Index        V(G,GA)           V(D,DA)          TEMP          I(VDPROBE)       I(VGPROBE)       I(VSPROBE)       I(VBPROBE)
208        1.08000000e+00   5.00000000e-02   2.70000000e+01   1.12690000e-03   0.00000000e+00  -1.12690000e-03   0.00000000e+00
209        1.09000000e+00   5.00000000e-02   2.70000000e+01   1.13310000e-03   0.00000000e+00  -1.13310000e-03   0.00000000e+00
210        1.10000000e+00   5.00000000e-02   2.70000000e+01   1.13910000e-03   0.00000000e+00  -1.13910000e-03   0.00000000e+00
211        1.11000000e+00   5.00000000e-02   2.70000000e+01   1.14500000e-03   0.00000000e+00  -1.14500000e-03   0.00000000e+00
212        1.12000000e+00   5.00000000e-02   2.70000000e+01   1.15070000e-03   0.00000000e+00  -1.15070000e-03   0.00000000e+00
213        1.13000000e+00   5.00000000e-02   2.70000000e+01   1.15630000e-03   0.00000000e+00  -1.15630000e-03   0.00000000e+00
214        1.14000000e+00   5.00000000e-02   2.70000000e+01   1.16170000e-03   0.00000000e+00  -1.16170000e-03   0.00000000e+00
215        1.15000000e+00   5.00000000e-02   2.70000000e+01   1.16690000e-03   0.00000000e+00  -1.16690000e-03   0.00000000e+00
216        1.16000000e+00   5.00000000e-02   2.70000000e+01   1.17200000e-03   0.00000000e+00  -1.17200000e-03   0.00000000e+00
217        1.17000000e+00   5.00000000e-02   2.70000000e+01   1.17690000e-03   0.00000000e+00  -1.17690000e-03   0.00000000e+00
218        1.18000000e+00   5.00000000e-02   2.70000000e+01   1.18180000e-03   0.00000000e+00  -1.18180000e-03   0.00000000e+00
219        1.19000000e+00   5.00000000e-02   2.70000000e+01   1.18640000e-03   0.00000000e+00  -1.18640000e-03   0.00000000e+00
220        1.20000000e+00   5.00000000e-02   2.70000000e+01   1.19090000e-03   0.00000000e+00  -1.19090000e-03   0.00000000e+00
221       -1.00000000e+00   1.00000000e+00   2.70000000e+01   1.00550000e-15   0.00000000e+00  -1.00550000e-15   0.00000000e+00
222       -9.90000000e-01   1.00000000e+00   2.70000000e+01   1.00680000e-15   0.00000000e+00  -1.00680000e-15   0.00000000e+00
223       -9.80000000e-01   1.00000000e+00   2.70000000e+01   1.00840000e-15   0.00000000e+00  -1.00840000e-15   0.00000000e+00
224       -9.70000000e-01   1.00000000e+00   2.70000000e+01   1.01020000e-15   0.00000000e+00  -1.01020000e-15   0.00000000e+00
225       -9.60000000e-01   1.00000000e+00   2.70000000e+01   1.01250000e-15   0.00000000e+00  -1.01250000e-15   0.00000000e+00
226       -9.50000000e-01   1.00000000e+00   2.70000000e+01   1.01530000e-15   0.00000000e+00  -1.01530000e-15   0.00000000e+00
227       -9.40000000e-01   1.00000000e+00   2.70000000e+01   1.01870000e-15   0.00000000e+00  -1.01870000e-15   0.00000000e+00
228       -9.30000000e-01   1.00000000e+00   2.70000000e+01   1.02280000e-15   0.00000000e+00  -1.02280000e-15   0.00000000e+00
229       -9.20000000e-01   1.00000000e+00   2.70000000e+01   1.02780000e-15   0.00000000e+00  -1.02780000e-15   0.00000000e+00
230       -9.10000000e-01   1.00000000e+00   2.70000000e+01   1.03410000e-15   0.00000000e+00  -1.03410000e-15   0.00000000e+00
231       -9.00000000e-01   1.00000000e+00   2.70000000e+01   1.04170000e-15   0.00000000e+00  -1.04170000e-15   0.00000000e+00
232       -8.90000000e-01   1.00000000e+00   2.70000000e+01   1.05110000e-15   0.00000000e+00  -1.05110000e-15   0.00000000e+00
233       -8.80000000e-01   1.00000000e+00   2.70000000e+01   1.06270000e-15   0.00000000e+00  -1.06270000e-15   0.00000000e+00
234       -8.70000000e-01   1.00000000e+00   2.70000000e+01   1.07700000e-15   0.00000000e+00  -1.07700000e-15   0.00000000e+00
235       -8.60000000e-01   1.00000000e+00   2.70000000e+01   1.09480000e-15   0.00000000e+00  -1.09480000e-15   0.00000000e+00
236       -8.50000000e-01   1.00000000e+00   2.70000000e+01   1.11680000e-15   0.00000000e+00  -1.11680000e-15   0.00000000e+00
237       -8.40000000e-01   1.00000000e+00   2.70000000e+01   1.14420000e-15   0.00000000e+00  -1.14420000e-15   0.00000000e+00
238       -8.30000000e-01   1.00000000e+00   2.70000000e+01   1.17840000e-15   0.00000000e+00  -1.17840000e-15   0.00000000e+00
239       -8.20000000e-01   1.00000000e+00   2.70000000e+01   1.22090000e-15   0.00000000e+00  -1.22090000e-15   0.00000000e+00
240       -8.10000000e-01   1.00000000e+00   2.70000000e+01   1.27400000e-15   0.00000000e+00  -1.27400000e-15   0.00000000e+00
241       -8.00000000e-01   1.00000000e+00   2.70000000e+01   1.34030000e-15   0.00000000e+00  -1.34030000e-15   0.00000000e+00
242       -7.90000000e-01   1.00000000e+00   2.70000000e+01   1.42350000e-15   0.00000000e+00  -1.42350000e-15   0.00000000e+00
243       -7.80000000e-01   1.00000000e+00   2.70000000e+01   1.52770000e-15   0.00000000e+00  -1.52770000e-15   0.00000000e+00
244       -7.70000000e-01   1.00000000e+00   2.70000000e+01   1.65850000e-15   0.00000000e+00  -1.65850000e-15   0.00000000e+00
245       -7.60000000e-01   1.00000000e+00   2.70000000e+01   1.82290000e-15   0.00000000e+00  -1.82290000e-15   0.00000000e+00
246       -7.50000000e-01   1.00000000e+00   2.70000000e+01   2.02980000e-15   0.00000000e+00  -2.02980000e-15   0.00000000e+00
247       -7.40000000e-01   1.00000000e+00   2.70000000e+01   2.29050000e-15   0.00000000e+00  -2.29050000e-15   0.00000000e+00
248       -7.30000000e-01   1.00000000e+00   2.70000000e+01   2.61940000e-15   0.00000000e+00  -2.61940000e-15   0.00000000e+00
249       -7.20000000e-01   1.00000000e+00   2.70000000e+01   3.03460000e-15   0.00000000e+00  -3.03460000e-15   0.00000000e+00
250       -7.10000000e-01   1.00000000e+00   2.70000000e+01   3.55960000e-15   0.00000000e+00  -3.55960000e-15   0.00000000e+00
251       -7.00000000e-01   1.00000000e+00   2.70000000e+01   4.22380000e-15   0.00000000e+00  -4.22380000e-15   0.00000000e+00
252       -6.90000000e-01   1.00000000e+00   2.70000000e+01   5.06520000e-15   0.00000000e+00  -5.06520000e-15   0.00000000e+00
253       -6.80000000e-01   1.00000000e+00   2.70000000e+01   6.13200000e-15   0.00000000e+00  -6.13200000e-15   0.00000000e+00
254       -6.70000000e-01   1.00000000e+00   2.70000000e+01   7.48590000e-15   0.00000000e+00  -7.48590000e-15   0.00000000e+00
255       -6.60000000e-01   1.00000000e+00   2.70000000e+01   9.20570000e-15   0.00000000e+00  -9.20570000e-15   0.00000000e+00
256       -6.50000000e-01   1.00000000e+00   2.70000000e+01   1.13922000e-14   0.00000000e+00  -1.13922000e-14   0.00000000e+00
257       -6.40000000e-01   1.00000000e+00   2.70000000e+01   1.41747000e-14   0.00000000e+00  -1.41747000e-14   0.00000000e+00
258       -6.30000000e-01   1.00000000e+00   2.70000000e+01   1.77180000e-14   0.00000000e+00  -1.77180000e-14   0.00000000e+00
259       -6.20000000e-01   1.00000000e+00   2.70000000e+01   2.22345000e-14   0.00000000e+00  -2.22345000e-14   0.00000000e+00
260       -6.10000000e-01   1.00000000e+00   2.70000000e+01   2.79953000e-14   0.00000000e+00  -2.79953000e-14   0.00000000e+00
261       -6.00000000e-01   1.00000000e+00   2.70000000e+01   3.53495000e-14   0.00000000e+00  -3.53495000e-14   0.00000000e+00
262       -5.90000000e-01   1.00000000e+00   2.70000000e+01   4.47444000e-14   0.00000000e+00  -4.47444000e-14   0.00000000e+00
263       -5.80000000e-01   1.00000000e+00   2.70000000e+01   5.67557000e-14   0.00000000e+00  -5.67557000e-14   0.00000000e+00
264       -5.70000000e-01   1.00000000e+00   2.70000000e+01   7.21222000e-14   0.00000000e+00  -7.21222000e-14   0.00000000e+00
265       -5.60000000e-01   1.00000000e+00   2.70000000e+01   9.17956000e-14   0.00000000e+00  -9.17956000e-14   0.00000000e+00
266       -5.50000000e-01   1.00000000e+00   2.70000000e+01   1.16998700e-13   0.00000000e+00  -1.16998700e-13   0.00000000e+00
267       -5.40000000e-01   1.00000000e+00   2.70000000e+01   1.49308300e-13   0.00000000e+00  -1.49308300e-13   0.00000000e+00
268       -5.30000000e-01   1.00000000e+00   2.70000000e+01   1.90753900e-13   0.00000000e+00  -1.90753900e-13   0.00000000e+00
269       -5.20000000e-01   1.00000000e+00   2.70000000e+01   2.43952100e-13   0.00000000e+00  -2.43952100e-13   0.00000000e+00
270       -5.10000000e-01   1.00000000e+00   2.70000000e+01   3.12278000e-13   0.00000000e+00  -3.12278000e-13   0.00000000e+00
271       -5.00000000e-01   1.00000000e+00   2.70000000e+01   4.00085000e-13   0.00000000e+00  -4.00085000e-13   0.00000000e+00
272       -4.90000000e-01   1.00000000e+00   2.70000000e+01   5.12993600e-13   0.00000000e+00  -5.12993600e-13   0.00000000e+00
273       -4.80000000e-01   1.00000000e+00   2.70000000e+01   6.58261600e-13   0.00000000e+00  -6.58261600e-13   0.00000000e+00
274       -4.70000000e-01   1.00000000e+00   2.70000000e+01   8.45267800e-13   0.00000000e+00  -8.45267800e-13   0.00000000e+00
275       -4.60000000e-01   1.00000000e+00   2.70000000e+01   1.08610000e-12   0.00000000e+00  -1.08610000e-12   0.00000000e+00
276       -4.50000000e-01   1.00000000e+00   2.70000000e+01   1.39650000e-12   0.00000000e+00  -1.39650000e-12   0.00000000e+00
277       -4.40000000e-01   1.00000000e+00   2.70000000e+01   1.79680000e-12   0.00000000e+00  -1.79680000e-12   0.00000000e+00
278       -4.30000000e-01   1.00000000e+00   2.70000000e+01   2.31310000e-12   0.00000000e+00  -2.31310000e-12   0.00000000e+00
279       -4.20000000e-01   1.00000000e+00   2.70000000e+01   2.97950000e-12   0.00000000e+00  -2.97950000e-12   0.00000000e+00
280       -4.10000000e-01   1.00000000e+00   2.70000000e+01   3.83990000e-12   0.00000000e+00  -3.83990000e-12   0.00000000e+00
281       -4.00000000e-01   1.00000000e+00   2.70000000e+01   4.95160000e-12   0.00000000e+00  -4.95160000e-12   0.00000000e+00
282       -3.90000000e-01   1.00000000e+00   2.70000000e+01   6.38850000e-12   0.00000000e+00  -6.38850000e-12   0.00000000e+00
283       -3.80000000e-01   1.00000000e+00   2.70000000e+01   8.24660000e-12   0.00000000e+00  -8.24660000e-12   0.00000000e+00
284       -3.70000000e-01   1.00000000e+00   2.70000000e+01   1.06503000e-11   0.00000000e+00  -1.06503000e-11   0.00000000e+00
285       -3.60000000e-01   1.00000000e+00   2.70000000e+01   1.37613000e-11   0.00000000e+00  -1.37613000e-11   0.00000000e+00
286       -3.50000000e-01   1.00000000e+00   2.70000000e+01   1.77896000e-11   0.00000000e+00  -1.77896000e-11   0.00000000e+00
287       -3.40000000e-01   1.00000000e+00   2.70000000e+01   2.30077000e-11   0.00000000e+00  -2.30077000e-11   0.00000000e+00
288       -3.30000000e-01   1.00000000e+00   2.70000000e+01   2.97698000e-11   0.00000000e+00  -2.97698000e-11   0.00000000e+00
289       -3.20000000e-01   1.00000000e+00   2.70000000e+01   3.85365000e-11   0.00000000e+00  -3.85365000e-11   0.00000000e+00
290       -3.10000000e-01   1.00000000e+00   2.70000000e+01   4.99064000e-11   0.00000000e+00  -4.99064000e-11   0.00000000e+00
291       -3.00000000e-01   1.00000000e+00   2.70000000e+01   6.46584000e-11   0.00000000e+00  -6.46584000e-11   0.00000000e+00
292       -2.90000000e-01   1.00000000e+00   2.70000000e+01   8.38060000e-11   0.00000000e+00  -8.38060000e-11   0.00000000e+00
293       -2.80000000e-01   1.00000000e+00   2.70000000e+01   1.08668200e-10   0.00000000e+00  -1.08668200e-10   0.00000000e+00
294       -2.70000000e-01   1.00000000e+00   2.70000000e+01   1.40962600e-10   0.00000000e+00  -1.40962600e-10   0.00000000e+00
295       -2.60000000e-01   1.00000000e+00   2.70000000e+01   1.82926200e-10   0.00000000e+00  -1.82926200e-10   0.00000000e+00
296       -2.50000000e-01   1.00000000e+00   2.70000000e+01   2.37473600e-10   0.00000000e+00  -2.37473600e-10   0.00000000e+00
297       -2.40000000e-01   1.00000000e+00   2.70000000e+01   3.08403500e-10   0.00000000e+00  -3.08403500e-10   0.00000000e+00
298       -2.30000000e-01   1.00000000e+00   2.70000000e+01   4.00667900e-10   0.00000000e+00  -4.00667900e-10   0.00000000e+00
299       -2.20000000e-01   1.00000000e+00   2.70000000e+01   5.20724800e-10   0.00000000e+00  -5.20724800e-10   0.00000000e+00
300       -2.10000000e-01   1.00000000e+00   2.70000000e+01   6.76998400e-10   0.00000000e+00  -6.76998400e-10   0.00000000e+00
301       -2.00000000e-01   1.00000000e+00   2.70000000e+01   8.80481000e-10   0.00000000e+00  -8.80481000e-10   0.00000000e+00
302       -1.90000000e-01   1.00000000e+00   2.70000000e+01   1.14550000e-09   0.00000000e+00  -1.14550000e-09   0.00000000e+00
303       -1.80000000e-01   1.00000000e+00   2.70000000e+01   1.49080000e-09   0.00000000e+00  -1.49080000e-09   0.00000000e+00
304       -1.70000000e-01   1.00000000e+00   2.70000000e+01   1.94090000e-09   0.00000000e+00  -1.94090000e-09   0.00000000e+00
305       -1.60000000e-01   1.00000000e+00   2.70000000e+01   2.52770000e-09   0.00000000e+00  -2.52770000e-09   0.00000000e+00
306       -1.50000000e-01   1.00000000e+00   2.70000000e+01   3.29290000e-09   0.00000000e+00  -3.29290000e-09   0.00000000e+00
307       -1.40000000e-01   1.00000000e+00   2.70000000e+01   4.29120000e-09   0.00000000e+00  -4.29120000e-09   0.00000000e+00
308       -1.30000000e-01   1.00000000e+00   2.70000000e+01   5.59390000e-09   0.00000000e+00  -5.59390000e-09   0.00000000e+00
309       -1.20000000e-01   1.00000000e+00   2.70000000e+01   7.29420000e-09   0.00000000e+00  -7.29420000e-09   0.00000000e+00
310       -1.10000000e-01   1.00000000e+00   2.70000000e+01   9.51420000e-09   0.00000000e+00  -9.51420000e-09   0.00000000e+00
311       -1.00000000e-01   1.00000000e+00   2.70000000e+01   1.24135000e-08   0.00000000e+00  -1.24135000e-08   0.00000000e+00
312       -9.00000000e-02   1.00000000e+00   2.70000000e+01   1.62012000e-08   0.00000000e+00  -1.62012000e-08   0.00000000e+00
313       -8.00000000e-02   1.00000000e+00   2.70000000e+01   2.11505000e-08   0.00000000e+00  -2.11505000e-08   0.00000000e+00
314       -7.00000000e-02   1.00000000e+00   2.70000000e+01   2.76195000e-08   0.00000000e+00  -2.76195000e-08   0.00000000e+00
315       -6.00000000e-02   1.00000000e+00   2.70000000e+01   3.60769000e-08   0.00000000e+00  -3.60769000e-08   0.00000000e+00
316       -5.00000000e-02   1.00000000e+00   2.70000000e+01   4.71366000e-08   0.00000000e+00  -4.71366000e-08   0.00000000e+00
317       -4.00000000e-02   1.00000000e+00   2.70000000e+01   6.16029000e-08   0.00000000e+00  -6.16029000e-08   0.00000000e+00
318       -3.00000000e-02   1.00000000e+00   2.70000000e+01   8.05292000e-08   0.00000000e+00  -8.05292000e-08   0.00000000e+00
319       -2.00000000e-02   1.00000000e+00   2.70000000e+01   1.05295700e-07   0.00000000e+00  -1.05295700e-07   0.00000000e+00
320       -1.00000000e-02   1.00000000e+00   2.70000000e+01   1.37711000e-07   0.00000000e+00  -1.37711000e-07   0.00000000e+00
321        0.00000000e+00   1.00000000e+00   2.70000000e+01   1.80145000e-07   0.00000000e+00  -1.80145000e-07   0.00000000e+00
322        1.00000000e-02   1.00000000e+00   2.70000000e+01   2.35702600e-07   0.00000000e+00  -2.35702600e-07   0.00000000e+00
323        2.00000000e-02   1.00000000e+00   2.70000000e+01   3.08451800e-07   0.00000000e+00  -3.08451800e-07   0.00000000e+00
324        3.00000000e-02   1.00000000e+00   2.70000000e+01   4.03720100e-07   0.00000000e+00  -4.03720100e-07   0.00000000e+00
325        4.00000000e-02   1.00000000e+00   2.70000000e+01   5.28482900e-07   0.00000000e+00  -5.28482900e-07   0.00000000e+00
326        5.00000000e-02   1.00000000e+00   2.70000000e+01   6.91866400e-07   0.00000000e+00  -6.91866400e-07   0.00000000e+00
327        6.00000000e-02   1.00000000e+00   2.70000000e+01   9.05801900e-07   0.00000000e+00  -9.05801900e-07   0.00000000e+00
328        7.00000000e-02   1.00000000e+00   2.70000000e+01   1.18590000e-06   0.00000000e+00  -1.18590000e-06   0.00000000e+00
329        8.00000000e-02   1.00000000e+00   2.70000000e+01   1.55240000e-06   0.00000000e+00  -1.55240000e-06   0.00000000e+00
330        9.00000000e-02   1.00000000e+00   2.70000000e+01   2.03170000e-06   0.00000000e+00  -2.03170000e-06   0.00000000e+00
331        1.00000000e-01   1.00000000e+00   2.70000000e+01   2.65820000e-06   0.00000000e+00  -2.65820000e-06   0.00000000e+00
332        1.10000000e-01   1.00000000e+00   2.70000000e+01   3.47600000e-06   0.00000000e+00  -3.47600000e-06   0.00000000e+00
333        1.20000000e-01   1.00000000e+00   2.70000000e+01   4.54190000e-06   0.00000000e+00  -4.54190000e-06   0.00000000e+00
334        1.30000000e-01   1.00000000e+00   2.70000000e+01   5.92840000e-06   0.00000000e+00  -5.92840000e-06   0.00000000e+00
335        1.40000000e-01   1.00000000e+00   2.70000000e+01   7.72690000e-06   0.00000000e+00  -7.72690000e-06   0.00000000e+00
336        1.50000000e-01   1.00000000e+00   2.70000000e+01   1.00515000e-05   0.00000000e+00  -1.00515000e-05   0.00000000e+00
337        1.60000000e-01   1.00000000e+00   2.70000000e+01   1.30420000e-05   0.00000000e+00  -1.30420000e-05   0.00000000e+00
338        1.70000000e-01   1.00000000e+00   2.70000000e+01   1.68667000e-05   0.00000000e+00  -1.68667000e-05   0.00000000e+00
339        1.80000000e-01   1.00000000e+00   2.70000000e+01   2.17227000e-05   0.00000000e+00  -2.17227000e-05   0.00000000e+00
340        1.90000000e-01   1.00000000e+00   2.70000000e+01   2.78341000e-05   0.00000000e+00  -2.78341000e-05   0.00000000e+00
341        2.00000000e-01   1.00000000e+00   2.70000000e+01   3.54474000e-05   0.00000000e+00  -3.54474000e-05   0.00000000e+00
342        2.10000000e-01   1.00000000e+00   2.70000000e+01   4.48224000e-05   0.00000000e+00  -4.48224000e-05   0.00000000e+00
343        2.20000000e-01   1.00000000e+00   2.70000000e+01   5.62227000e-05   0.00000000e+00  -5.62227000e-05   0.00000000e+00
344        2.30000000e-01   1.00000000e+00   2.70000000e+01   6.99030000e-05   0.00000000e+00  -6.99030000e-05   0.00000000e+00
345        2.40000000e-01   1.00000000e+00   2.70000000e+01   8.60992000e-05   0.00000000e+00  -8.60992000e-05   0.00000000e+00
346        2.50000000e-01   1.00000000e+00   2.70000000e+01   1.05019400e-04   0.00000000e+00  -1.05019400e-04   0.00000000e+00
347        2.60000000e-01   1.00000000e+00   2.70000000e+01   1.26838600e-04   0.00000000e+00  -1.26838600e-04   0.00000000e+00
348        2.70000000e-01   1.00000000e+00   2.70000000e+01   1.51695800e-04   0.00000000e+00  -1.51695800e-04   0.00000000e+00
349        2.80000000e-01   1.00000000e+00   2.70000000e+01   1.79694600e-04   0.00000000e+00  -1.79694600e-04   0.00000000e+00
350        2.90000000e-01   1.00000000e+00   2.70000000e+01   2.10904800e-04   0.00000000e+00  -2.10904800e-04   0.00000000e+00
351        3.00000000e-01   1.00000000e+00   2.70000000e+01   2.45365500e-04   0.00000000e+00  -2.45365500e-04   0.00000000e+00
352        3.10000000e-01   1.00000000e+00   2.70000000e+01   2.83088700e-04   0.00000000e+00  -2.83088700e-04   0.00000000e+00
353        3.20000000e-01   1.00000000e+00   2.70000000e+01   3.24062400e-04   0.00000000e+00  -3.24062400e-04   0.00000000e+00
354        3.30000000e-01   1.00000000e+00   2.70000000e+01   3.68254300e-04   0.00000000e+00  -3.68254300e-04   0.00000000e+00
355        3.40000000e-01   1.00000000e+00   2.70000000e+01   4.15614400e-04   0.00000000e+00  -4.15614400e-04   0.00000000e+00
356        3.50000000e-01   1.00000000e+00   2.70000000e+01   4.66078200e-04   0.00000000e+00  -4.66078200e-04   0.00000000e+00
357        3.60000000e-01   1.00000000e+00   2.70000000e+01   5.19568600e-04   0.00000000e+00  -5.19568600e-04   0.00000000e+00
358        3.70000000e-01   1.00000000e+00   2.70000000e+01   5.75998500e-04   0.00000000e+00  -5.75998500e-04   0.00000000e+00
359        3.80000000e-01   1.00000000e+00   2.70000000e+01   6.35272100e-04   0.00000000e+00  -6.35272100e-04   0.00000000e+00
360        3.90000000e-01   1.00000000e+00   2.70000000e+01   6.97287100e-04   0.00000000e+00  -6.97287100e-04   0.00000000e+00
361        4.00000000e-01   1.00000000e+00   2.70000000e+01   7.61936000e-04   0.00000000e+00  -7.61936000e-04   0.00000000e+00
362        4.10000000e-01   1.00000000e+00   2.70000000e+01   8.29107700e-04   0.00000000e+00  -8.29107700e-04   0.00000000e+00
363        4.20000000e-01   1.00000000e+00   2.70000000e+01   8.98688300e-04   0.00000000e+00  -8.98688300e-04   0.00000000e+00
364        4.30000000e-01   1.00000000e+00   2.70000000e+01   9.70562900e-04   0.00000000e+00  -9.70562900e-04   0.00000000e+00
365        4.40000000e-01   1.00000000e+00   2.70000000e+01   1.04460000e-03   0.00000000e+00  -1.04460000e-03   0.00000000e+00
366        4.50000000e-01   1.00000000e+00   2.70000000e+01   1.12070000e-03   0.00000000e+00  -1.12070000e-03   0.00000000e+00
367        4.60000000e-01   1.00000000e+00   2.70000000e+01   1.19880000e-03   0.00000000e+00  -1.19880000e-03   0.00000000e+00
368        4.70000000e-01   1.00000000e+00   2.70000000e+01   1.27870000e-03   0.00000000e+00  -1.27870000e-03   0.00000000e+00
369        4.80000000e-01   1.00000000e+00   2.70000000e+01   1.36030000e-03   0.00000000e+00  -1.36030000e-03   0.00000000e+00
370        4.90000000e-01   1.00000000e+00   2.70000000e+01   1.44360000e-03   0.00000000e+00  -1.44360000e-03   0.00000000e+00
371        5.00000000e-01   1.00000000e+00   2.70000000e+01   1.52840000e-03   0.00000000e+00  -1.52840000e-03   0.00000000e+00
372        5.10000000e-01   1.00000000e+00   2.70000000e+01   1.61460000e-03   0.00000000e+00  -1.61460000e-03   0.00000000e+00
373        5.20000000e-01   1.00000000e+00   2.70000000e+01   1.70210000e-03   0.00000000e+00  -1.70210000e-03   0.00000000e+00
374        5.30000000e-01   1.00000000e+00   2.70000000e+01   1.79080000e-03   0.00000000e+00  -1.79080000e-03   0.00000000e+00
375        5.40000000e-01   1.00000000e+00   2.70000000e+01   1.88070000e-03   0.00000000e+00  -1.88070000e-03   0.00000000e+00
376        5.50000000e-01   1.00000000e+00   2.70000000e+01   1.97170000e-03   0.00000000e+00  -1.97170000e-03   0.00000000e+00
377        5.60000000e-01   1.00000000e+00   2.70000000e+01   2.06360000e-03   0.00000000e+00  -2.06360000e-03   0.00000000e+00
378        5.70000000e-01   1.00000000e+00   2.70000000e+01   2.15650000e-03   0.00000000e+00  -2.15650000e-03   0.00000000e+00
379        5.80000000e-01   1.00000000e+00   2.70000000e+01   2.25020000e-03   0.00000000e+00  -2.25020000e-03   0.00000000e+00
380        5.90000000e-01   1.00000000e+00   2.70000000e+01   2.34460000e-03   0.00000000e+00  -2.34460000e-03   0.00000000e+00
381        6.00000000e-01   1.00000000e+00   2.70000000e+01   2.43970000e-03   0.00000000e+00  -2.43970000e-03   0.00000000e+00
382        6.10000000e-01   1.00000000e+00   2.70000000e+01   2.53550000e-03   0.00000000e+00  -2.53550000e-03   0.00000000e+00
383        6.20000000e-01   1.00000000e+00   2.70000000e+01   2.63190000e-03   0.00000000e+00  -2.63190000e-03   0.00000000e+00
384        6.30000000e-01   1.00000000e+00   2.70000000e+01   2.72880000e-03   0.00000000e+00  -2.72880000e-03   0.00000000e+00
385        6.40000000e-01   1.00000000e+00   2.70000000e+01   2.82610000e-03   0.00000000e+00  -2.82610000e-03   0.00000000e+00
386        6.50000000e-01   1.00000000e+00   2.70000000e+01   2.92390000e-03   0.00000000e+00  -2.92390000e-03   0.00000000e+00
387        6.60000000e-01   1.00000000e+00   2.70000000e+01   3.02200000e-03   0.00000000e+00  -3.02200000e-03   0.00000000e+00
388        6.70000000e-01   1.00000000e+00   2.70000000e+01   3.12040000e-03   0.00000000e+00  -3.12040000e-03   0.00000000e+00
389        6.80000000e-01   1.00000000e+00   2.70000000e+01   3.21920000e-03   0.00000000e+00  -3.21920000e-03   0.00000000e+00
390        6.90000000e-01   1.00000000e+00   2.70000000e+01   3.31810000e-03   0.00000000e+00  -3.31810000e-03   0.00000000e+00
391        7.00000000e-01   1.00000000e+00   2.70000000e+01   3.41730000e-03   0.00000000e+00  -3.41730000e-03   0.00000000e+00
392        7.10000000e-01   1.00000000e+00   2.70000000e+01   3.51660000e-03   0.00000000e+00  -3.51660000e-03   0.00000000e+00
393        7.20000000e-01   1.00000000e+00   2.70000000e+01   3.61610000e-03   0.00000000e+00  -3.61610000e-03   0.00000000e+00
394        7.30000000e-01   1.00000000e+00   2.70000000e+01   3.71560000e-03   0.00000000e+00  -3.71560000e-03   0.00000000e+00
395        7.40000000e-01   1.00000000e+00   2.70000000e+01   3.81520000e-03   0.00000000e+00  -3.81520000e-03   0.00000000e+00
396        7.50000000e-01   1.00000000e+00   2.70000000e+01   3.91480000e-03   0.00000000e+00  -3.91480000e-03   0.00000000e+00
397        7.60000000e-01   1.00000000e+00   2.70000000e+01   4.01440000e-03   0.00000000e+00  -4.01440000e-03   0.00000000e+00
398        7.70000000e-01   1.00000000e+00   2.70000000e+01   4.11400000e-03   0.00000000e+00  -4.11400000e-03   0.00000000e+00
399        7.80000000e-01   1.00000000e+00   2.70000000e+01   4.21350000e-03   0.00000000e+00  -4.21350000e-03   0.00000000e+00
400        7.90000000e-01   1.00000000e+00   2.70000000e+01   4.31290000e-03   0.00000000e+00  -4.31290000e-03   0.00000000e+00
401        8.00000000e-01   1.00000000e+00   2.70000000e+01   4.41230000e-03   0.00000000e+00  -4.41230000e-03   0.00000000e+00
402        8.10000000e-01   1.00000000e+00   2.70000000e+01   4.51140000e-03   0.00000000e+00  -4.51140000e-03   0.00000000e+00
403        8.20000000e-01   1.00000000e+00   2.70000000e+01   4.61050000e-03   0.00000000e+00  -4.61050000e-03   0.00000000e+00
404        8.30000000e-01   1.00000000e+00   2.70000000e+01   4.70930000e-03   0.00000000e+00  -4.70930000e-03   0.00000000e+00
405        8.40000000e-01   1.00000000e+00   2.70000000e+01   4.80800000e-03   0.00000000e+00  -4.80800000e-03   0.00000000e+00
406        8.50000000e-01   1.00000000e+00   2.70000000e+01   4.90650000e-03   0.00000000e+00  -4.90650000e-03   0.00000000e+00
407        8.60000000e-01   1.00000000e+00   2.70000000e+01   5.00470000e-03   0.00000000e+00  -5.00470000e-03   0.00000000e+00
408        8.70000000e-01   1.00000000e+00   2.70000000e+01   5.10270000e-03   0.00000000e+00  -5.10270000e-03   0.00000000e+00
409        8.80000000e-01   1.00000000e+00   2.70000000e+01   5.20040000e-03   0.00000000e+00  -5.20040000e-03   0.00000000e+00
410        8.90000000e-01   1.00000000e+00   2.70000000e+01   5.29780000e-03   0.00000000e+00  -5.29780000e-03   0.00000000e+00
411        9.00000000e-01   1.00000000e+00   2.70000000e+01   5.39490000e-03   0.00000000e+00  -5.39490000e-03   0.00000000e+00
412        9.10000000e-01   1.00000000e+00   2.70000000e+01   5.49180000e-03   0.00000000e+00  -5.49180000e-03   0.00000000e+00
413        9.20000000e-01   1.00000000e+00   2.70000000e+01   5.58830000e-03   0.00000000e+00  -5.58830000e-03   0.00000000e+00
414        9.30000000e-01   1.00000000e+00   2.70000000e+01   5.68440000e-03   0.00000000e+00  -5.68440000e-03   0.00000000e+00
415        9.40000000e-01   1.00000000e+00   2.70000000e+01   5.78030000e-03   0.00000000e+00  -5.78030000e-03   0.00000000e+00
416        9.50000000e-01   1.00000000e+00   2.70000000e+01   5.87580000e-03   0.00000000e+00  -5.87580000e-03   0.00000000e+00
