Index      V(G,GA)           V(D,DA)            TEMP           I(VDPROBE)        I(VGPROBE)        I(VSPROBE)        I(VBPROBE)    
205      1.05000000e+00    5.00000000e-02    2.70000000e+01    1.30148600e-03    9.35865278e-09   -1.10731891e-03   -1.94176444e-04
206      1.06000000e+00    5.00000000e-02    2.70000000e+01    1.30819207e-03    9.60100827e-09   -1.11402522e-03   -1.94176444e-04
207      1.07000000e+00    5.00000000e-02    2.70000000e+01    1.31472479e-03    9.84607337e-09   -1.12055819e-03   -1.94176444e-04
208      1.08000000e+00    5.00000000e-02    2.70000000e+01    1.32108694e-03    1.00937667e-08   -1.12692059e-03   -1.94176444e-04
209      1.09000000e+00    5.00000000e-02    2.70000000e+01    1.32728128e-03    1.03440032e-08   -1.13311518e-03   -1.94176444e-04
210      1.10000000e+00    5.00000000e-02    2.70000000e+01    1.33331055e-03    1.05966940e-08   -1.13914470e-03   -1.94176444e-04
211      1.11000000e+00    5.00000000e-02    2.70000000e+01    1.33917743e-03    1.08517469e-08   -1.14501184e-03   -1.94176444e-04
212      1.12000000e+00    5.00000000e-02    2.70000000e+01    1.34488462e-03    1.11090658e-08   -1.15071929e-03   -1.94176444e-04
213      1.13000000e+00    5.00000000e-02    2.70000000e+01    1.35043477e-03    1.13685512e-08   -1.15626969e-03   -1.94176444e-04
214      1.14000000e+00    5.00000000e-02    2.70000000e+01    1.35583049e-03    1.16301001e-08   -1.16166567e-03   -1.94176444e-04
215      1.15000000e+00    5.00000000e-02    2.70000000e+01    1.36107438e-03    1.18936061e-08   -1.16690983e-03   -1.94176444e-04
216      1.16000000e+00    5.00000000e-02    2.70000000e+01    1.36616900e-03    1.21589595e-08   -1.17200472e-03   -1.94176444e-04
217      1.17000000e+00    5.00000000e-02    2.70000000e+01    1.37111690e-03    1.24260472e-08   -1.17695289e-03   -1.94176444e-04
218      1.18000000e+00    5.00000000e-02    2.70000000e+01    1.37592058e-03    1.26947530e-08   -1.18175683e-03   -1.94176444e-04
219      1.19000000e+00    5.00000000e-02    2.70000000e+01    1.38058251e-03    1.29649575e-08   -1.18641903e-03   -1.94176444e-04
220      1.20000000e+00    5.00000000e-02    2.70000000e+01    1.38510514e-03    1.32365385e-08   -1.19094193e-03   -1.94176444e-04
221     -1.00000000e+00    1.00000000e+00    2.70000000e+01    3.21918467e-03   -1.80656538e-09    4.97664899e-10   -3.21918336e-03
222     -9.90000000e-01    1.00000000e+00    2.70000000e+01    3.21914948e-03   -1.79037343e-09    4.85919580e-10   -3.21914818e-03
223     -9.80000000e-01    1.00000000e+00    2.70000000e+01    3.21911674e-03   -1.77427836e-09    4.74354275e-10   -3.21911544e-03
224     -9.70000000e-01    1.00000000e+00    2.70000000e+01    3.21908628e-03   -1.75829013e-09    4.62975014e-10   -3.21908499e-03
225     -9.60000000e-01    1.00000000e+00    2.70000000e+01    3.21905798e-03   -1.74241556e-09    4.51786192e-10   -3.21905669e-03
226     -9.50000000e-01    1.00000000e+00    2.70000000e+01    3.21903170e-03   -1.72665870e-09    4.40790741e-10   -3.21903041e-03
227     -9.40000000e-01    1.00000000e+00    2.70000000e+01    3.21900731e-03   -1.71102119e-09    4.29990309e-10   -3.21900603e-03
228     -9.30000000e-01    1.00000000e+00    2.70000000e+01    3.21898469e-03   -1.69550261e-09    4.19385447e-10   -3.21898342e-03
229     -9.20000000e-01    1.00000000e+00    2.70000000e+01    3.21896374e-03   -1.68010087e-09    4.08975781e-10   -3.21896247e-03
230     -9.10000000e-01    1.00000000e+00    2.70000000e+01    3.21894434e-03   -1.66481253e-09    3.98760188e-10   -3.21894307e-03
231     -9.00000000e-01    1.00000000e+00    2.70000000e+01    3.21892639e-03   -1.64963309e-09    3.88736942e-10   -3.21892513e-03
232     -8.90000000e-01    1.00000000e+00    2.70000000e+01    3.21890980e-03   -1.63455730e-09    3.78903854e-10   -3.21890855e-03
233     -8.80000000e-01    1.00000000e+00    2.70000000e+01    3.21889448e-03   -1.61957937e-09    3.69258388e-10   -3.21889323e-03
234     -8.70000000e-01    1.00000000e+00    2.70000000e+01    3.21888035e-03   -1.60469320e-09    3.59797769e-10   -3.21887910e-03
235     -8.60000000e-01    1.00000000e+00    2.70000000e+01    3.21886731e-03   -1.58989251e-09    3.50519062e-10   -3.21886607e-03
236     -8.50000000e-01    1.00000000e+00    2.70000000e+01    3.21885530e-03   -1.57517102e-09    3.41419245e-10   -3.21885407e-03
237     -8.40000000e-01    1.00000000e+00    2.70000000e+01    3.21884425e-03   -1.56052256e-09    3.32495264e-10   -3.21884302e-03
238     -8.30000000e-01    1.00000000e+00    2.70000000e+01    3.21883409e-03   -1.54594114e-09    3.23744077e-10   -3.21883286e-03
239     -8.20000000e-01    1.00000000e+00    2.70000000e+01    3.21882475e-03   -1.53142100e-09    3.15162690e-10   -3.21882353e-03
240     -8.10000000e-01    1.00000000e+00    2.70000000e+01    3.21881617e-03   -1.51695672e-09    3.06748176e-10   -3.21881496e-03
241     -8.00000000e-01    1.00000000e+00    2.70000000e+01    3.21880831e-03   -1.50254319e-09    2.98497698e-10   -3.21880711e-03
242     -7.90000000e-01    1.00000000e+00    2.70000000e+01    3.21880111e-03   -1.48817566e-09    2.90408514e-10   -3.21879991e-03
243     -7.80000000e-01    1.00000000e+00    2.70000000e+01    3.21879452e-03   -1.47384975e-09    2.82477990e-10   -3.21879332e-03
244     -7.70000000e-01    1.00000000e+00    2.70000000e+01    3.21878849e-03   -1.45956147e-09    2.74703594e-10   -3.21878730e-03
245     -7.60000000e-01    1.00000000e+00    2.70000000e+01    3.21878298e-03   -1.44530718e-09    2.67082901e-10   -3.21878180e-03
246     -7.50000000e-01    1.00000000e+00    2.70000000e+01    3.21877795e-03   -1.43108359e-09    2.59613587e-10   -3.21877678e-03
247     -7.40000000e-01    1.00000000e+00    2.70000000e+01    3.21877337e-03   -1.41688780e-09    2.52293423e-10   -3.21877220e-03
248     -7.30000000e-01    1.00000000e+00    2.70000000e+01    3.21876919e-03   -1.40271722e-09    2.45120271e-10   -3.21876803e-03
249     -7.20000000e-01    1.00000000e+00    2.70000000e+01    3.21876539e-03   -1.38856958e-09    2.38092071e-10   -3.21876424e-03
250     -7.10000000e-01    1.00000000e+00    2.70000000e+01    3.21876194e-03   -1.37444294e-09    2.31206841e-10   -3.21876080e-03
251     -7.00000000e-01    1.00000000e+00    2.70000000e+01    3.21875880e-03   -1.36033562e-09    2.24462658e-10   -3.21875767e-03
252     -6.90000000e-01    1.00000000e+00    2.70000000e+01    3.21875596e-03   -1.34624624e-09    2.17857656e-10   -3.21875483e-03
253     -6.80000000e-01    1.00000000e+00    2.70000000e+01    3.21875339e-03   -1.33217365e-09    2.11390015e-10   -3.21875227e-03
254     -6.70000000e-01    1.00000000e+00    2.70000000e+01    3.21875106e-03   -1.31811696e-09    2.05057946e-10   -3.21874994e-03
255     -6.60000000e-01    1.00000000e+00    2.70000000e+01    3.21874895e-03   -1.30407549e-09    1.98859687e-10   -3.21874785e-03
256     -6.50000000e-01    1.00000000e+00    2.70000000e+01    3.21874705e-03   -1.29004876e-09    1.92793486e-10   -3.21874595e-03
257     -6.40000000e-01    1.00000000e+00    2.70000000e+01    3.21874534e-03   -1.27603650e-09    1.86857590e-10   -3.21874425e-03
258     -6.30000000e-01    1.00000000e+00    2.70000000e+01    3.21874379e-03   -1.26203861e-09    1.81050234e-10   -3.21874271e-03
259     -6.20000000e-01    1.00000000e+00    2.70000000e+01    3.21874240e-03   -1.24805515e-09    1.75369621e-10   -3.21874133e-03
260     -6.10000000e-01    1.00000000e+00    2.70000000e+01    3.21874115e-03   -1.23408633e-09    1.69813905e-10   -3.21874009e-03
261     -6.00000000e-01    1.00000000e+00    2.70000000e+01    3.21874003e-03   -1.22013251e-09    1.64381169e-10   -3.21873898e-03
262     -5.90000000e-01    1.00000000e+00    2.70000000e+01    3.21873903e-03   -1.20619416e-09    1.59069400e-10   -3.21873798e-03
263     -5.80000000e-01    1.00000000e+00    2.70000000e+01    3.21873813e-03   -1.19227187e-09    1.53876454e-10   -3.21873709e-03
264     -5.70000000e-01    1.00000000e+00    2.70000000e+01    3.21873733e-03   -1.17836636e-09    1.48800018e-10   -3.21873630e-03
265     -5.60000000e-01    1.00000000e+00    2.70000000e+01    3.21873661e-03   -1.16447842e-09    1.43837555e-10   -3.21873559e-03
266     -5.50000000e-01    1.00000000e+00    2.70000000e+01    3.21873597e-03   -1.15060894e-09    1.38986245e-10   -3.21873496e-03
267     -5.40000000e-01    1.00000000e+00    2.70000000e+01    3.21873540e-03   -1.13675888e-09    1.34242898e-10   -3.21873440e-03
268     -5.30000000e-01    1.00000000e+00    2.70000000e+01    3.21873489e-03   -1.12292928e-09    1.29603851e-10   -3.21873390e-03
269     -5.20000000e-01    1.00000000e+00    2.70000000e+01    3.21873444e-03   -1.10912123e-09    1.25064833e-10   -3.21873346e-03
270     -5.10000000e-01    1.00000000e+00    2.70000000e+01    3.21873404e-03   -1.09533590e-09    1.20620788e-10   -3.21873307e-03
271     -5.00000000e-01    1.00000000e+00    2.70000000e+01    3.21873369e-03   -1.08157447e-09    1.16265656e-10   -3.21873272e-03
272     -4.90000000e-01    1.00000000e+00    2.70000000e+01    3.21873337e-03   -1.06783819e-09    1.11992076e-10   -3.21873242e-03
273     -4.80000000e-01    1.00000000e+00    2.70000000e+01    3.21873310e-03   -1.05412832e-09    1.07791018e-10   -3.21873215e-03
274     -4.70000000e-01    1.00000000e+00    2.70000000e+01    3.21873285e-03   -1.04044617e-09    1.03651293e-10   -3.21873191e-03
275     -4.60000000e-01    1.00000000e+00    2.70000000e+01    3.21873263e-03   -1.02679304e-09    9.95589275e-11   -3.21873171e-03
276     -4.50000000e-01    1.00000000e+00    2.70000000e+01    3.21873244e-03   -1.01317025e-09    9.54963486e-11   -3.21873153e-03
277     -4.40000000e-01    1.00000000e+00    2.70000000e+01    3.21873227e-03   -9.99579117e-10    9.14413273e-11   -3.21873137e-03
278     -4.30000000e-01    1.00000000e+00    2.70000000e+01    3.21873213e-03   -9.86020957e-10    8.73656093e-11   -3.21873123e-03
279     -4.20000000e-01    1.00000000e+00    2.70000000e+01    3.21873200e-03   -9.72497057e-10    8.32331378e-11   -3.21873111e-03
280     -4.10000000e-01    1.00000000e+00    2.70000000e+01    3.21873188e-03   -9.59008678e-10    7.89977456e-11   -3.21873100e-03
281     -4.00000000e-01    1.00000000e+00    2.70000000e+01    3.21873178e-03   -9.45557041e-10    7.46001541e-11   -3.21873091e-03
282     -3.90000000e-01    1.00000000e+00    2.70000000e+01    3.21873170e-03   -9.32143313e-10    6.99640802e-11   -3.21873083e-03
283     -3.80000000e-01    1.00000000e+00    2.70000000e+01    3.21873162e-03   -9.18768595e-10    6.49911691e-11   -3.21873076e-03
284     -3.70000000e-01    1.00000000e+00    2.70000000e+01    3.21873155e-03   -9.05433905e-10    5.95544089e-11   -3.21873071e-03
285     -3.60000000e-01    1.00000000e+00    2.70000000e+01    3.21873149e-03   -8.92140160e-10    5.34895597e-11   -3.21873066e-03
286     -3.50000000e-01    1.00000000e+00    2.70000000e+01    3.21873144e-03   -8.78888163e-10    4.65840061e-11   -3.21873061e-03
287     -3.40000000e-01    1.00000000e+00    2.70000000e+01    3.21873140e-03   -8.65678579e-10    3.85622427e-11   -3.21873057e-03
288     -3.30000000e-01    1.00000000e+00    2.70000000e+01    3.21873137e-03   -8.52511918e-10    2.90669731e-11   -3.21873054e-03
289     -3.20000000e-01    1.00000000e+00    2.70000000e+01    3.21873134e-03   -8.39388515e-10    1.76344943e-11   -3.21873052e-03
290     -3.10000000e-01    1.00000000e+00    2.70000000e+01    3.21873132e-03   -8.26308514e-10    3.66262137e-12   -3.21873049e-03
291     -3.00000000e-01    1.00000000e+00    2.70000000e+01    3.21873130e-03   -8.13271864e-10   -1.36311110e-11   -3.21873047e-03
292     -2.90000000e-01    1.00000000e+00    2.70000000e+01    3.21873129e-03   -8.00278314e-10   -3.52639502e-11   -3.21873046e-03
293     -2.80000000e-01    1.00000000e+00    2.70000000e+01    3.21873129e-03   -7.87327444e-10   -6.25589896e-11   -3.21873044e-03
294     -2.70000000e-01    1.00000000e+00    2.70000000e+01    3.21873130e-03   -7.74418715e-10   -9.72378733e-11   -3.21873043e-03
295     -2.60000000e-01    1.00000000e+00    2.70000000e+01    3.21873132e-03   -7.61551567e-10   -1.41541764e-10   -3.21873042e-03
296     -2.50000000e-01    1.00000000e+00    2.70000000e+01    3.21873136e-03   -7.48725580e-10   -1.98389234e-10   -3.21873041e-03
297     -2.40000000e-01    1.00000000e+00    2.70000000e+01    3.21873141e-03   -7.35940698e-10   -2.71582437e-10   -3.21873041e-03
298     -2.30000000e-01    1.00000000e+00    2.70000000e+01    3.21873149e-03   -7.23197537e-10   -3.66076402e-10   -3.21873040e-03
299     -2.20000000e-01    1.00000000e+00    2.70000000e+01    3.21873159e-03   -7.10497748e-10   -4.88330931e-10   -3.21873039e-03
300     -2.10000000e-01    1.00000000e+00    2.70000000e+01    3.21873174e-03   -6.97844394e-10   -6.46770589e-10   -3.21873039e-03
301     -2.00000000e-01    1.00000000e+00    2.70000000e+01    3.21873192e-03   -6.85242274e-10   -8.52386215e-10   -3.21873039e-03
302     -1.90000000e-01    1.00000000e+00    2.70000000e+01    3.21873218e-03   -6.72698093e-10   -1.11952170e-09   -3.21873038e-03
303     -1.80000000e-01    1.00000000e+00    2.70000000e+01    3.21873251e-03   -6.60220397e-10   -1.46690332e-09   -3.21873038e-03
304     -1.70000000e-01    1.00000000e+00    2.70000000e+01    3.21873295e-03   -6.47819246e-10   -1.91898658e-09   -3.21873038e-03
305     -1.60000000e-01    1.00000000e+00    2.70000000e+01    3.21873352e-03   -6.35505668e-10   -2.50771881e-09   -3.21873038e-03
306     -1.50000000e-01    1.00000000e+00    2.70000000e+01    3.21873428e-03   -6.23290982e-10   -3.27484602e-09   -3.21873038e-03
307     -1.40000000e-01    1.00000000e+00    2.70000000e+01    3.21873526e-03   -6.11186145e-10   -4.27493277e-09   -3.21873038e-03
308     -1.30000000e-01    1.00000000e+00    2.70000000e+01    3.21873655e-03   -5.99201217e-10   -5.57931622e-09   -3.21873038e-03
309     -1.20000000e-01    1.00000000e+00    2.70000000e+01    3.21873824e-03   -5.87344997e-10   -7.28128444e-09   -3.21873038e-03
310     -1.10000000e-01    1.00000000e+00    2.70000000e+01    3.21874045e-03   -5.75624853e-10   -9.50285960e-09   -3.21873038e-03
311     -1.00000000e-01    1.00000000e+00    2.70000000e+01    3.21874334e-03   -5.64046692e-10   -1.24036854e-08   -3.21873037e-03
312     -9.00000000e-02    1.00000000e+00    2.70000000e+01    3.21874712e-03   -5.52615040e-10   -1.61926731e-08   -3.21873037e-03
313     -8.00000000e-02    1.00000000e+00    2.70000000e+01    3.21875206e-03   -5.41333175e-10   -2.11432661e-08   -3.21873037e-03
314     -7.00000000e-02    1.00000000e+00    2.70000000e+01    3.21875852e-03   -5.30203289e-10   -2.76134480e-08   -3.21873037e-03
315     -6.00000000e-02    1.00000000e+00    2.70000000e+01    3.21876697e-03   -5.19226625e-10   -3.60719727e-08   -3.21873038e-03
316     -5.00000000e-02    1.00000000e+00    2.70000000e+01    3.21877802e-03   -5.08403610e-10   -4.71327517e-08   -3.21873038e-03
317     -4.00000000e-02    1.00000000e+00    2.70000000e+01    3.21879247e-03   -4.97733929e-10   -6.15999358e-08   -3.21873038e-03
318     -3.00000000e-02    1.00000000e+00    2.70000000e+01    3.21881139e-03   -4.87216561e-10   -8.05270137e-08   -3.21873038e-03
319     -2.00000000e-02    1.00000000e+00    2.70000000e+01    3.21883615e-03   -4.76849749e-10   -1.05294271e-07   -3.21873038e-03
320     -1.00000000e-02    1.00000000e+00    2.70000000e+01    3.21886856e-03   -4.66630895e-10   -1.37710287e-07   -3.21873038e-03
321      0.00000000e+00    1.00000000e+00    2.70000000e+01    3.21891098e-03   -4.56556191e-10   -1.80144871e-07   -3.21873038e-03
322      1.00000000e-02    1.00000000e+00    2.70000000e+01    3.21896653e-03   -4.46566979e-10   -2.35703115e-07   -3.21873038e-03
323      2.00000000e-02    1.00000000e+00    2.70000000e+01    3.21903928e-03   -4.36607540e-10   -3.08452877e-07   -3.21873039e-03
324      3.00000000e-02    1.00000000e+00    2.70000000e+01    3.21913454e-03   -4.26676500e-10   -4.03721910e-07   -3.21873039e-03
325      4.00000000e-02    1.00000000e+00    2.70000000e+01    3.21925930e-03   -4.16770528e-10   -5.28485363e-07   -3.21873040e-03
326      5.00000000e-02    1.00000000e+00    2.70000000e+01    3.21942268e-03   -4.06883038e-10   -6.91869708e-07   -3.21873040e-03
327      6.00000000e-02    1.00000000e+00    2.70000000e+01    3.21963662e-03   -3.97002845e-10   -9.05806025e-07   -3.21873041e-03
328      7.00000000e-02    1.00000000e+00    2.70000000e+01    3.21991669e-03   -3.87112683e-10   -1.18587315e-06   -3.21873043e-03
329      8.00000000e-02    1.00000000e+00    2.70000000e+01    3.22028320e-03   -3.77187630e-10   -1.55237934e-06   -3.21873044e-03
330      9.00000000e-02    1.00000000e+00    2.70000000e+01    3.22076257e-03   -3.67193449e-10   -2.03173838e-06   -3.21873046e-03
331      1.00000000e-01    1.00000000e+00    2.70000000e+01    3.22138905e-03   -3.57084850e-10   -2.65820061e-06   -3.21873049e-03
332      1.10000000e-01    1.00000000e+00    2.70000000e+01    3.22220687e-03   -3.46803655e-10   -3.47599613e-06   -3.21873053e-03
333      1.20000000e-01    1.00000000e+00    2.70000000e+01    3.22327284e-03   -3.36277022e-10   -4.54192998e-06   -3.21873058e-03
334      1.30000000e-01    1.00000000e+00    2.70000000e+01    3.22465939e-03   -3.25415983e-10   -5.92842665e-06   -3.21873064e-03
335      1.40000000e-01    1.00000000e+00    2.70000000e+01    3.22645797e-03   -3.14114765e-10   -7.72693927e-06   -3.21873071e-03
336      1.50000000e-01    1.00000000e+00    2.70000000e+01    3.22878262e-03   -3.02251532e-10   -1.00515048e-05   -3.21873081e-03
337      1.60000000e-01    1.00000000e+00    2.70000000e+01    3.23177326e-03   -2.89691158e-10   -1.30420359e-05   -3.21873094e-03
338      1.70000000e-01    1.00000000e+00    2.70000000e+01    3.23559809e-03   -2.76290493e-10   -1.68667178e-05   -3.21873109e-03
339      1.80000000e-01    1.00000000e+00    2.70000000e+01    3.24045424e-03   -2.61906058e-10   -2.17226907e-05   -3.21873129e-03
340      1.90000000e-01    1.00000000e+00    2.70000000e+01    3.24656594e-03   -2.46403354e-10   -2.78341698e-05   -3.21873153e-03
341      2.00000000e-01    1.00000000e+00    2.70000000e+01    3.25417945e-03   -2.29666292e-10   -3.54474077e-05   -3.21873181e-03
342      2.10000000e-01    1.00000000e+00    2.70000000e+01    3.26355484e-03   -2.11604842e-10   -4.48224850e-05   -3.21873214e-03
343      2.20000000e-01    1.00000000e+00    2.70000000e+01    3.27495542e-03   -1.92159360e-10   -5.62227004e-05   -3.21873253e-03
344      2.30000000e-01    1.00000000e+00    2.70000000e+01    3.28863615e-03   -1.71300862e-10   -6.99030093e-05   -3.21873297e-03
345      2.40000000e-01    1.00000000e+00    2.70000000e+01    3.30483284e-03   -1.49027652e-10   -8.60992333e-05   -3.21873346e-03
346      2.50000000e-01    1.00000000e+00    2.70000000e+01    3.32375361e-03   -1.25359457e-10   -1.05019492e-04   -3.21873399e-03
347      2.60000000e-01    1.00000000e+00    2.70000000e+01    3.34557331e-03   -1.00330531e-10   -1.26838656e-04   -3.21873456e-03
348      2.70000000e-01    1.00000000e+00    2.70000000e+01    3.37043109e-03   -7.39829854e-11   -1.51695874e-04   -3.21873515e-03
349      2.80000000e-01    1.00000000e+00    2.70000000e+01    3.39843047e-03   -4.63611307e-11   -1.79694676e-04   -3.21873575e-03
350      2.90000000e-01    1.00000000e+00    2.70000000e+01    3.42964127e-03   -1.75071846e-11   -2.10904901e-04   -3.21873636e-03
351      3.00000000e-01    1.00000000e+00    2.70000000e+01    3.46410262e-03    1.25416710e-11   -2.45365679e-04   -3.21873695e-03
352      3.10000000e-01    1.00000000e+00    2.70000000e+01    3.50182636e-03    4.37550734e-11   -2.83088878e-04   -3.21873753e-03
353      3.20000000e-01    1.00000000e+00    2.70000000e+01    3.54280059e-03    7.61103668e-11   -3.24062592e-04   -3.21873807e-03
354      3.30000000e-01    1.00000000e+00    2.70000000e+01    3.58699291e-03    1.09592852e-10   -3.68254443e-04   -3.21873858e-03
355      3.40000000e-01    1.00000000e+00    2.70000000e+01    3.63435348e-03    1.44195612e-10   -4.15614584e-04   -3.21873904e-03
356      3.50000000e-01    1.00000000e+00    2.70000000e+01    3.68481766e-03    1.79919083e-10   -4.66078397e-04   -3.21873945e-03
357      3.60000000e-01    1.00000000e+00    2.70000000e+01    3.73830845e-03    2.16770476e-10   -5.19568871e-04   -3.21873980e-03
358      3.70000000e-01    1.00000000e+00    2.70000000e+01    3.79473856e-03    2.54763139e-10   -5.75998731e-04   -3.21874009e-03
359      3.80000000e-01    1.00000000e+00    2.70000000e+01    3.85401235e-03    2.93915900e-10   -6.35272327e-04   -3.21874032e-03
360      3.90000000e-01    1.00000000e+00    2.70000000e+01    3.91602749e-03    3.34252423e-10   -6.97287339e-04   -3.21874048e-03
361      4.00000000e-01    1.00000000e+00    2.70000000e+01    3.98067652e-03    3.75800593e-10   -7.61936304e-04   -3.21874059e-03
362      4.10000000e-01    1.00000000e+00    2.70000000e+01    4.04784822e-03    4.18591933e-10   -8.29108000e-04   -3.21874064e-03
363      4.20000000e-01    1.00000000e+00    2.70000000e+01    4.11742887e-03    4.62661068e-10   -8.98688698e-04   -3.21874063e-03
364      4.30000000e-01    1.00000000e+00    2.70000000e+01    4.18930335e-03    5.08045212e-10   -9.70563281e-04   -3.21874058e-03
365      4.40000000e-01    1.00000000e+00    2.70000000e+01    4.26335617e-03    5.54783709e-10   -1.04461625e-03   -3.21874047e-03
366      4.50000000e-01    1.00000000e+00    2.70000000e+01    4.33947233e-03    6.02917597e-10   -1.12073262e-03   -3.21874032e-03
367      4.60000000e-01    1.00000000e+00    2.70000000e+01    4.41753815e-03    6.52489219e-10   -1.19879867e-03   -3.21874013e-03
368      4.70000000e-01    1.00000000e+00    2.70000000e+01    4.49744186e-03    7.03541866e-10   -1.27870266e-03   -3.21873990e-03
369      4.80000000e-01    1.00000000e+00    2.70000000e+01    4.57907422e-03    7.56119463e-10   -1.36033533e-03   -3.21873965e-03
370      4.90000000e-01    1.00000000e+00    2.70000000e+01    4.66232898e-03    8.10266293e-10   -1.44359042e-03   -3.21873937e-03
371      5.00000000e-01    1.00000000e+00    2.70000000e+01    4.74710318e-03    8.66026757e-10   -1.52836498e-03   -3.21873907e-03
372      5.10000000e-01    1.00000000e+00    2.70000000e+01    4.83329751e-03    9.23445187e-10   -1.61455969e-03   -3.21873875e-03
373      5.20000000e-01    1.00000000e+00    2.70000000e+01    4.92081643e-03    9.82565681e-10   -1.70207899e-03   -3.21873842e-03
374      5.30000000e-01    1.00000000e+00    2.70000000e+01    5.00956829e-03    1.04343199e-09   -1.79083125e-03   -3.21873808e-03
375      5.40000000e-01    1.00000000e+00    2.70000000e+01    5.09946541e-03    1.10608743e-09   -1.88072878e-03   -3.21873774e-03
376      5.50000000e-01    1.00000000e+00    2.70000000e+01    5.19042403e-03    1.17057481e-09   -1.97168781e-03   -3.21873739e-03
377      5.60000000e-01    1.00000000e+00    2.70000000e+01    5.28236429e-03    1.23693644e-09   -2.06362848e-03   -3.21873704e-03
378      5.70000000e-01    1.00000000e+00    2.70000000e+01    5.37521009e-03    1.30521404e-09   -2.15647470e-03   -3.21873669e-03
379      5.80000000e-01    1.00000000e+00    2.70000000e+01    5.46888904e-03    1.37544882e-09   -2.25015406e-03   -3.21873635e-03
380      5.90000000e-01    1.00000000e+00    2.70000000e+01    5.56333224e-03    1.44768142e-09   -2.34459767e-03   -3.21873602e-03
381      6.00000000e-01    1.00000000e+00    2.70000000e+01    5.65847419e-03    1.52195195e-09   -2.43974003e-03   -3.21873569e-03
382      6.10000000e-01    1.00000000e+00    2.70000000e+01    5.75425262e-03    1.59829997e-09   -2.53551886e-03   -3.21873537e-03
383      6.20000000e-01    1.00000000e+00    2.70000000e+01    5.85060832e-03    1.67676453e-09   -2.63187494e-03   -3.21873506e-03
384      6.30000000e-01    1.00000000e+00    2.70000000e+01    5.94748499e-03    1.75738416e-09   -2.72875200e-03   -3.21873475e-03
385      6.40000000e-01    1.00000000e+00    2.70000000e+01    6.04482910e-03    1.84019685e-09   -2.82609648e-03   -3.21873447e-03
386      6.50000000e-01    1.00000000e+00    2.70000000e+01    6.14258973e-03    1.92524008e-09   -2.92385747e-03   -3.21873419e-03
387      6.60000000e-01    1.00000000e+00    2.70000000e+01    6.24071845e-03    2.01255075e-09   -3.02198654e-03   -3.21873392e-03
388      6.70000000e-01    1.00000000e+00    2.70000000e+01    6.33916918e-03    2.10216524e-09   -3.12043761e-03   -3.21873367e-03
389      6.80000000e-01    1.00000000e+00    2.70000000e+01    6.43789806e-03    2.19411933e-09   -3.21916683e-03   -3.21873343e-03
390      6.90000000e-01    1.00000000e+00    2.70000000e+01    6.53686337e-03    2.28844817e-09   -3.31813245e-03   -3.21873320e-03
391      7.00000000e-01    1.00000000e+00    2.70000000e+01    6.63602537e-03    2.38518628e-09   -3.41729477e-03   -3.21873298e-03
392      7.10000000e-01    1.00000000e+00    2.70000000e+01    6.73534627e-03    2.48436743e-09   -3.51661597e-03   -3.21873278e-03
393      7.20000000e-01    1.00000000e+00    2.70000000e+01    6.83479006e-03    2.58602462e-09   -3.61606006e-03   -3.21873259e-03
394      7.30000000e-01    1.00000000e+00    2.70000000e+01    6.93432248e-03    2.69018993e-09   -3.71559277e-03   -3.21873241e-03
395      7.40000000e-01    1.00000000e+00    2.70000000e+01    7.03391093e-03    2.79689436e-09   -3.81518149e-03   -3.21873224e-03
396      7.50000000e-01    1.00000000e+00    2.70000000e+01    7.13352436e-03    2.90616761e-09   -3.91479518e-03   -3.21873208e-03
397      7.60000000e-01    1.00000000e+00    2.70000000e+01    7.23313321e-03    3.01803783e-09   -4.01440430e-03   -3.21873193e-03
398      7.70000000e-01    1.00000000e+00    2.70000000e+01    7.33270938e-03    3.13253116e-09   -4.11398072e-03   -3.21873179e-03
399      7.80000000e-01    1.00000000e+00    2.70000000e+01    7.43222611e-03    3.24967140e-09   -4.21349770e-03   -3.21873167e-03
400      7.90000000e-01    1.00000000e+00    2.70000000e+01    7.53165795e-03    3.36947950e-09   -4.31292977e-03   -3.21873155e-03
401      8.00000000e-01    1.00000000e+00    2.70000000e+01    7.63098068e-03    3.49197319e-09   -4.41225273e-03   -3.21873144e-03
402      8.10000000e-01    1.00000000e+00    2.70000000e+01    7.73017128e-03    3.61716675e-09   -4.51144356e-03   -3.21873134e-03
403      8.20000000e-01    1.00000000e+00    2.70000000e+01    7.82920786e-03    3.74507103e-09   -4.61048036e-03   -3.21873124e-03
404      8.30000000e-01    1.00000000e+00    2.70000000e+01    7.92806960e-03    3.87569365e-09   -4.70934232e-03   -3.21873116e-03
405      8.40000000e-01    1.00000000e+00    2.70000000e+01    8.02673674e-03    4.00903956e-09   -4.80800967e-03   -3.21873108e-03
406      8.50000000e-01    1.00000000e+00    2.70000000e+01    8.12519047e-03    4.14511159e-09   -4.90646361e-03   -3.21873101e-03
407      8.60000000e-01    1.00000000e+00    2.70000000e+01    8.22341296e-03    4.28391107e-09   -5.00468630e-03   -3.21873094e-03
408      8.70000000e-01    1.00000000e+00    2.70000000e+01    8.32138726e-03    4.42543832e-09   -5.10266080e-03   -3.21873088e-03
409      8.80000000e-01    1.00000000e+00    2.70000000e+01    8.41909727e-03    4.56969289e-09   -5.20037101e-03   -3.21873083e-03
