Index        V(G,GA)           V(D,DA)          TEMP          I(VDPROBE)       I(VGPROBE)       I(VSPROBE)       I(VBPROBE)
208        1.08000000e+00   5.00000000e-02   2.70000000e+01   9.64883200e-04   0.00000000e+00  -9.64883200e-04   0.00000000e+00
209        1.09000000e+00   5.00000000e-02   2.70000000e+01   9.72808700e-04   0.00000000e+00  -9.72808700e-04   0.00000000e+00
210        1.10000000e+00   5.00000000e-02   2.70000000e+01   9.80544300e-04   0.00000000e+00  -9.80544300e-04   0.00000000e+00
211        1.11000000e+00   5.00000000e-02   2.70000000e+01   9.88093200e-04   0.00000000e+00  -9.88093200e-04   0.00000000e+00
212        1.12000000e+00   5.00000000e-02   2.70000000e+01   9.95458400e-04   0.00000000e+00  -9.95458400e-04   0.00000000e+00
213        1.13000000e+00   5.00000000e-02   2.70000000e+01   1.00260000e-03   0.00000000e+00  -1.00260000e-03   0.00000000e+00
214        1.14000000e+00   5.00000000e-02   2.70000000e+01   1.00970000e-03   0.00000000e+00  -1.00970000e-03   0.00000000e+00
215        1.15000000e+00   5.00000000e-02   2.70000000e+01   1.01650000e-03   0.00000000e+00  -1.01650000e-03   0.00000000e+00
216        1.16000000e+00   5.00000000e-02   2.70000000e+01   1.02310000e-03   0.00000000e+00  -1.02310000e-03   0.00000000e+00
217        1.17000000e+00   5.00000000e-02   2.70000000e+01   1.02960000e-03   0.00000000e+00  -1.02960000e-03   0.00000000e+00
218        1.18000000e+00   5.00000000e-02   2.70000000e+01   1.03600000e-03   0.00000000e+00  -1.03600000e-03   0.00000000e+00
219        1.19000000e+00   5.00000000e-02   2.70000000e+01   1.04210000e-03   0.00000000e+00  -1.04210000e-03   0.00000000e+00
220        1.20000000e+00   5.00000000e-02   2.70000000e+01   1.04810000e-03   0.00000000e+00  -1.04810000e-03   0.00000000e+00
221       -1.00000000e+00   1.00000000e+00   2.70000000e+01   1.00000000e-15   0.00000000e+00  -1.00000000e-15   0.00000000e+00
222       -9.90000000e-01   1.00000000e+00   2.70000000e+01   1.00000000e-15   0.00000000e+00  -1.00000000e-15   0.00000000e+00
223       -9.80000000e-01   1.00000000e+00   2.70000000e+01   1.00000000e-15   0.00000000e+00  -1.00000000e-15   0.00000000e+00
224       -9.70000000e-01   1.00000000e+00   2.70000000e+01   1.00000000e-15   0.00000000e+00  -1.00000000e-15   0.00000000e+00
225       -9.60000000e-01   1.00000000e+00   2.70000000e+01   1.00000000e-15   0.00000000e+00  -1.00000000e-15   0.00000000e+00
226       -9.50000000e-01   1.00000000e+00   2.70000000e+01   1.00000000e-15   0.00000000e+00  -1.00000000e-15   0.00000000e+00
227       -9.40000000e-01   1.00000000e+00   2.70000000e+01   1.00000000e-15   0.00000000e+00  -1.00000000e-15   0.00000000e+00
228       -9.30000000e-01   1.00000000e+00   2.70000000e+01   1.00000000e-15   0.00000000e+00  -1.00000000e-15   0.00000000e+00
229       -9.20000000e-01   1.00000000e+00   2.70000000e+01   1.00000000e-15   0.00000000e+00  -1.00000000e-15   0.00000000e+00
230       -9.10000000e-01   1.00000000e+00   2.70000000e+01   1.00000000e-15   0.00000000e+00  -1.00000000e-15   0.00000000e+00
231       -9.00000000e-01   1.00000000e+00   2.70000000e+01   1.00000000e-15   0.00000000e+00  -1.00000000e-15   0.00000000e+00
232       -8.90000000e-01   1.00000000e+00   2.70000000e+01   1.00010000e-15   0.00000000e+00  -1.00010000e-15   0.00000000e+00
233       -8.80000000e-01   1.00000000e+00   2.70000000e+01   1.00010000e-15   0.00000000e+00  -1.00010000e-15   0.00000000e+00
234       -8.70000000e-01   1.00000000e+00   2.70000000e+01   1.00010000e-15   0.00000000e+00  -1.00010000e-15   0.00000000e+00
235       -8.60000000e-01   1.00000000e+00   2.70000000e+01   1.00010000e-15   0.00000000e+00  -1.00010000e-15   0.00000000e+00
236       -8.50000000e-01   1.00000000e+00   2.70000000e+01   1.00020000e-15   0.00000000e+00  -1.00020000e-15   0.00000000e+00
237       -8.40000000e-01   1.00000000e+00   2.70000000e+01   1.00020000e-15   0.00000000e+00  -1.00020000e-15   0.00000000e+00
238       -8.30000000e-01   1.00000000e+00   2.70000000e+01   1.00030000e-15   0.00000000e+00  -1.00030000e-15   0.00000000e+00
239       -8.20000000e-01   1.00000000e+00   2.70000000e+01   1.00040000e-15   0.00000000e+00  -1.00040000e-15   0.00000000e+00
240       -8.10000000e-01   1.00000000e+00   2.70000000e+01   1.00050000e-15   0.00000000e+00  -1.00050000e-15   0.00000000e+00
241       -8.00000000e-01   1.00000000e+00   2.70000000e+01   1.00070000e-15   0.00000000e+00  -1.00070000e-15   0.00000000e+00
242       -7.90000000e-01   1.00000000e+00   2.70000000e+01   1.00090000e-15   0.00000000e+00  -1.00090000e-15   0.00000000e+00
243       -7.80000000e-01   1.00000000e+00   2.70000000e+01   1.00120000e-15   0.00000000e+00  -1.00120000e-15   0.00000000e+00
244       -7.70000000e-01   1.00000000e+00   2.70000000e+01   1.00150000e-15   0.00000000e+00  -1.00150000e-15   0.00000000e+00
245       -7.60000000e-01   1.00000000e+00   2.70000000e+01   1.00200000e-15   0.00000000e+00  -1.00200000e-15   0.00000000e+00
246       -7.50000000e-01   1.00000000e+00   2.70000000e+01   1.00270000e-15   0.00000000e+00  -1.00270000e-15   0.00000000e+00
247       -7.40000000e-01   1.00000000e+00   2.70000000e+01   1.00350000e-15   0.00000000e+00  -1.00350000e-15   0.00000000e+00
248       -7.30000000e-01   1.00000000e+00   2.70000000e+01   1.00460000e-15   0.00000000e+00  -1.00460000e-15   0.00000000e+00
249       -7.20000000e-01   1.00000000e+00   2.70000000e+01   1.00610000e-15   0.00000000e+00  -1.00610000e-15   0.00000000e+00
250       -7.10000000e-01   1.00000000e+00   2.70000000e+01   1.00810000e-15   0.00000000e+00  -1.00810000e-15   0.00000000e+00
251       -7.00000000e-01   1.00000000e+00   2.70000000e+01   1.01060000e-15   0.00000000e+00  -1.01060000e-15   0.00000000e+00
252       -6.90000000e-01   1.00000000e+00   2.70000000e+01   1.01400000e-15   0.00000000e+00  -1.01400000e-15   0.00000000e+00
253       -6.80000000e-01   1.00000000e+00   2.70000000e+01   1.01840000e-15   0.00000000e+00  -1.01840000e-15   0.00000000e+00
254       -6.70000000e-01   1.00000000e+00   2.70000000e+01   1.02430000e-15   0.00000000e+00  -1.02430000e-15   0.00000000e+00
255       -6.60000000e-01   1.00000000e+00   2.70000000e+01   1.03200000e-15   0.00000000e+00  -1.03200000e-15   0.00000000e+00
256       -6.50000000e-01   1.00000000e+00   2.70000000e+01   1.04220000e-15   0.00000000e+00  -1.04220000e-15   0.00000000e+00
257       -6.40000000e-01   1.00000000e+00   2.70000000e+01   1.05560000e-15   0.00000000e+00  -1.05560000e-15   0.00000000e+00
258       -6.30000000e-01   1.00000000e+00   2.70000000e+01   1.07330000e-15   0.00000000e+00  -1.07330000e-15   0.00000000e+00
259       -6.20000000e-01   1.00000000e+00   2.70000000e+01   1.09670000e-15   0.00000000e+00  -1.09670000e-15   0.00000000e+00
260       -6.10000000e-01   1.00000000e+00   2.70000000e+01   1.12750000e-15   0.00000000e+00  -1.12750000e-15   0.00000000e+00
261       -6.00000000e-01   1.00000000e+00   2.70000000e+01   1.16820000e-15   0.00000000e+00  -1.16820000e-15   0.00000000e+00
262       -5.90000000e-01   1.00000000e+00   2.70000000e+01   1.22190000e-15   0.00000000e+00  -1.22190000e-15   0.00000000e+00
263       -5.80000000e-01   1.00000000e+00   2.70000000e+01   1.29280000e-15   0.00000000e+00  -1.29280000e-15   0.00000000e+00
264       -5.70000000e-01   1.00000000e+00   2.70000000e+01   1.38640000e-15   0.00000000e+00  -1.38640000e-15   0.00000000e+00
265       -5.60000000e-01   1.00000000e+00   2.70000000e+01   1.51010000e-15   0.00000000e+00  -1.51010000e-15   0.00000000e+00
266       -5.50000000e-01   1.00000000e+00   2.70000000e+01   1.67340000e-15   0.00000000e+00  -1.67340000e-15   0.00000000e+00
267       -5.40000000e-01   1.00000000e+00   2.70000000e+01   1.88920000e-15   0.00000000e+00  -1.88920000e-15   0.00000000e+00
268       -5.30000000e-01   1.00000000e+00   2.70000000e+01   2.17420000e-15   0.00000000e+00  -2.17420000e-15   0.00000000e+00
269       -5.20000000e-01   1.00000000e+00   2.70000000e+01   2.55080000e-15   0.00000000e+00  -2.55080000e-15   0.00000000e+00
270       -5.10000000e-01   1.00000000e+00   2.70000000e+01   3.04850000e-15   0.00000000e+00  -3.04850000e-15   0.00000000e+00
271       -5.00000000e-01   1.00000000e+00   2.70000000e+01   3.70640000e-15   0.00000000e+00  -3.70640000e-15   0.00000000e+00
272       -4.90000000e-01   1.00000000e+00   2.70000000e+01   4.57590000e-15   0.00000000e+00  -4.57590000e-15   0.00000000e+00
273       -4.80000000e-01   1.00000000e+00   2.70000000e+01   5.72550000e-15   0.00000000e+00  -5.72550000e-15   0.00000000e+00
274       -4.70000000e-01   1.00000000e+00   2.70000000e+01   7.24560000e-15   0.00000000e+00  -7.24560000e-15   0.00000000e+00
275       -4.60000000e-01   1.00000000e+00   2.70000000e+01   9.25580000e-15   0.00000000e+00  -9.25580000e-15   0.00000000e+00
276       -4.50000000e-01   1.00000000e+00   2.70000000e+01   1.19147000e-14   0.00000000e+00  -1.19147000e-14   0.00000000e+00
277       -4.40000000e-01   1.00000000e+00   2.70000000e+01   1.54308000e-14   0.00000000e+00  -1.54308000e-14   0.00000000e+00
278       -4.30000000e-01   1.00000000e+00   2.70000000e+01   2.00835000e-14   0.00000000e+00  -2.00835000e-14   0.00000000e+00
279       -4.20000000e-01   1.00000000e+00   2.70000000e+01   2.62384000e-14   0.00000000e+00  -2.62384000e-14   0.00000000e+00
280       -4.10000000e-01   1.00000000e+00   2.70000000e+01   3.43836000e-14   0.00000000e+00  -3.43836000e-14   0.00000000e+00
281       -4.00000000e-01   1.00000000e+00   2.70000000e+01   4.51629000e-14   0.00000000e+00  -4.51629000e-14   0.00000000e+00
282       -3.90000000e-01   1.00000000e+00   2.70000000e+01   5.94298000e-14   0.00000000e+00  -5.94298000e-14   0.00000000e+00
283       -3.80000000e-01   1.00000000e+00   2.70000000e+01   7.83165000e-14   0.00000000e+00  -7.83165000e-14   0.00000000e+00
284       -3.70000000e-01   1.00000000e+00   2.70000000e+01   1.03319700e-13   0.00000000e+00  -1.03319700e-13   0.00000000e+00
285       -3.60000000e-01   1.00000000e+00   2.70000000e+01   1.36425800e-13   0.00000000e+00  -1.36425800e-13   0.00000000e+00
286       -3.50000000e-01   1.00000000e+00   2.70000000e+01   1.80265700e-13   0.00000000e+00  -1.80265700e-13   0.00000000e+00
287       -3.40000000e-01   1.00000000e+00   2.70000000e+01   2.38325700e-13   0.00000000e+00  -2.38325700e-13   0.00000000e+00
288       -3.30000000e-01   1.00000000e+00   2.70000000e+01   3.15229400e-13   0.00000000e+00  -3.15229400e-13   0.00000000e+00
289       -3.20000000e-01   1.00000000e+00   2.70000000e+01   4.17101200e-13   0.00000000e+00  -4.17101200e-13   0.00000000e+00
290       -3.10000000e-01   1.00000000e+00   2.70000000e+01   5.52065500e-13   0.00000000e+00  -5.52065500e-13   0.00000000e+00
291       -3.00000000e-01   1.00000000e+00   2.70000000e+01   7.30891500e-13   0.00000000e+00  -7.30891500e-13   0.00000000e+00
292       -2.90000000e-01   1.00000000e+00   2.70000000e+01   9.67861800e-13   0.00000000e+00  -9.67861800e-13   0.00000000e+00
293       -2.80000000e-01   1.00000000e+00   2.70000000e+01   1.28190000e-12   0.00000000e+00  -1.28190000e-12   0.00000000e+00
294       -2.70000000e-01   1.00000000e+00   2.70000000e+01   1.69820000e-12   0.00000000e+00  -1.69820000e-12   0.00000000e+00
295       -2.60000000e-01   1.00000000e+00   2.70000000e+01   2.25000000e-12   0.00000000e+00  -2.25000000e-12   0.00000000e+00
296       -2.50000000e-01   1.00000000e+00   2.70000000e+01   2.98150000e-12   0.00000000e+00  -2.98150000e-12   0.00000000e+00
297       -2.40000000e-01   1.00000000e+00   2.70000000e+01   3.95140000e-12   0.00000000e+00  -3.95140000e-12   0.00000000e+00
298       -2.30000000e-01   1.00000000e+00   2.70000000e+01   5.23750000e-12   0.00000000e+00  -5.23750000e-12   0.00000000e+00
299       -2.20000000e-01   1.00000000e+00   2.70000000e+01   6.94300000e-12   0.00000000e+00  -6.94300000e-12   0.00000000e+00
300       -2.10000000e-01   1.00000000e+00   2.70000000e+01   9.20510000e-12   0.00000000e+00  -9.20510000e-12   0.00000000e+00
301       -2.00000000e-01   1.00000000e+00   2.70000000e+01   1.22057000e-11   0.00000000e+00  -1.22057000e-11   0.00000000e+00
302       -1.90000000e-01   1.00000000e+00   2.70000000e+01   1.61861000e-11   0.00000000e+00  -1.61861000e-11   0.00000000e+00
303       -1.80000000e-01   1.00000000e+00   2.70000000e+01   2.14670000e-11   0.00000000e+00  -2.14670000e-11   0.00000000e+00
304       -1.70000000e-01   1.00000000e+00   2.70000000e+01   2.84740000e-11   0.00000000e+00  -2.84740000e-11   0.00000000e+00
305       -1.60000000e-01   1.00000000e+00   2.70000000e+01   3.77722000e-11   0.00000000e+00  -3.77722000e-11   0.00000000e+00
306       -1.50000000e-01   1.00000000e+00   2.70000000e+01   5.01119000e-11   0.00000000e+00  -5.01119000e-11   0.00000000e+00
307       -1.40000000e-01   1.00000000e+00   2.70000000e+01   6.64900000e-11   0.00000000e+00  -6.64900000e-11   0.00000000e+00
308       -1.30000000e-01   1.00000000e+00   2.70000000e+01   8.82300000e-11   0.00000000e+00  -8.82300000e-11   0.00000000e+00
309       -1.20000000e-01   1.00000000e+00   2.70000000e+01   1.17090200e-10   0.00000000e+00  -1.17090200e-10   0.00000000e+00
310       -1.10000000e-01   1.00000000e+00   2.70000000e+01   1.55406400e-10   0.00000000e+00  -1.55406400e-10   0.00000000e+00
311       -1.00000000e-01   1.00000000e+00   2.70000000e+01   2.06281700e-10   0.00000000e+00  -2.06281700e-10   0.00000000e+00
312       -9.00000000e-02   1.00000000e+00   2.70000000e+01   2.73839500e-10   0.00000000e+00  -2.73839500e-10   0.00000000e+00
313       -8.00000000e-02   1.00000000e+00   2.70000000e+01   3.63558400e-10   0.00000000e+00  -3.63558400e-10   0.00000000e+00
314       -7.00000000e-02   1.00000000e+00   2.70000000e+01   4.82719500e-10   0.00000000e+00  -4.82719500e-10   0.00000000e+00
315       -6.00000000e-02   1.00000000e+00   2.70000000e+01   6.40999400e-10   0.00000000e+00  -6.40999400e-10   0.00000000e+00
316       -5.00000000e-02   1.00000000e+00   2.70000000e+01   8.51259900e-10   0.00000000e+00  -8.51259900e-10   0.00000000e+00
317       -4.00000000e-02   1.00000000e+00   2.70000000e+01   1.13060000e-09   0.00000000e+00  -1.13060000e-09   0.00000000e+00
318       -3.00000000e-02   1.00000000e+00   2.70000000e+01   1.50170000e-09   0.00000000e+00  -1.50170000e-09   0.00000000e+00
319       -2.00000000e-02   1.00000000e+00   2.70000000e+01   1.99490000e-09   0.00000000e+00  -1.99490000e-09   0.00000000e+00
320       -1.00000000e-02   1.00000000e+00   2.70000000e+01   2.65030000e-09   0.00000000e+00  -2.65030000e-09   0.00000000e+00
321        0.00000000e+00   1.00000000e+00   2.70000000e+01   3.52130000e-09   0.00000000e+00  -3.52130000e-09   0.00000000e+00
322        1.00000000e-02   1.00000000e+00   2.70000000e+01   4.67890000e-09   0.00000000e+00  -4.67890000e-09   0.00000000e+00
323        2.00000000e-02   1.00000000e+00   2.70000000e+01   6.21780000e-09   0.00000000e+00  -6.21780000e-09   0.00000000e+00
324        3.00000000e-02   1.00000000e+00   2.70000000e+01   8.26340000e-09   0.00000000e+00  -8.26340000e-09   0.00000000e+00
325        4.00000000e-02   1.00000000e+00   2.70000000e+01   1.09831000e-08   0.00000000e+00  -1.09831000e-08   0.00000000e+00
326        5.00000000e-02   1.00000000e+00   2.70000000e+01   1.45990000e-08   0.00000000e+00  -1.45990000e-08   0.00000000e+00
327        6.00000000e-02   1.00000000e+00   2.70000000e+01   1.94071000e-08   0.00000000e+00  -1.94071000e-08   0.00000000e+00
328        7.00000000e-02   1.00000000e+00   2.70000000e+01   2.58009000e-08   0.00000000e+00  -2.58009000e-08   0.00000000e+00
329        8.00000000e-02   1.00000000e+00   2.70000000e+01   3.43039000e-08   0.00000000e+00  -3.43039000e-08   0.00000000e+00
330        9.00000000e-02   1.00000000e+00   2.70000000e+01   4.56126000e-08   0.00000000e+00  -4.56126000e-08   0.00000000e+00
331        1.00000000e-01   1.00000000e+00   2.70000000e+01   6.06537000e-08   0.00000000e+00  -6.06537000e-08   0.00000000e+00
332        1.10000000e-01   1.00000000e+00   2.70000000e+01   8.06602000e-08   0.00000000e+00  -8.06602000e-08   0.00000000e+00
333        1.20000000e-01   1.00000000e+00   2.70000000e+01   1.07272200e-07   0.00000000e+00  -1.07272200e-07   0.00000000e+00
334        1.30000000e-01   1.00000000e+00   2.70000000e+01   1.42671700e-07   0.00000000e+00  -1.42671700e-07   0.00000000e+00
335        1.40000000e-01   1.00000000e+00   2.70000000e+01   1.89760400e-07   0.00000000e+00  -1.89760400e-07   0.00000000e+00
336        1.50000000e-01   1.00000000e+00   2.70000000e+01   2.52396900e-07   0.00000000e+00  -2.52396900e-07   0.00000000e+00
337        1.60000000e-01   1.00000000e+00   2.70000000e+01   3.35710200e-07   0.00000000e+00  -3.35710200e-07   0.00000000e+00
338        1.70000000e-01   1.00000000e+00   2.70000000e+01   4.46514200e-07   0.00000000e+00  -4.46514200e-07   0.00000000e+00
339        1.80000000e-01   1.00000000e+00   2.70000000e+01   5.93855700e-07   0.00000000e+00  -5.93855700e-07   0.00000000e+00
340        1.90000000e-01   1.00000000e+00   2.70000000e+01   7.89734200e-07   0.00000000e+00  -7.89734200e-07   0.00000000e+00
341        2.00000000e-01   1.00000000e+00   2.70000000e+01   1.05000000e-06   0.00000000e+00  -1.05000000e-06   0.00000000e+00
342        2.10000000e-01   1.00000000e+00   2.70000000e+01   1.39580000e-06   0.00000000e+00  -1.39580000e-06   0.00000000e+00
343        2.20000000e-01   1.00000000e+00   2.70000000e+01   1.85480000e-06   0.00000000e+00  -1.85480000e-06   0.00000000e+00
344        2.30000000e-01   1.00000000e+00   2.70000000e+01   2.46330000e-06   0.00000000e+00  -2.46330000e-06   0.00000000e+00
345        2.40000000e-01   1.00000000e+00   2.70000000e+01   3.26930000e-06   0.00000000e+00  -3.26930000e-06   0.00000000e+00
346        2.50000000e-01   1.00000000e+00   2.70000000e+01   4.33470000e-06   0.00000000e+00  -4.33470000e-06   0.00000000e+00
347        2.60000000e-01   1.00000000e+00   2.70000000e+01   5.73970000e-06   0.00000000e+00  -5.73970000e-06   0.00000000e+00
348        2.70000000e-01   1.00000000e+00   2.70000000e+01   7.58680000e-06   0.00000000e+00  -7.58680000e-06   0.00000000e+00
349        2.80000000e-01   1.00000000e+00   2.70000000e+01   1.00046000e-05   0.00000000e+00  -1.00046000e-05   0.00000000e+00
350        2.90000000e-01   1.00000000e+00   2.70000000e+01   1.31524000e-05   0.00000000e+00  -1.31524000e-05   0.00000000e+00
351        3.00000000e-01   1.00000000e+00   2.70000000e+01   1.72221000e-05   0.00000000e+00  -1.72221000e-05   0.00000000e+00
352        3.10000000e-01   1.00000000e+00   2.70000000e+01   2.24385000e-05   0.00000000e+00  -2.24385000e-05   0.00000000e+00
353        3.20000000e-01   1.00000000e+00   2.70000000e+01   2.90558000e-05   0.00000000e+00  -2.90558000e-05   0.00000000e+00
354        3.30000000e-01   1.00000000e+00   2.70000000e+01   3.73494000e-05   0.00000000e+00  -3.73494000e-05   0.00000000e+00
355        3.40000000e-01   1.00000000e+00   2.70000000e+01   4.76050000e-05   0.00000000e+00  -4.76050000e-05   0.00000000e+00
356        3.50000000e-01   1.00000000e+00   2.70000000e+01   6.01042000e-05   0.00000000e+00  -6.01042000e-05   0.00000000e+00
357        3.60000000e-01   1.00000000e+00   2.70000000e+01   7.51110000e-05   0.00000000e+00  -7.51110000e-05   0.00000000e+00
358        3.70000000e-01   1.00000000e+00   2.70000000e+01   9.28601000e-05   0.00000000e+00  -9.28601000e-05   0.00000000e+00
359        3.80000000e-01   1.00000000e+00   2.70000000e+01   1.13548500e-04   0.00000000e+00  -1.13548500e-04   0.00000000e+00
360        3.90000000e-01   1.00000000e+00   2.70000000e+01   1.37332300e-04   0.00000000e+00  -1.37332300e-04   0.00000000e+00
361        4.00000000e-01   1.00000000e+00   2.70000000e+01   1.64326000e-04   0.00000000e+00  -1.64326000e-04   0.00000000e+00
362        4.10000000e-01   1.00000000e+00   2.70000000e+01   1.94605100e-04   0.00000000e+00  -1.94605100e-04   0.00000000e+00
363        4.20000000e-01   1.00000000e+00   2.70000000e+01   2.28209500e-04   0.00000000e+00  -2.28209500e-04   0.00000000e+00
364        4.30000000e-01   1.00000000e+00   2.70000000e+01   2.65148000e-04   0.00000000e+00  -2.65148000e-04   0.00000000e+00
365        4.40000000e-01   1.00000000e+00   2.70000000e+01   3.05402900e-04   0.00000000e+00  -3.05402900e-04   0.00000000e+00
366        4.50000000e-01   1.00000000e+00   2.70000000e+01   3.48933900e-04   0.00000000e+00  -3.48933900e-04   0.00000000e+00
367        4.60000000e-01   1.00000000e+00   2.70000000e+01   3.95681700e-04   0.00000000e+00  -3.95681700e-04   0.00000000e+00
368        4.70000000e-01   1.00000000e+00   2.70000000e+01   4.45571200e-04   0.00000000e+00  -4.45571200e-04   0.00000000e+00
369        4.80000000e-01   1.00000000e+00   2.70000000e+01   4.98514700e-04   0.00000000e+00  -4.98514700e-04   0.00000000e+00
370        4.90000000e-01   1.00000000e+00   2.70000000e+01   5.54413600e-04   0.00000000e+00  -5.54413600e-04   0.00000000e+00
371        5.00000000e-01   1.00000000e+00   2.70000000e+01   6.13161100e-04   0.00000000e+00  -6.13161100e-04   0.00000000e+00
372        5.10000000e-01   1.00000000e+00   2.70000000e+01   6.74643900e-04   0.00000000e+00  -6.74643900e-04   0.00000000e+00
373        5.20000000e-01   1.00000000e+00   2.70000000e+01   7.38744100e-04   0.00000000e+00  -7.38744100e-04   0.00000000e+00
374        5.30000000e-01   1.00000000e+00   2.70000000e+01   8.05340200e-04   0.00000000e+00  -8.05340200e-04   0.00000000e+00
375        5.40000000e-01   1.00000000e+00   2.70000000e+01   8.74308900e-04   0.00000000e+00  -8.74308900e-04   0.00000000e+00
376        5.50000000e-01   1.00000000e+00   2.70000000e+01   9.45526300e-04   0.00000000e+00  -9.45526300e-04   0.00000000e+00
377        5.60000000e-01   1.00000000e+00   2.70000000e+01   1.01890000e-03   0.00000000e+00  -1.01890000e-03   0.00000000e+00
378        5.70000000e-01   1.00000000e+00   2.70000000e+01   1.09420000e-03   0.00000000e+00  -1.09420000e-03   0.00000000e+00
379        5.80000000e-01   1.00000000e+00   2.70000000e+01   1.17140000e-03   0.00000000e+00  -1.17140000e-03   0.00000000e+00
380        5.90000000e-01   1.00000000e+00   2.70000000e+01   1.25040000e-03   0.00000000e+00  -1.25040000e-03   0.00000000e+00
381        6.00000000e-01   1.00000000e+00   2.70000000e+01   1.33110000e-03   0.00000000e+00  -1.33110000e-03   0.00000000e+00
382        6.10000000e-01   1.00000000e+00   2.70000000e+01   1.41330000e-03   0.00000000e+00  -1.41330000e-03   0.00000000e+00
383        6.20000000e-01   1.00000000e+00   2.70000000e+01   1.49690000e-03   0.00000000e+00  -1.49690000e-03   0.00000000e+00
384        6.30000000e-01   1.00000000e+00   2.70000000e+01   1.58180000e-03   0.00000000e+00  -1.58180000e-03   0.00000000e+00
385        6.40000000e-01   1.00000000e+00   2.70000000e+01   1.66800000e-03   0.00000000e+00  -1.66800000e-03   0.00000000e+00
386        6.50000000e-01   1.00000000e+00   2.70000000e+01   1.75530000e-03   0.00000000e+00  -1.75530000e-03   0.00000000e+00
387        6.60000000e-01   1.00000000e+00   2.70000000e+01   1.84360000e-03   0.00000000e+00  -1.84360000e-03   0.00000000e+00
388        6.70000000e-01   1.00000000e+00   2.70000000e+01   1.93300000e-03   0.00000000e+00  -1.93300000e-03   0.00000000e+00
389        6.80000000e-01   1.00000000e+00   2.70000000e+01   2.02320000e-03   0.00000000e+00  -2.02320000e-03   0.00000000e+00
390        6.90000000e-01   1.00000000e+00   2.70000000e+01   2.11420000e-03   0.00000000e+00  -2.11420000e-03   0.00000000e+00
391        7.00000000e-01   1.00000000e+00   2.70000000e+01   2.20590000e-03   0.00000000e+00  -2.20590000e-03   0.00000000e+00
392        7.10000000e-01   1.00000000e+00   2.70000000e+01   2.29830000e-03   0.00000000e+00  -2.29830000e-03   0.00000000e+00
393        7.20000000e-01   1.00000000e+00   2.70000000e+01   2.39130000e-03   0.00000000e+00  -2.39130000e-03   0.00000000e+00
394        7.30000000e-01   1.00000000e+00   2.70000000e+01   2.48490000e-03   0.00000000e+00  -2.48490000e-03   0.00000000e+00
395        7.40000000e-01   1.00000000e+00   2.70000000e+01   2.57890000e-03   0.00000000e+00  -2.57890000e-03   0.00000000e+00
396        7.50000000e-01   1.00000000e+00   2.70000000e+01   2.67330000e-03   0.00000000e+00  -2.67330000e-03   0.00000000e+00
397        7.60000000e-01   1.00000000e+00   2.70000000e+01   2.76810000e-03   0.00000000e+00  -2.76810000e-03   0.00000000e+00
398        7.70000000e-01   1.00000000e+00   2.70000000e+01   2.86330000e-03   0.00000000e+00  -2.86330000e-03   0.00000000e+00
399        7.80000000e-01   1.00000000e+00   2.70000000e+01   2.95870000e-03   0.00000000e+00  -2.95870000e-03   0.00000000e+00
400        7.90000000e-01   1.00000000e+00   2.70000000e+01   3.05430000e-03   0.00000000e+00  -3.05430000e-03   0.00000000e+00
401        8.00000000e-01   1.00000000e+00   2.70000000e+01   3.15010000e-03   0.00000000e+00  -3.15010000e-03   0.00000000e+00
402        8.10000000e-01   1.00000000e+00   2.70000000e+01   3.24610000e-03   0.00000000e+00  -3.24610000e-03   0.00000000e+00
403        8.20000000e-01   1.00000000e+00   2.70000000e+01   3.34220000e-03   0.00000000e+00  -3.34220000e-03   0.00000000e+00
404        8.30000000e-01   1.00000000e+00   2.70000000e+01   3.43830000e-03   0.00000000e+00  -3.43830000e-03   0.00000000e+00
405        8.40000000e-01   1.00000000e+00   2.70000000e+01   3.53450000e-03   0.00000000e+00  -3.53450000e-03   0.00000000e+00
406        8.50000000e-01   1.00000000e+00   2.70000000e+01   3.63070000e-03   0.00000000e+00  -3.63070000e-03   0.00000000e+00
407        8.60000000e-01   1.00000000e+00   2.70000000e+01   3.72690000e-03   0.00000000e+00  -3.72690000e-03   0.00000000e+00
408        8.70000000e-01   1.00000000e+00   2.70000000e+01   3.82300000e-03   0.00000000e+00  -3.82300000e-03   0.00000000e+00
409        8.80000000e-01   1.00000000e+00   2.70000000e+01   3.91900000e-03   0.00000000e+00  -3.91900000e-03   0.00000000e+00
410        8.90000000e-01   1.00000000e+00   2.70000000e+01   4.01500000e-03   0.00000000e+00  -4.01500000e-03   0.00000000e+00
411        9.00000000e-01   1.00000000e+00   2.70000000e+01   4.11080000e-03   0.00000000e+00  -4.11080000e-03   0.00000000e+00
412        9.10000000e-01   1.00000000e+00   2.70000000e+01   4.20640000e-03   0.00000000e+00  -4.20640000e-03   0.00000000e+00
413        9.20000000e-01   1.00000000e+00   2.70000000e+01   4.30190000e-03   0.00000000e+00  -4.30190000e-03   0.00000000e+00
414        9.30000000e-01   1.00000000e+00   2.70000000e+01   4.39720000e-03   0.00000000e+00  -4.39720000e-03   0.00000000e+00
415        9.40000000e-01   1.00000000e+00   2.70000000e+01   4.49220000e-03   0.00000000e+00  -4.49220000e-03   0.00000000e+00
416        9.50000000e-01   1.00000000e+00   2.70000000e+01   4.58700000e-03   0.00000000e+00  -4.58700000e-03   0.00000000e+00
