Index       TIME             V(IN0)            V(OUT)      
1182     5.91000000e-02    7.30718763e-02    1.42332351e-02
1183     5.91500000e-02    7.31110936e-02    1.42724526e-02
1184     5.92000000e-02    7.31503109e-02    1.43116701e-02
1185     5.92500000e-02    7.31895282e-02    1.43508876e-02
1186     5.93000000e-02    7.32287455e-02    1.43901050e-02
1187     5.93500000e-02    7.32679628e-02    1.44293225e-02
1188     5.94000000e-02    7.33071801e-02    1.44685400e-02
1189     5.94500000e-02    7.33463974e-02    1.45077575e-02
1190     5.95000000e-02    7.33856147e-02    1.45469749e-02
1191     5.95500000e-02    7.34248320e-02    1.45861924e-02
1192     5.96000000e-02    7.34640493e-02    1.46254099e-02
1193     5.96500000e-02    7.35032666e-02    1.46646274e-02
1194     5.97000000e-02    7.35424839e-02    1.47038448e-02
1195     5.97500000e-02    7.35817013e-02    1.47430623e-02
1196     5.98000000e-02    7.36209186e-02    1.47822798e-02
1197     5.98500000e-02    7.36601359e-02    1.48214973e-02
1198     5.99000000e-02    7.36993532e-02    1.48607147e-02
1199     5.99500000e-02    7.37385705e-02    1.48999322e-02
1200     6.00000000e-02    7.37777878e-02    1.49391497e-02
1201     6.00500000e-02    7.38170051e-02    1.49783672e-02
1202     6.01000000e-02    7.38562224e-02    1.50175846e-02
1203     6.01500000e-02    7.38954397e-02    1.50568021e-02
1204     6.02000000e-02    7.39346570e-02    1.50960196e-02
1205     6.02500000e-02    7.39738743e-02    1.51352371e-02
1206     6.03000000e-02    7.40130916e-02    1.51744545e-02
1207     6.03500000e-02    7.40523089e-02    1.52136720e-02
1208     6.04000000e-02    7.40915263e-02    1.52528895e-02
1209     6.04500000e-02    7.41307436e-02    1.52921070e-02
1210     6.05000000e-02    7.41699609e-02    1.53313244e-02
1211     6.05500000e-02    7.42091782e-02    1.53705419e-02
1212     6.06000000e-02    7.42483955e-02    1.54097594e-02
1213     6.06500000e-02    7.42814870e-02    1.54428509e-02
1214     6.07000000e-02    7.43129347e-02    1.54742986e-02
1215     6.07500000e-02    7.43443824e-02    1.55057463e-02
1216     6.08000000e-02    7.43758301e-02    1.55371940e-02
1217     6.08500000e-02    7.44072778e-02    1.55686416e-02
1218     6.09000000e-02    7.44387255e-02    1.56000893e-02
1219     6.09500000e-02    7.44701732e-02    1.56315370e-02
1220     6.10000000e-02    7.45016209e-02    1.56629847e-02
1221     6.10500000e-02    7.45330686e-02    1.56944323e-02
1222     6.11000000e-02    7.45645163e-02    1.57258800e-02
1223     6.11500000e-02    7.45959640e-02    1.57573277e-02
1224     6.12000000e-02    7.46274117e-02    1.57887754e-02
1225     6.12500000e-02    7.46588594e-02    1.58202231e-02
1226     6.13000000e-02    7.46903071e-02    1.58516707e-02
1227     6.13500000e-02    7.47217548e-02    1.58831184e-02
1228     6.14000000e-02    7.47532025e-02    1.59145661e-02
1229     6.14500000e-02    7.47846502e-02    1.59460138e-02
1230     6.15000000e-02    7.48160979e-02    1.59774615e-02
1231     6.15500000e-02    7.48475456e-02    1.60089091e-02
1232     6.16000000e-02    7.48789933e-02    1.60403568e-02
1233     6.16500000e-02    7.49104410e-02    1.60718045e-02
1234     6.17000000e-02    7.49418887e-02    1.61032522e-02
1235     6.17500000e-02    7.49733364e-02    1.61346999e-02
1236     6.18000000e-02    7.50047841e-02    1.61661475e-02
1237     6.18500000e-02    7.50362318e-02    1.61975952e-02
1238     6.19000000e-02    7.50676795e-02    1.62290429e-02
1239     6.19500000e-02    7.50991272e-02    1.62604906e-02
1240     6.20000000e-02    7.51305749e-02    1.62919382e-02
1241     6.20500000e-02    7.51620226e-02    1.63233859e-02
1242     6.21000000e-02    7.51934703e-02    1.63548336e-02
1243     6.21500000e-02    7.52249180e-02    1.63862813e-02
1244     6.22000000e-02    7.52563656e-02    1.64177290e-02
1245     6.22500000e-02    7.52878133e-02    1.64491766e-02
1246     6.23000000e-02    7.53192610e-02    1.64806243e-02
1247     6.23500000e-02    7.53507087e-02    1.65120720e-02
1248     6.24000000e-02    7.53821564e-02    1.65435197e-02
1249     6.24500000e-02    7.54136041e-02    1.65749674e-02
1250     6.25000000e-02    7.54450518e-02    1.66064150e-02
1251     6.25500000e-02    7.54764995e-02    1.66378627e-02
1252     6.26000000e-02    7.55079472e-02    1.66693104e-02
1253     6.26500000e-02    7.55393949e-02    1.67007581e-02
1254     6.27000000e-02    7.55708426e-02    1.67322057e-02
1255     6.27500000e-02    7.56022903e-02    1.67636534e-02
1256     6.28000000e-02    7.56337380e-02    1.67951011e-02
1257     6.28500000e-02    7.56651857e-02    1.68265488e-02
1258     6.29000000e-02    7.56966334e-02    1.68579965e-02
1259     6.29500000e-02    7.57280811e-02    1.68894441e-02
1260     6.30000000e-02    7.57595288e-02    1.69208918e-02
1261     6.30500000e-02    7.57909765e-02    1.69523395e-02
1262     6.31000000e-02    7.58224242e-02    1.69837872e-02
1263     6.31500000e-02    7.58538719e-02    1.70152349e-02
1264     6.32000000e-02    7.58853196e-02    1.70466825e-02
1265     6.32500000e-02    7.59167673e-02    1.70781302e-02
1266     6.33000000e-02    7.59482150e-02    1.71095779e-02
1267     6.33500000e-02    7.59796627e-02    1.71410256e-02
1268     6.34000000e-02    7.60111104e-02    1.71724733e-02
1269     6.34500000e-02    7.60425581e-02    1.72039209e-02
1270     6.35000000e-02    7.60740058e-02    1.72353686e-02
1271     6.35500000e-02    7.61054535e-02    1.72668163e-02
1272     6.36000000e-02    7.61369012e-02    1.72982640e-02
1273     6.36500000e-02    7.61683489e-02    1.73297116e-02
1274     6.37000000e-02    7.61997966e-02    1.73611593e-02
1275     6.37500000e-02    7.62312443e-02    1.73926070e-02
1276     6.38000000e-02    7.62626920e-02    1.74240547e-02
1277     6.38500000e-02    7.62941397e-02    1.74555024e-02
1278     6.39000000e-02    7.63255874e-02    1.74869500e-02
1279     6.39500000e-02    7.63570351e-02    1.75183977e-02
1280     6.40000000e-02    7.63884828e-02    1.75498454e-02
1281     6.40500000e-02    7.64199305e-02    1.75812931e-02
1282     6.41000000e-02    7.64513782e-02    1.76127408e-02
1283     6.41500000e-02    7.64828259e-02    1.76441884e-02
1284     6.42000000e-02    7.65142736e-02    1.76756361e-02
1285     6.42500000e-02    7.65457213e-02    1.77070838e-02
1286     6.43000000e-02    7.65771690e-02    1.77385315e-02
1287     6.43500000e-02    7.66086167e-02    1.77699792e-02
1288     6.44000000e-02    7.66400644e-02    1.78014268e-02
1289     6.44500000e-02    7.66715121e-02    1.78328745e-02
1290     6.45000000e-02    7.67029598e-02    1.78643222e-02
1291     6.45500000e-02    7.67344075e-02    1.78957699e-02
1292     6.46000000e-02    7.67658552e-02    1.79272175e-02
1293     6.46500000e-02    7.67973029e-02    1.79586652e-02
1294     6.47000000e-02    7.68287506e-02    1.79901129e-02
1295     6.47500000e-02    7.68601983e-02    1.80215606e-02
1296     6.48000000e-02    7.68916460e-02    1.80530083e-02
1297     6.48500000e-02    7.69230937e-02    1.80844559e-02
1298     6.49000000e-02    7.69545414e-02    1.81159036e-02
1299     6.49500000e-02    7.69859891e-02    1.81473513e-02
1300     6.50000000e-02    7.70174368e-02    1.81787990e-02
1301     6.50500000e-02    7.70488845e-02    1.82102467e-02
1302     6.51000000e-02    7.70803322e-02    1.82416943e-02
1303     6.51500000e-02    7.71117799e-02    1.82731420e-02
1304     6.52000000e-02    7.71432276e-02    1.83045897e-02
1305     6.52500000e-02    7.71746753e-02    1.83360374e-02
1306     6.53000000e-02    7.72061230e-02    1.83674850e-02
1307     6.53500000e-02    7.72375707e-02    1.83989327e-02
1308     6.54000000e-02    7.72690184e-02    1.84303804e-02
1309     6.54500000e-02    7.73004661e-02    1.84618281e-02
1310     6.55000000e-02    7.73319138e-02    1.84932758e-02
1311     6.55500000e-02    7.73633615e-02    1.85247234e-02
1312     6.56000000e-02    7.73948092e-02    1.85561711e-02
1313     6.56500000e-02    7.74262569e-02    1.85876188e-02
1314     6.57000000e-02    7.74577046e-02    1.86190665e-02
1315     6.57500000e-02    7.74891523e-02    1.86505142e-02
1316     6.58000000e-02    7.75205999e-02    1.86819618e-02
1317     6.58500000e-02    7.75520476e-02    1.87134095e-02
1318     6.59000000e-02    7.75834953e-02    1.87448572e-02
1319     6.59500000e-02    7.76149430e-02    1.87763049e-02
1320     6.60000000e-02    7.76463907e-02    1.88077526e-02
1321     6.60500000e-02    7.76778384e-02    1.88392002e-02
1322     6.61000000e-02    7.77092861e-02    1.88706479e-02
1323     6.61500000e-02    7.77407338e-02    1.89020956e-02
1324     6.62000000e-02    7.77721815e-02    1.89335433e-02
1325     6.62500000e-02    7.78036292e-02    1.89649909e-02
1326     6.63000000e-02    7.78350769e-02    1.89964386e-02
1327     6.63500000e-02    7.78665246e-02    1.90278863e-02
1328     6.64000000e-02    7.78979723e-02    1.90593340e-02
1329     6.64500000e-02    7.79294200e-02    1.90907817e-02
1330     6.65000000e-02    7.79608677e-02    1.91222293e-02
1331     6.65500000e-02    7.79923154e-02    1.91536770e-02
1332     6.66000000e-02    7.80237631e-02    1.91851247e-02
1333     6.66500000e-02    7.80552108e-02    1.92165724e-02
1334     6.67000000e-02    7.80866585e-02    1.92480201e-02
1335     6.67500000e-02    7.81181062e-02    1.92794677e-02
1336     6.68000000e-02    7.81495539e-02    1.93109154e-02
1337     6.68500000e-02    7.81810016e-02    1.93423631e-02
1338     6.69000000e-02    7.82124493e-02    1.93738108e-02
1339     6.69500000e-02    7.82438970e-02    1.94052585e-02
1340     6.70000000e-02    7.82753447e-02    1.94367061e-02
1341     6.70500000e-02    7.83067924e-02    1.94681538e-02
1342     6.71000000e-02    7.83382401e-02    1.94996015e-02
1343     6.71500000e-02    7.83696878e-02    1.95310492e-02
1344     6.72000000e-02    7.84011355e-02    1.95624968e-02
1345     6.72500000e-02    7.84325832e-02    1.95939445e-02
1346     6.73000000e-02    7.84640309e-02    1.96253922e-02
1347     6.73500000e-02    7.84954786e-02    1.96568399e-02
1348     6.74000000e-02    7.85269263e-02    1.96882876e-02
1349     6.74500000e-02    7.85583740e-02    1.97197352e-02
1350     6.75000000e-02    7.85898217e-02    1.97511829e-02
1351     6.75500000e-02    7.86212694e-02    1.97826306e-02
1352     6.76000000e-02    7.86527171e-02    1.98140783e-02
1353     6.76500000e-02    7.86841648e-02    1.98455260e-02
1354     6.77000000e-02    7.87156125e-02    1.98769736e-02
1355     6.77500000e-02    7.87470602e-02    1.99084213e-02
1356     6.78000000e-02    7.87785079e-02    1.99398690e-02
1357     6.78500000e-02    7.88099556e-02    1.99713167e-02
1358     6.79000000e-02    7.88414033e-02    2.00027643e-02
1359     6.79500000e-02    7.88728510e-02    2.00342120e-02
1360     6.80000000e-02    7.89042987e-02    2.00656597e-02
1361     6.80500000e-02    7.89357464e-02    2.00971074e-02
1362     6.81000000e-02    7.89671941e-02    2.01285551e-02
1363     6.81500000e-02    7.89986418e-02    2.01600027e-02
1364     6.82000000e-02    7.90300895e-02    2.01914504e-02
1365     6.82500000e-02    7.90615372e-02    2.02228981e-02
1366     6.83000000e-02    7.90929849e-02    2.02543458e-02
1367     6.83500000e-02    7.91244326e-02    2.02857935e-02
1368     6.84000000e-02    7.91558803e-02    2.03172411e-02
1369     6.84500000e-02    7.91873280e-02    2.03486888e-02
1370     6.85000000e-02    7.92187757e-02    2.03801365e-02
1371     6.85500000e-02    7.92502234e-02    2.04115842e-02
1372     6.86000000e-02    7.92816711e-02    2.04430319e-02
1373     6.86500000e-02    7.93131188e-02    2.04744795e-02
1374     6.87000000e-02    7.93445665e-02    2.05059272e-02
1375     6.87500000e-02    7.93760142e-02    2.05373749e-02
1376     6.88000000e-02    7.94074619e-02    2.05688226e-02
1377     6.88500000e-02    7.94389096e-02    2.06002702e-02
1378     6.89000000e-02    7.94703573e-02    2.06317179e-02
1379     6.89500000e-02    7.95018050e-02    2.06631656e-02
1380     6.90000000e-02    7.95332527e-02    2.06946133e-02
1381     6.90500000e-02    7.95647004e-02    2.07260610e-02
1382     6.91000000e-02    7.95961481e-02    2.07575086e-02
1383     6.91500000e-02    7.96275958e-02    2.07889563e-02
1384     6.92000000e-02    7.96590435e-02    2.08204040e-02
1385     6.92500000e-02    7.96904912e-02    2.08518517e-02
1386     6.93000000e-02    7.97219389e-02    2.08832994e-02
1387     6.93500000e-02    7.97533865e-02    2.09147470e-02
1388     6.94000000e-02    7.97848342e-02    2.09461947e-02
1389     6.94500000e-02    7.98089133e-02    2.09702737e-02
1390     6.95000000e-02    7.98318577e-02    2.09932182e-02
1391     6.95500000e-02    7.98548022e-02    2.10161626e-02
1392     6.96000000e-02    7.98777466e-02    2.10391071e-02
1393     6.96500000e-02    7.99006910e-02    2.10620515e-02
1394     6.97000000e-02    7.99236355e-02    2.10849959e-02
1395     6.97500000e-02    7.99465799e-02    2.11079404e-02
1396     6.98000000e-02    7.99695243e-02    2.11308848e-02
1397     6.98500000e-02    7.99924688e-02    2.11538293e-02
1398     6.99000000e-02    8.00154132e-02    2.11767737e-02
1399     6.99500000e-02    8.00383577e-02    2.11997182e-02
1400     7.00000000e-02    8.00613021e-02    2.12226626e-02
1401     7.00500000e-02    8.00842465e-02    2.12456070e-02
1402     7.01000000e-02    8.01071910e-02    2.12685515e-02
1403     7.01500000e-02    8.01301354e-02    2.12914959e-02
1404     7.02000000e-02    8.01530798e-02    2.13144404e-02
1405     7.02500000e-02    8.01760243e-02    2.13373848e-02
1406     7.03000000e-02    8.01989687e-02    2.13603292e-02
1407     7.03500000e-02    8.02219132e-02    2.13832737e-02
1408     7.04000000e-02    8.02448576e-02    2.14062181e-02
1409     7.04500000e-02    8.02678020e-02    2.14291626e-02
1410     7.05000000e-02    8.02907465e-02    2.14521070e-02
1411     7.05500000e-02    8.03136909e-02    2.14750514e-02
1412     7.06000000e-02    8.03366353e-02    2.14979959e-02
1413     7.06500000e-02    8.03595798e-02    2.15209403e-02
1414     7.07000000e-02    8.03825242e-02    2.15438848e-02
1415     7.07500000e-02    8.04054687e-02    2.15668292e-02
1416     7.08000000e-02    8.04284131e-02    2.15897736e-02
1417     7.08500000e-02    8.04513575e-02    2.16127181e-02
1418     7.09000000e-02    8.04743020e-02    2.16356625e-02
1419     7.09500000e-02    8.04972464e-02    2.16586070e-02
1420     7.10000000e-02    8.05201908e-02    2.16815514e-02
1421     7.10500000e-02    8.05431353e-02    2.17044959e-02
1422     7.11000000e-02    8.05660797e-02    2.17274403e-02
1423     7.11500000e-02    8.05890242e-02    2.17503847e-02
1424     7.12000000e-02    8.06119686e-02    2.17733292e-02
1425     7.12500000e-02    8.06349130e-02    2.17962736e-02
1426     7.13000000e-02    8.06578575e-02    2.18192181e-02
1427     7.13500000e-02    8.06808019e-02    2.18421625e-02
1428     7.14000000e-02    8.07037463e-02    2.18651069e-02
1429     7.14500000e-02    8.07266908e-02    2.18880514e-02
1430     7.15000000e-02    8.07496352e-02    2.19109958e-02
1431     7.15500000e-02    8.07725797e-02    2.19339403e-02
1432     7.16000000e-02    8.07955241e-02    2.19568847e-02
1433     7.16500000e-02    8.08184685e-02    2.19798291e-02
1434     7.17000000e-02    8.08414130e-02    2.20027736e-02
1435     7.17500000e-02    8.08643574e-02    2.20257180e-02
1436     7.18000000e-02    8.08873018e-02    2.20486625e-02
1437     7.18500000e-02    8.09102463e-02    2.20716069e-02
1438     7.19000000e-02    8.09331907e-02    2.20945514e-02
1439     7.19500000e-02    8.09561352e-02    2.21174958e-02
1440     7.20000000e-02    8.09790796e-02    2.21404402e-02
1441     7.20500000e-02    8.10020240e-02    2.21633847e-02
1442     7.21000000e-02    8.10249685e-02    2.21863291e-02
1443     7.21500000e-02    8.10479129e-02    2.22092736e-02
1444     7.22000000e-02    8.10708573e-02    2.22322180e-02
1445     7.22500000e-02    8.10938018e-02    2.22551624e-02
1446     7.23000000e-02    8.11167462e-02    2.22781069e-02
1447     7.23500000e-02    8.11396907e-02    2.23010513e-02
1448     7.24000000e-02    8.11626351e-02    2.23239958e-02
1449     7.24500000e-02    8.11855795e-02    2.23469402e-02
1450     7.25000000e-02    8.12085240e-02    2.23698846e-02
1451     7.25500000e-02    8.12314684e-02    2.23928291e-02
1452     7.26000000e-02    8.12544128e-02    2.24157735e-02
1453     7.26500000e-02    8.12773573e-02    2.24387180e-02
1454     7.27000000e-02    8.13003017e-02    2.24616624e-02
1455     7.27500000e-02    8.13232462e-02    2.24846068e-02
1456     7.28000000e-02    8.13461906e-02    2.25075513e-02
1457     7.28500000e-02    8.13691350e-02    2.25304957e-02
1458     7.29000000e-02    8.13920795e-02    2.25534402e-02
1459     7.29500000e-02    8.14150239e-02    2.25763846e-02
1460     7.30000000e-02    8.14379683e-02    2.25993291e-02
1461     7.30500000e-02    8.14609128e-02    2.26222735e-02
1462     7.31000000e-02    8.14838572e-02    2.26452179e-02
1463     7.31500000e-02    8.15068017e-02    2.26681624e-02
1464     7.32000000e-02    8.15297461e-02    2.26911068e-02
1465     7.32500000e-02    8.15526905e-02    2.27140513e-02
1466     7.33000000e-02    8.15756350e-02    2.27369957e-02
1467     7.33500000e-02    8.15985794e-02    2.27599401e-02
1468     7.34000000e-02    8.16215238e-02    2.27828846e-02
1469     7.34500000e-02    8.16444683e-02    2.28058290e-02
1470     7.35000000e-02    8.16674127e-02    2.28287735e-02
1471     7.35500000e-02    8.16903571e-02    2.28517179e-02
1472     7.36000000e-02    8.17133016e-02    2.28746623e-02
1473     7.36500000e-02    8.17362460e-02    2.28976068e-02
1474     7.37000000e-02    8.17591905e-02    2.29205512e-02
1475     7.37500000e-02    8.17821349e-02    2.29434957e-02
1476     7.38000000e-02    8.18050793e-02    2.29664401e-02
1477     7.38500000e-02    8.18280238e-02    2.29893845e-02
1478     7.39000000e-02    8.18509682e-02    2.30123290e-02
1479     7.39500000e-02    8.18739126e-02    2.30352734e-02
1480     7.40000000e-02    8.18968571e-02    2.30582179e-02
1481     7.40500000e-02    8.19198015e-02    2.30811623e-02
1482     7.41000000e-02    8.19427460e-02    2.31041068e-02
1483     7.41500000e-02    8.19656904e-02    2.31270512e-02
1484     7.42000000e-02    8.19886348e-02    2.31499956e-02
1485     7.42500000e-02    8.20115793e-02    2.31729401e-02
1486     7.43000000e-02    8.20345237e-02    2.31958845e-02
1487     7.43500000e-02    8.20574681e-02    2.32188290e-02
1488     7.44000000e-02    8.20804126e-02    2.32417734e-02
1489     7.44500000e-02    8.21033570e-02    2.32647178e-02
1490     7.45000000e-02    8.21263015e-02    2.32876623e-02
1491     7.45500000e-02    8.21492459e-02    2.33106067e-02
1492     7.46000000e-02    8.21721903e-02    2.33335512e-02
1493     7.46500000e-02    8.21951348e-02    2.33564956e-02
1494     7.47000000e-02    8.22180792e-02    2.33794400e-02
1495     7.47500000e-02    8.22410236e-02    2.34023845e-02
1496     7.48000000e-02    8.22639681e-02    2.34253289e-02
1497     7.48500000e-02    8.22869125e-02    2.34482734e-02
1498     7.49000000e-02    8.23098570e-02    2.34712178e-02
1499     7.49500000e-02    8.23328014e-02    2.34941623e-02
1500     7.50000000e-02    8.23557458e-02    2.35171067e-02
1501     7.50500000e-02    8.23786903e-02    2.35400511e-02
1502     7.51000000e-02    8.24016347e-02    2.35629956e-02
1503     7.51500000e-02    8.24245791e-02    2.35859400e-02
1504     7.52000000e-02    8.24475236e-02    2.36088845e-02
1505     7.52500000e-02    8.24704680e-02    2.36318289e-02
1506     7.53000000e-02    8.24934125e-02    2.36547733e-02
1507     7.53500000e-02    8.25163569e-02    2.36777178e-02
1508     7.54000000e-02    8.25393013e-02    2.37006622e-02
1509     7.54500000e-02    8.25622458e-02    2.37236067e-02
1510     7.55000000e-02    8.25851902e-02    2.37465511e-02
1511     7.55500000e-02    8.26081346e-02    2.37694955e-02
1512     7.56000000e-02    8.26310791e-02    2.37924400e-02
1513     7.56500000e-02    8.26540235e-02    2.38153844e-02
1514     7.57000000e-02    8.26769680e-02    2.38383289e-02
1515     7.57500000e-02    8.26999124e-02    2.38612733e-02
1516     7.58000000e-02    8.27228568e-02    2.38842177e-02
1517     7.58500000e-02    8.27458013e-02    2.39071622e-02
1518     7.59000000e-02    8.27687457e-02    2.39301066e-02
1519     7.59500000e-02    8.27916901e-02    2.39530511e-02
1520     7.60000000e-02    8.28146346e-02    2.39759955e-02
1521     7.60500000e-02    8.28375790e-02    2.39989400e-02
1522     7.61000000e-02    8.28605235e-02    2.40218844e-02
1523     7.61500000e-02    8.28834679e-02    2.40448288e-02
1524     7.62000000e-02    8.29064123e-02    2.40677733e-02
1525     7.62500000e-02    8.29293568e-02    2.40907177e-02
1526     7.63000000e-02    8.29523012e-02    2.41136622e-02
1527     7.63500000e-02    8.29752456e-02    2.41366066e-02
1528     7.64000000e-02    8.29981901e-02    2.41595510e-02
1529     7.64500000e-02    8.30211345e-02    2.41824955e-02
1530     7.65000000e-02    8.30440790e-02    2.42054399e-02
1531     7.65500000e-02    8.30670234e-02    2.42283844e-02
1532     7.66000000e-02    8.30899678e-02    2.42513288e-02
1533     7.66500000e-02    8.31129123e-02    2.42742732e-02
1534     7.67000000e-02    8.31358567e-02    2.42972177e-02
1535     7.67500000e-02    8.31588011e-02    2.43201621e-02
1536     7.68000000e-02    8.31817456e-02    2.43431066e-02
1537     7.68500000e-02    8.32046900e-02    2.43660510e-02
1538     7.69000000e-02    8.32276345e-02    2.43889954e-02
1539     7.69500000e-02    8.32505789e-02    2.44119399e-02
1540     7.70000000e-02    8.32735233e-02    2.44348843e-02
1541     7.70500000e-02    8.32964678e-02    2.44578288e-02
1542     7.71000000e-02    8.33194122e-02    2.44807732e-02
1543     7.71500000e-02    8.33423566e-02    2.45037177e-02
1544     7.72000000e-02    8.33653011e-02    2.45266621e-02
1545     7.72500000e-02    8.33882455e-02    2.45496065e-02
1546     7.73000000e-02    8.34111900e-02    2.45725510e-02
1547     7.73500000e-02    8.34341344e-02    2.45954954e-02
1548     7.74000000e-02    8.34570788e-02    2.46184399e-02
1549     7.74500000e-02    8.34800233e-02    2.46413843e-02
1550     7.75000000e-02    8.35029677e-02    2.46643287e-02
1551     7.75500000e-02    8.35259121e-02    2.46872732e-02
1552     7.76000000e-02    8.35488566e-02    2.47102176e-02
1553     7.76500000e-02    8.35718010e-02    2.47331621e-02
1554     7.77000000e-02    8.35947455e-02    2.47561065e-02
1555     7.77500000e-02    8.36176899e-02    2.47790509e-02
1556     7.78000000e-02    8.36406343e-02    2.48019954e-02
1557     7.78500000e-02    8.36635788e-02    2.48249398e-02
1558     7.79000000e-02    8.36865232e-02    2.48478843e-02
1559     7.79500000e-02    8.37094676e-02    2.48708287e-02
1560     7.80000000e-02    8.37324121e-02    2.48937731e-02
1561     7.80500000e-02    8.37553565e-02    2.49167176e-02
1562     7.81000000e-02    8.37783010e-02    2.49396620e-02
1563     7.81500000e-02    8.38012454e-02    2.49626065e-02
1564     7.82000000e-02    8.38241898e-02    2.49855509e-02
1565     7.82500000e-02    8.38471343e-02    2.50084954e-02
1566     7.83000000e-02    8.38700787e-02    2.50314398e-02
1567     7.83500000e-02    8.38930231e-02    2.50543842e-02
1568     7.84000000e-02    8.39159676e-02    2.50773287e-02
1569     7.84500000e-02    8.39389120e-02    2.51002731e-02
1570     7.85000000e-02    8.39618565e-02    2.51232176e-02
1571     7.85500000e-02    8.39848009e-02    2.51461620e-02
1572     7.86000000e-02    8.40077453e-02    2.51691064e-02
1573     7.86500000e-02    8.40306898e-02    2.51920509e-02
1574     7.87000000e-02    8.40536342e-02    2.52149953e-02
1575     7.87500000e-02    8.40765786e-02    2.52379398e-02
1576     7.88000000e-02    8.40995231e-02    2.52608842e-02
1577     7.88500000e-02    8.41224675e-02    2.52838286e-02
1578     7.89000000e-02    8.41454120e-02    2.53067731e-02
1579     7.89500000e-02    8.41683564e-02    2.53297175e-02
1580     7.90000000e-02    8.41913008e-02    2.53526620e-02
1581     7.90500000e-02    8.42142453e-02    2.53756064e-02
1582     7.91000000e-02    8.42371897e-02    2.53985509e-02
1583     7.91500000e-02    8.42601341e-02    2.54214953e-02
1584     7.92000000e-02    8.42830786e-02    2.54444397e-02
1585     7.92500000e-02    8.43060230e-02    2.54673842e-02
1586     7.93000000e-02    8.43289675e-02    2.54903286e-02
1587     7.93500000e-02    8.43519119e-02    2.55132731e-02
1588     7.94000000e-02    8.43748563e-02    2.55362175e-02
1589     7.94500000e-02    8.43978008e-02    2.55591619e-02
1590     7.95000000e-02    8.44207452e-02    2.55821064e-02
1591     7.95500000e-02    8.44436896e-02    2.56050508e-02
1592     7.96000000e-02    8.44666341e-02    2.56279953e-02
1593     7.96500000e-02    8.44895785e-02    2.56509397e-02
1594     7.97000000e-02    8.45125230e-02    2.56738841e-02
1595     7.97500000e-02    8.45354674e-02    2.56968286e-02
1596     7.98000000e-02    8.45584118e-02    2.57197730e-02
1597     7.98500000e-02    8.45813563e-02    2.57427175e-02
1598     7.99000000e-02    8.46043007e-02    2.57656619e-02
1599     7.99500000e-02    8.46272451e-02    2.57886063e-02
1600     8.00000000e-02    8.46501896e-02    2.58115508e-02
1601     8.00500000e-02    8.46731340e-02    2.58344952e-02
1602     8.01000000e-02    8.46960785e-02    2.58574397e-02
1603     8.01500000e-02    8.47190229e-02    2.58803841e-02
1604     8.02000000e-02    8.47419673e-02    2.59033286e-02
1605     8.02500000e-02    8.47649118e-02    2.59262730e-02
1606     8.03000000e-02    8.47878562e-02    2.59492174e-02
1607     8.03500000e-02    8.48108006e-02    2.59721619e-02
1608     8.04000000e-02    8.48337451e-02    2.59951063e-02
1609     8.04500000e-02    8.48566895e-02    2.60180508e-02
1610     8.05000000e-02    8.48796340e-02    2.60409952e-02
1611     8.05500000e-02    8.49025784e-02    2.60639396e-02
1612     8.06000000e-02    8.49255228e-02    2.60868841e-02
1613     8.06500000e-02    8.49484673e-02    2.61098285e-02
1614     8.07000000e-02    8.49714117e-02    2.61327730e-02
1615     8.07500000e-02    8.49943561e-02    2.61557174e-02
1616     8.08000000e-02    8.50173006e-02    2.61786618e-02
1617     8.08500000e-02    8.50402450e-02    2.62016063e-02
1618     8.09000000e-02    8.50631895e-02    2.62245507e-02
1619     8.09500000e-02    8.50861339e-02    2.62474952e-02
1620     8.10000000e-02    8.51090783e-02    2.62704396e-02
1621     8.10500000e-02    8.51320228e-02    2.62933840e-02
1622     8.11000000e-02    8.51549672e-02    2.63163285e-02
1623     8.11500000e-02    8.51779116e-02    2.63392729e-02
1624     8.12000000e-02    8.52008561e-02    2.63622174e-02
1625     8.12500000e-02    8.52238005e-02    2.63851618e-02
1626     8.13000000e-02    8.52467450e-02    2.64081063e-02
1627     8.13500000e-02    8.52696894e-02    2.64310507e-02
1628     8.14000000e-02    8.52926338e-02    2.64539951e-02
1629     8.14500000e-02    8.53155783e-02    2.64769396e-02
1630     8.15000000e-02    8.53385227e-02    2.64998840e-02
1631     8.15500000e-02    8.53614671e-02    2.65228285e-02
1632     8.16000000e-02    8.53844116e-02    2.65457729e-02
1633     8.16500000e-02    8.54073560e-02    2.65687173e-02
1634     8.17000000e-02    8.54303005e-02    2.65916618e-02
1635     8.17500000e-02    8.54532449e-02    2.66146062e-02
1636     8.18000000e-02    8.54761893e-02    2.66375507e-02
1637     8.18500000e-02    8.54991338e-02    2.66604951e-02
1638     8.19000000e-02    8.55220782e-02    2.66834395e-02
1639     8.19500000e-02    8.55450226e-02    2.67063840e-02
1640     8.20000000e-02    8.55679671e-02    2.67293284e-02
1641     8.20500000e-02    8.55909115e-02    2.67522729e-02
1642     8.21000000e-02    8.56138560e-02    2.67752173e-02
1643     8.21500000e-02    8.56368004e-02    2.67981618e-02
1644     8.22000000e-02    8.56597448e-02    2.68211062e-02
1645     8.22500000e-02    8.56826893e-02    2.68440506e-02
1646     8.23000000e-02    8.57056337e-02    2.68669951e-02
