Index        V(4)             V(1)            I(VMON)
931     3.30000000e+00   2.00000000e+00   1.59697673e-05   
932     3.31000000e+00   2.00000000e+00   1.59697674e-05   
933     3.32000000e+00   2.00000000e+00   1.59697674e-05   
934     3.33000000e+00   2.00000000e+00   1.59697674e-05   
935     3.34000000e+00   2.00000000e+00   1.59697674e-05   
936     3.35000000e+00   2.00000000e+00   1.59697674e-05   
937     3.36000000e+00   2.00000000e+00   1.59697674e-05   
938     3.37000000e+00   2.00000000e+00   1.59697674e-05   
939     3.38000000e+00   2.00000000e+00   1.59697675e-05   
940     3.39000000e+00   2.00000000e+00   1.59697675e-05   
941     3.40000000e+00   2.00000000e+00   1.59697675e-05   
942     3.41000000e+00   2.00000000e+00   1.59697675e-05   
943     3.42000000e+00   2.00000000e+00   1.59697675e-05   
944     3.43000000e+00   2.00000000e+00   1.59697675e-05   
945     3.44000000e+00   2.00000000e+00   1.59697675e-05   
946     3.45000000e+00   2.00000000e+00   1.59697675e-05   
947     3.46000000e+00   2.00000000e+00   1.59697676e-05   
948     3.47000000e+00   2.00000000e+00   1.59697676e-05   
949     3.48000000e+00   2.00000000e+00   1.59697676e-05   
950     3.49000000e+00   2.00000000e+00   1.59697676e-05   
951     3.50000000e+00   2.00000000e+00   1.59697676e-05   
952     3.51000000e+00   2.00000000e+00   1.59697676e-05   
953     3.52000000e+00   2.00000000e+00   1.59697676e-05   
954     3.53000000e+00   2.00000000e+00   1.59697677e-05   
955     3.54000000e+00   2.00000000e+00   1.59697677e-05   
956     3.55000000e+00   2.00000000e+00   1.59697677e-05   
957     3.56000000e+00   2.00000000e+00   1.59697677e-05   
958     3.57000000e+00   2.00000000e+00   1.59697677e-05   
959     3.58000000e+00   2.00000000e+00   1.59697677e-05   
960     3.59000000e+00   2.00000000e+00   1.59697677e-05   
961     3.60000000e+00   2.00000000e+00   1.59697678e-05   
962     3.61000000e+00   2.00000000e+00   1.59697678e-05   
963     3.62000000e+00   2.00000000e+00   1.59697678e-05   
964     3.63000000e+00   2.00000000e+00   1.59697678e-05   
965     3.64000000e+00   2.00000000e+00   1.59697678e-05   
966     3.65000000e+00   2.00000000e+00   1.59697678e-05   
967     3.66000000e+00   2.00000000e+00   1.59697678e-05   
968     3.67000000e+00   2.00000000e+00   1.59697679e-05   
969     3.68000000e+00   2.00000000e+00   1.59697679e-05   
970     3.69000000e+00   2.00000000e+00   1.59697679e-05   
971     3.70000000e+00   2.00000000e+00   1.59697679e-05   
972     3.71000000e+00   2.00000000e+00   1.59697679e-05   
973     3.72000000e+00   2.00000000e+00   1.59697679e-05   
974     3.73000000e+00   2.00000000e+00   1.59697679e-05   
975     3.74000000e+00   2.00000000e+00   1.59697679e-05   
976     3.75000000e+00   2.00000000e+00   1.59697680e-05   
977     3.76000000e+00   2.00000000e+00   1.59697680e-05   
978     3.77000000e+00   2.00000000e+00   1.59697680e-05   
979     3.78000000e+00   2.00000000e+00   1.59697680e-05   
980     3.79000000e+00   2.00000000e+00   1.59697680e-05   
981     3.80000000e+00   2.00000000e+00   1.59697680e-05   
982     3.81000000e+00   2.00000000e+00   1.59697680e-05   
983     3.82000000e+00   2.00000000e+00   1.59697681e-05   
984     3.83000000e+00   2.00000000e+00   1.59697681e-05   
985     3.84000000e+00   2.00000000e+00   1.59697681e-05   
986     3.85000000e+00   2.00000000e+00   1.59697681e-05   
987     3.86000000e+00   2.00000000e+00   1.59697681e-05   
988     3.87000000e+00   2.00000000e+00   1.59697681e-05   
989     3.88000000e+00   2.00000000e+00   1.59697681e-05   
990     3.89000000e+00   2.00000000e+00   1.59697682e-05   
991     3.90000000e+00   2.00000000e+00   1.59697682e-05   
992     3.91000000e+00   2.00000000e+00   1.59697682e-05   
993     3.92000000e+00   2.00000000e+00   1.59697682e-05   
994     3.93000000e+00   2.00000000e+00   1.59697682e-05   
995     3.94000000e+00   2.00000000e+00   1.59697682e-05   
996     3.95000000e+00   2.00000000e+00   1.59697682e-05   
997     3.96000000e+00   2.00000000e+00   1.59697683e-05   
998     3.97000000e+00   2.00000000e+00   1.59697683e-05   
999     3.98000000e+00   2.00000000e+00   1.59697683e-05   
1000    3.99000000e+00   2.00000000e+00   1.59697683e-05   
1001    4.00000000e+00   2.00000000e+00   1.59697683e-05   
1002    4.01000000e+00   2.00000000e+00   1.59697683e-05   
1003    4.02000000e+00   2.00000000e+00   1.59697683e-05   
1004    4.03000000e+00   2.00000000e+00   1.59697684e-05   
1005    4.04000000e+00   2.00000000e+00   1.59697684e-05   
1006    4.05000000e+00   2.00000000e+00   1.59697684e-05   
1007    4.06000000e+00   2.00000000e+00   1.59697684e-05   
1008    4.07000000e+00   2.00000000e+00   1.59697684e-05   
1009    4.08000000e+00   2.00000000e+00   1.59697684e-05   
1010    4.09000000e+00   2.00000000e+00   1.59697684e-05   
1011    4.10000000e+00   2.00000000e+00   1.59697684e-05   
1012    4.11000000e+00   2.00000000e+00   1.59697685e-05   
1013    4.12000000e+00   2.00000000e+00   1.59697685e-05   
1014    4.13000000e+00   2.00000000e+00   1.59697685e-05   
1015    4.14000000e+00   2.00000000e+00   1.59697685e-05   
1016    4.15000000e+00   2.00000000e+00   1.59697685e-05   
1017    4.16000000e+00   2.00000000e+00   1.59697685e-05   
1018    4.17000000e+00   2.00000000e+00   1.59697685e-05   
1019    4.18000000e+00   2.00000000e+00   1.59697686e-05   
1020    4.19000000e+00   2.00000000e+00   1.59697686e-05   
1021    4.20000000e+00   2.00000000e+00   1.59697686e-05   
1022    4.21000000e+00   2.00000000e+00   1.59697686e-05   
1023    4.22000000e+00   2.00000000e+00   1.59697686e-05   
1024    4.23000000e+00   2.00000000e+00   1.59697686e-05   
1025    4.24000000e+00   2.00000000e+00   1.59697686e-05   
1026    4.25000000e+00   2.00000000e+00   1.59697687e-05   
1027    4.26000000e+00   2.00000000e+00   1.59697687e-05   
1028    4.27000000e+00   2.00000000e+00   1.59697687e-05   
1029    4.28000000e+00   2.00000000e+00   1.59697687e-05   
1030    4.29000000e+00   2.00000000e+00   1.59697687e-05   
1031    4.30000000e+00   2.00000000e+00   1.59697687e-05   
1032    4.31000000e+00   2.00000000e+00   1.59697687e-05   
1033    4.32000000e+00   2.00000000e+00   1.59697688e-05   
1034    4.33000000e+00   2.00000000e+00   1.59697688e-05   
1035    4.34000000e+00   2.00000000e+00   1.59697688e-05   
1036    4.35000000e+00   2.00000000e+00   1.59697688e-05   
1037    4.36000000e+00   2.00000000e+00   1.59697688e-05   
1038    4.37000000e+00   2.00000000e+00   1.59697688e-05   
1039    4.38000000e+00   2.00000000e+00   1.59697688e-05   
1040    4.39000000e+00   2.00000000e+00   1.59697689e-05   
1041    4.40000000e+00   2.00000000e+00   1.59697689e-05   
1042    4.41000000e+00   2.00000000e+00   1.59697689e-05   
1043    4.42000000e+00   2.00000000e+00   1.59697689e-05   
1044    4.43000000e+00   2.00000000e+00   1.59697689e-05   
1045    4.44000000e+00   2.00000000e+00   1.59697689e-05   
1046    4.45000000e+00   2.00000000e+00   1.59697689e-05   
1047    4.46000000e+00   2.00000000e+00   1.59697689e-05   
1048    4.47000000e+00   2.00000000e+00   1.59697690e-05   
1049    4.48000000e+00   2.00000000e+00   1.59697690e-05   
1050    4.49000000e+00   2.00000000e+00   1.59697690e-05   
1051    4.50000000e+00   2.00000000e+00   1.59697690e-05   
1052    4.51000000e+00   2.00000000e+00   1.59697690e-05   
1053    4.52000000e+00   2.00000000e+00   1.59697690e-05   
1054    4.53000000e+00   2.00000000e+00   1.59697690e-05   
1055    4.54000000e+00   2.00000000e+00   1.59697691e-05   
1056    4.55000000e+00   2.00000000e+00   1.59697691e-05   
1057    4.56000000e+00   2.00000000e+00   1.59697691e-05   
1058    4.57000000e+00   2.00000000e+00   1.59697691e-05   
1059    4.58000000e+00   2.00000000e+00   1.59697691e-05   
1060    4.59000000e+00   2.00000000e+00   1.59697691e-05   
1061    4.60000000e+00   2.00000000e+00   1.59697691e-05   
1062    4.61000000e+00   2.00000000e+00   1.59697692e-05   
1063    4.62000000e+00   2.00000000e+00   1.59697692e-05   
1064    4.63000000e+00   2.00000000e+00   1.59697692e-05   
1065    4.64000000e+00   2.00000000e+00   1.59697692e-05   
1066    4.65000000e+00   2.00000000e+00   1.59697692e-05   
1067    4.66000000e+00   2.00000000e+00   1.59697692e-05   
1068    4.67000000e+00   2.00000000e+00   1.59697692e-05   
1069    4.68000000e+00   2.00000000e+00   1.59697693e-05   
1070    4.69000000e+00   2.00000000e+00   1.59697693e-05   
1071    4.70000000e+00   2.00000000e+00   1.59697693e-05   
1072    4.71000000e+00   2.00000000e+00   1.59697693e-05   
1073    4.72000000e+00   2.00000000e+00   1.59697693e-05   
1074    4.73000000e+00   2.00000000e+00   1.59697693e-05   
1075    4.74000000e+00   2.00000000e+00   1.59697693e-05   
1076    4.75000000e+00   2.00000000e+00   1.59697693e-05   
1077    4.76000000e+00   2.00000000e+00   1.59697694e-05   
1078    4.77000000e+00   2.00000000e+00   1.59697694e-05   
1079    4.78000000e+00   2.00000000e+00   1.59697694e-05   
1080    4.79000000e+00   2.00000000e+00   1.59697694e-05   
1081    4.80000000e+00   2.00000000e+00   1.59697694e-05   
1082    4.81000000e+00   2.00000000e+00   1.59697694e-05   
1083    4.82000000e+00   2.00000000e+00   1.59697694e-05   
1084    4.83000000e+00   2.00000000e+00   1.59697695e-05   
1085    4.84000000e+00   2.00000000e+00   1.59697695e-05   
1086    4.85000000e+00   2.00000000e+00   1.59697695e-05   
1087    4.86000000e+00   2.00000000e+00   1.59697695e-05   
1088    4.87000000e+00   2.00000000e+00   1.59697695e-05   
1089    4.88000000e+00   2.00000000e+00   1.59697695e-05   
1090    4.89000000e+00   2.00000000e+00   1.59697695e-05   
1091    4.90000000e+00   2.00000000e+00   1.59697696e-05   
1092    4.91000000e+00   2.00000000e+00   1.59697696e-05   
1093    4.92000000e+00   2.00000000e+00   1.59697696e-05   
1094    4.93000000e+00   2.00000000e+00   1.59697696e-05   
1095    4.94000000e+00   2.00000000e+00   1.59697696e-05   
1096    4.95000000e+00   2.00000000e+00   1.59697696e-05   
1097    4.96000000e+00   2.00000000e+00   1.59697696e-05   
1098    4.97000000e+00   2.00000000e+00   1.59697697e-05   
1099    4.98000000e+00   2.00000000e+00   1.59697697e-05   
1100    4.99000000e+00   2.00000000e+00   1.59697697e-05   
1101    5.00000000e+00   2.00000000e+00   1.59697697e-05   
1102    5.01000000e+00   2.00000000e+00   1.59697697e-05   
1103    5.02000000e+00   2.00000000e+00   1.59697697e-05   
1104    5.03000000e+00   2.00000000e+00   1.59697697e-05   
1105    5.04000000e+00   2.00000000e+00   1.59697698e-05   
1106    5.05000000e+00   2.00000000e+00   1.59697698e-05   
1107    5.06000000e+00   2.00000000e+00   1.59697698e-05   
1108    5.07000000e+00   2.00000000e+00   1.59697698e-05   
1109    5.08000000e+00   2.00000000e+00   1.59697698e-05   
1110    5.09000000e+00   2.00000000e+00   1.59697698e-05   
1111    5.10000000e+00   2.00000000e+00   1.59697698e-05   
1112    5.11000000e+00   2.00000000e+00   1.59697698e-05   
1113    5.12000000e+00   2.00000000e+00   1.59697699e-05   
1114    5.13000000e+00   2.00000000e+00   1.59697699e-05   
1115    5.14000000e+00   2.00000000e+00   1.59697699e-05   
1116    5.15000000e+00   2.00000000e+00   1.59697699e-05   
1117    5.16000000e+00   2.00000000e+00   1.59697699e-05   
1118    5.17000000e+00   2.00000000e+00   1.59697699e-05   
1119    5.18000000e+00   2.00000000e+00   1.59697699e-05   
1120    5.19000000e+00   2.00000000e+00   1.59697700e-05   
1121    5.20000000e+00   2.00000000e+00   1.59697700e-05   
1122    5.21000000e+00   2.00000000e+00   1.59697700e-05   
1123    5.22000000e+00   2.00000000e+00   1.59697700e-05   
1124    5.23000000e+00   2.00000000e+00   1.59697700e-05   
1125    5.24000000e+00   2.00000000e+00   1.59697700e-05   
1126    5.25000000e+00   2.00000000e+00   1.59697700e-05   
1127    5.26000000e+00   2.00000000e+00   1.59697701e-05   
1128    5.27000000e+00   2.00000000e+00   1.59697701e-05   
1129    5.28000000e+00   2.00000000e+00   1.59697701e-05   
1130    5.29000000e+00   2.00000000e+00   1.59697701e-05   
1131    5.30000000e+00   2.00000000e+00   1.59697701e-05   
1132    5.31000000e+00   2.00000000e+00   1.59697701e-05   
1133    5.32000000e+00   2.00000000e+00   1.59697701e-05   
1134    5.33000000e+00   2.00000000e+00   1.59697702e-05   
1135    5.34000000e+00   2.00000000e+00   1.59697702e-05   
1136    5.35000000e+00   2.00000000e+00   1.59697702e-05   
1137    5.36000000e+00   2.00000000e+00   1.59697702e-05   
1138    5.37000000e+00   2.00000000e+00   1.59697702e-05   
1139    5.38000000e+00   2.00000000e+00   1.59697702e-05   
1140    5.39000000e+00   2.00000000e+00   1.59697702e-05   
1141    5.40000000e+00   2.00000000e+00   1.59697703e-05   
1142    5.41000000e+00   2.00000000e+00   1.59697703e-05   
1143    5.42000000e+00   2.00000000e+00   1.59697703e-05   
1144    5.43000000e+00   2.00000000e+00   1.59697703e-05   
1145    5.44000000e+00   2.00000000e+00   1.59697703e-05   
1146    5.45000000e+00   2.00000000e+00   1.59697703e-05   
1147    5.46000000e+00   2.00000000e+00   1.59697703e-05   
1148    5.47000000e+00   2.00000000e+00   1.59697703e-05   
1149    5.48000000e+00   2.00000000e+00   1.59697704e-05   
1150    5.49000000e+00   2.00000000e+00   1.59697704e-05   
1151    5.50000000e+00   2.00000000e+00   1.59697704e-05   
1152    5.51000000e+00   2.00000000e+00   1.59697704e-05   
1153    5.52000000e+00   2.00000000e+00   1.59697704e-05   
1154    5.53000000e+00   2.00000000e+00   1.59697704e-05   
1155    5.54000000e+00   2.00000000e+00   1.59697704e-05   
1156    5.55000000e+00   2.00000000e+00   1.59697705e-05   
1157    5.56000000e+00   2.00000000e+00   1.59697705e-05   
1158    5.57000000e+00   2.00000000e+00   1.59697705e-05   
1159    5.58000000e+00   2.00000000e+00   1.59697705e-05   
1160    5.59000000e+00   2.00000000e+00   1.59697705e-05   
1161    5.60000000e+00   2.00000000e+00   1.59697705e-05   
1162    5.61000000e+00   2.00000000e+00   1.59697705e-05   
1163    5.62000000e+00   2.00000000e+00   1.59697706e-05   
1164    5.63000000e+00   2.00000000e+00   1.59697706e-05   
1165    5.64000000e+00   2.00000000e+00   1.59697706e-05   
1166    5.65000000e+00   2.00000000e+00   1.59697706e-05   
1167    5.66000000e+00   2.00000000e+00   1.59697706e-05   
1168    5.67000000e+00   2.00000000e+00   1.59697706e-05   
1169    5.68000000e+00   2.00000000e+00   1.59697706e-05   
1170    5.69000000e+00   2.00000000e+00   1.59697707e-05   
1171    5.70000000e+00   2.00000000e+00   1.59697707e-05   
1172    5.71000000e+00   2.00000000e+00   1.59697707e-05   
1173    5.72000000e+00   2.00000000e+00   1.59697707e-05   
1174    5.73000000e+00   2.00000000e+00   1.59697707e-05   
1175    5.74000000e+00   2.00000000e+00   1.59697707e-05   
1176    5.75000000e+00   2.00000000e+00   1.59697707e-05   
1177    5.76000000e+00   2.00000000e+00   1.59697708e-05   
1178    5.77000000e+00   2.00000000e+00   1.59697708e-05   
1179    5.78000000e+00   2.00000000e+00   1.59697708e-05   
1180    5.79000000e+00   2.00000000e+00   1.59697708e-05   
1181    5.80000000e+00   2.00000000e+00   1.59697708e-05   
1182    5.81000000e+00   2.00000000e+00   1.59697708e-05   
1183    5.82000000e+00   2.00000000e+00   1.59697708e-05   
1184    5.83000000e+00   2.00000000e+00   1.59697708e-05   
1185    5.84000000e+00   2.00000000e+00   1.59697709e-05   
1186    5.85000000e+00   2.00000000e+00   1.59697709e-05   
1187    5.86000000e+00   2.00000000e+00   1.59697709e-05   
1188    5.87000000e+00   2.00000000e+00   1.59697709e-05   
1189    5.88000000e+00   2.00000000e+00   1.59697709e-05   
1190    5.89000000e+00   2.00000000e+00   1.59697709e-05   
1191    5.90000000e+00   2.00000000e+00   1.59697709e-05   
1192    5.91000000e+00   2.00000000e+00   1.59697710e-05   
1193    5.92000000e+00   2.00000000e+00   1.59697710e-05   
1194    5.93000000e+00   2.00000000e+00   1.59697710e-05   
1195    5.94000000e+00   2.00000000e+00   1.59697710e-05   
1196    5.95000000e+00   2.00000000e+00   1.59697710e-05   
1197    5.96000000e+00   2.00000000e+00   1.59697710e-05   
1198    5.97000000e+00   2.00000000e+00   1.59697710e-05   
1199    5.98000000e+00   2.00000000e+00   1.59697711e-05   
1200    5.99000000e+00   2.00000000e+00   1.59697711e-05   
1201    6.00000000e+00   2.00000000e+00   1.59697711e-05   
1202    0.00000000e+00   3.00000000e+00   0.00000000e+00   
1203    1.00000000e-02   3.00000000e+00   2.33026414e-07   
1204    2.00000000e-02   3.00000000e+00   4.65218461e-07   
1205    3.00000000e-02   3.00000000e+00   6.96576143e-07   
1206    4.00000000e-02   3.00000000e+00   9.27099459e-07   
1207    5.00000000e-02   3.00000000e+00   1.15678841e-06   
1208    6.00000000e-02   3.00000000e+00   1.38564299e-06   
1209    7.00000000e-02   3.00000000e+00   1.61366321e-06   
1210    8.00000000e-02   3.00000000e+00   1.84084906e-06   
1211    9.00000000e-02   3.00000000e+00   2.06720055e-06   
1212    1.00000000e-01   3.00000000e+00   2.29271767e-06   
1213    1.10000000e-01   3.00000000e+00   2.51740043e-06   
1214    1.20000000e-01   3.00000000e+00   2.74124882e-06   
1215    1.30000000e-01   3.00000000e+00   2.96426284e-06   
1216    1.40000000e-01   3.00000000e+00   3.18644250e-06   
1217    1.50000000e-01   3.00000000e+00   3.40778779e-06   
1218    1.60000000e-01   3.00000000e+00   3.62829871e-06   
1219    1.70000000e-01   3.00000000e+00   3.84797527e-06   
1220    1.80000000e-01   3.00000000e+00   4.06681747e-06   
1221    1.90000000e-01   3.00000000e+00   4.28482529e-06   
1222    2.00000000e-01   3.00000000e+00   4.50199876e-06   
1223    2.10000000e-01   3.00000000e+00   4.71833785e-06   
1224    2.20000000e-01   3.00000000e+00   4.93384258e-06   
1225    2.30000000e-01   3.00000000e+00   5.14851295e-06   
1226    2.40000000e-01   3.00000000e+00   5.36234894e-06   
1227    2.50000000e-01   3.00000000e+00   5.57535058e-06   
1228    2.60000000e-01   3.00000000e+00   5.78751784e-06   
1229    2.70000000e-01   3.00000000e+00   5.99885075e-06   
1230    2.80000000e-01   3.00000000e+00   6.20934928e-06   
1231    2.90000000e-01   3.00000000e+00   6.41901345e-06   
1232    3.00000000e-01   3.00000000e+00   6.62784325e-06   
1233    3.10000000e-01   3.00000000e+00   6.83583869e-06   
1234    3.20000000e-01   3.00000000e+00   7.04299976e-06   
1235    3.30000000e-01   3.00000000e+00   7.24932647e-06   
1236    3.40000000e-01   3.00000000e+00   7.45481881e-06   
1237    3.50000000e-01   3.00000000e+00   7.65947678e-06   
1238    3.60000000e-01   3.00000000e+00   7.86330039e-06   
1239    3.70000000e-01   3.00000000e+00   8.06628963e-06   
1240    3.80000000e-01   3.00000000e+00   8.26844451e-06   
1241    3.90000000e-01   3.00000000e+00   8.46976502e-06   
1242    4.00000000e-01   3.00000000e+00   8.67025116e-06   
1243    4.10000000e-01   3.00000000e+00   8.86990294e-06   
1244    4.20000000e-01   3.00000000e+00   9.06872035e-06   
1245    4.30000000e-01   3.00000000e+00   9.26670340e-06   
1246    4.40000000e-01   3.00000000e+00   9.46385208e-06   
1247    4.50000000e-01   3.00000000e+00   9.66016640e-06   
1248    4.60000000e-01   3.00000000e+00   9.85564635e-06   
1249    4.70000000e-01   3.00000000e+00   1.00502919e-05   
1250    4.80000000e-01   3.00000000e+00   1.02441031e-05   
1251    4.90000000e-01   3.00000000e+00   1.04370800e-05   
1252    5.00000000e-01   3.00000000e+00   1.06292225e-05   
1253    5.10000000e-01   3.00000000e+00   1.08205306e-05   
1254    5.20000000e-01   3.00000000e+00   1.10110044e-05   
1255    5.30000000e-01   3.00000000e+00   1.12006437e-05   
1256    5.40000000e-01   3.00000000e+00   1.13894488e-05   
1257    5.50000000e-01   3.00000000e+00   1.15774194e-05   
1258    5.60000000e-01   3.00000000e+00   1.17645557e-05   
1259    5.70000000e-01   3.00000000e+00   1.19508576e-05   
1260    5.80000000e-01   3.00000000e+00   1.21363252e-05   
1261    5.90000000e-01   3.00000000e+00   1.23209584e-05   
1262    6.00000000e-01   3.00000000e+00   1.25047572e-05   
1263    6.10000000e-01   3.00000000e+00   1.26877217e-05   
1264    6.20000000e-01   3.00000000e+00   1.28698518e-05   
1265    6.30000000e-01   3.00000000e+00   1.30511475e-05   
1266    6.40000000e-01   3.00000000e+00   1.32316089e-05   
1267    6.50000000e-01   3.00000000e+00   1.34112359e-05   
1268    6.60000000e-01   3.00000000e+00   1.35900285e-05   
1269    6.70000000e-01   3.00000000e+00   1.37679868e-05   
1270    6.80000000e-01   3.00000000e+00   1.39451107e-05   
1271    6.90000000e-01   3.00000000e+00   1.41214002e-05   
1272    7.00000000e-01   3.00000000e+00   1.42968554e-05   
1273    7.10000000e-01   3.00000000e+00   1.44714762e-05   
1274    7.20000000e-01   3.00000000e+00   1.46452626e-05   
1275    7.30000000e-01   3.00000000e+00   1.48182147e-05   
1276    7.40000000e-01   3.00000000e+00   1.49903324e-05   
1277    7.50000000e-01   3.00000000e+00   1.51616157e-05   
1278    7.60000000e-01   3.00000000e+00   1.53320647e-05   
1279    7.70000000e-01   3.00000000e+00   1.55016793e-05   
1280    7.80000000e-01   3.00000000e+00   1.56704595e-05   
1281    7.90000000e-01   3.00000000e+00   1.58384054e-05   
1282    8.00000000e-01   3.00000000e+00   1.60055169e-05   
1283    8.10000000e-01   3.00000000e+00   1.61717941e-05   
1284    8.20000000e-01   3.00000000e+00   1.63372369e-05   
1285    8.30000000e-01   3.00000000e+00   1.65018453e-05   
1286    8.40000000e-01   3.00000000e+00   1.66656193e-05   
1287    8.50000000e-01   3.00000000e+00   1.68285590e-05   
1288    8.60000000e-01   3.00000000e+00   1.69906643e-05   
1289    8.70000000e-01   3.00000000e+00   1.71519353e-05   
1290    8.80000000e-01   3.00000000e+00   1.73123718e-05   
1291    8.90000000e-01   3.00000000e+00   1.74719741e-05   
1292    9.00000000e-01   3.00000000e+00   1.76307419e-05   
1293    9.10000000e-01   3.00000000e+00   1.77886754e-05   
1294    9.20000000e-01   3.00000000e+00   1.79457745e-05   
1295    9.30000000e-01   3.00000000e+00   1.81020393e-05   
1296    9.40000000e-01   3.00000000e+00   1.82574697e-05   
1297    9.50000000e-01   3.00000000e+00   1.84120657e-05   
1298    9.60000000e-01   3.00000000e+00   1.85658273e-05   
1299    9.70000000e-01   3.00000000e+00   1.87187546e-05   
1300    9.80000000e-01   3.00000000e+00   1.88708475e-05   
1301    9.90000000e-01   3.00000000e+00   1.90221061e-05   
1302    1.00000000e+00   3.00000000e+00   1.91725303e-05   
1303    1.01000000e+00   3.00000000e+00   1.93221201e-05   
1304    1.02000000e+00   3.00000000e+00   1.94708756e-05   
1305    1.03000000e+00   3.00000000e+00   1.96187967e-05   
1306    1.04000000e+00   3.00000000e+00   1.97658834e-05   
1307    1.05000000e+00   3.00000000e+00   1.99121358e-05   
1308    1.06000000e+00   3.00000000e+00   2.00575538e-05   
1309    1.07000000e+00   3.00000000e+00   2.02021374e-05   
1310    1.08000000e+00   3.00000000e+00   2.03458867e-05   
1311    1.09000000e+00   3.00000000e+00   2.04888016e-05   
1312    1.10000000e+00   3.00000000e+00   2.06308821e-05   
1313    1.11000000e+00   3.00000000e+00   2.07721283e-05   
1314    1.12000000e+00   3.00000000e+00   2.09125401e-05   
1315    1.13000000e+00   3.00000000e+00   2.10521175e-05   
1316    1.14000000e+00   3.00000000e+00   2.11908606e-05   
1317    1.15000000e+00   3.00000000e+00   2.13287693e-05   
1318    1.16000000e+00   3.00000000e+00   2.14658436e-05   
1319    1.17000000e+00   3.00000000e+00   2.16020836e-05   
1320    1.18000000e+00   3.00000000e+00   2.17374892e-05   
1321    1.19000000e+00   3.00000000e+00   2.18720604e-05   
1322    1.20000000e+00   3.00000000e+00   2.20057973e-05   
1323    1.21000000e+00   3.00000000e+00   2.21386998e-05   
1324    1.22000000e+00   3.00000000e+00   2.22707680e-05   
1325    1.23000000e+00   3.00000000e+00   2.24020017e-05   
1326    1.24000000e+00   3.00000000e+00   2.25324012e-05   
1327    1.25000000e+00   3.00000000e+00   2.26619662e-05   
1328    1.26000000e+00   3.00000000e+00   2.27906969e-05   
1329    1.27000000e+00   3.00000000e+00   2.29185932e-05   
1330    1.28000000e+00   3.00000000e+00   2.30456551e-05   
1331    1.29000000e+00   3.00000000e+00   2.31718827e-05   
1332    1.30000000e+00   3.00000000e+00   2.32972759e-05   
1333    1.31000000e+00   3.00000000e+00   2.34218348e-05   
1334    1.32000000e+00   3.00000000e+00   2.35455593e-05   
1335    1.33000000e+00   3.00000000e+00   2.36684494e-05   
1336    1.34000000e+00   3.00000000e+00   2.37905051e-05   
1337    1.35000000e+00   3.00000000e+00   2.39117265e-05   
1338    1.36000000e+00   3.00000000e+00   2.40321135e-05   
1339    1.37000000e+00   3.00000000e+00   2.41516662e-05   
1340    1.38000000e+00   3.00000000e+00   2.42703845e-05   
1341    1.39000000e+00   3.00000000e+00   2.43882684e-05   
1342    1.40000000e+00   3.00000000e+00   2.45053180e-05   
1343    1.41000000e+00   3.00000000e+00   2.46215332e-05   
1344    1.42000000e+00   3.00000000e+00   2.47369140e-05   
1345    1.43000000e+00   3.00000000e+00   2.48514605e-05   
1346    1.44000000e+00   3.00000000e+00   2.49651725e-05   
1347    1.45000000e+00   3.00000000e+00   2.50780503e-05   
1348    1.46000000e+00   3.00000000e+00   2.51900936e-05   
1349    1.47000000e+00   3.00000000e+00   2.53013026e-05   
1350    1.48000000e+00   3.00000000e+00   2.54116773e-05   
1351    1.49000000e+00   3.00000000e+00   2.55212175e-05   
1352    1.50000000e+00   3.00000000e+00   2.56299234e-05   
1353    1.51000000e+00   3.00000000e+00   2.57377950e-05   
1354    1.52000000e+00   3.00000000e+00   2.58448321e-05   
1355    1.53000000e+00   3.00000000e+00   2.59510349e-05   
1356    1.54000000e+00   3.00000000e+00   2.60564034e-05   
1357    1.55000000e+00   3.00000000e+00   2.61609374e-05   
1358    1.56000000e+00   3.00000000e+00   2.62646371e-05   
1359    1.57000000e+00   3.00000000e+00   2.63675025e-05   
1360    1.58000000e+00   3.00000000e+00   2.64695334e-05   
1361    1.59000000e+00   3.00000000e+00   2.65707301e-05   
1362    1.60000000e+00   3.00000000e+00   2.66710923e-05   
1363    1.61000000e+00   3.00000000e+00   2.67706202e-05   
1364    1.62000000e+00   3.00000000e+00   2.68693137e-05   
1365    1.63000000e+00   3.00000000e+00   2.69671728e-05   
1366    1.64000000e+00   3.00000000e+00   2.70641976e-05   
1367    1.65000000e+00   3.00000000e+00   2.71603880e-05   
1368    1.66000000e+00   3.00000000e+00   2.72557441e-05   
1369    1.67000000e+00   3.00000000e+00   2.73502657e-05   
1370    1.68000000e+00   3.00000000e+00   2.74439530e-05   
1371    1.69000000e+00   3.00000000e+00   2.75368060e-05   
1372    1.70000000e+00   3.00000000e+00   2.76288246e-05   
1373    1.71000000e+00   3.00000000e+00   2.77200088e-05   
1374    1.72000000e+00   3.00000000e+00   2.78103586e-05   
1375    1.73000000e+00   3.00000000e+00   2.78998741e-05   
1376    1.74000000e+00   3.00000000e+00   2.79885552e-05   
1377    1.75000000e+00   3.00000000e+00   2.80764020e-05   
1378    1.76000000e+00   3.00000000e+00   2.81634144e-05   
1379    1.77000000e+00   3.00000000e+00   2.82495924e-05   
1380    1.78000000e+00   3.00000000e+00   2.83349361e-05   
1381    1.79000000e+00   3.00000000e+00   2.84194453e-05   
1382    1.80000000e+00   3.00000000e+00   2.85031203e-05   
1383    1.81000000e+00   3.00000000e+00   2.85859608e-05   
