Index              V(1)           V(2)           V(3)           V(4)
1981    4.30000000e+00   3.80000000e+00   5.74400000e+01   2.87200000e+01   
1982    4.40000000e+00   3.80000000e+00   5.84400000e+01   2.92200000e+01   
1983    4.50000000e+00   3.80000000e+00   5.94400000e+01   2.97200000e+01   
1984    4.60000000e+00   3.80000000e+00   6.04400000e+01   3.02200000e+01   
1985    4.70000000e+00   3.80000000e+00   6.14400000e+01   3.07200000e+01   
1986    4.80000000e+00   3.80000000e+00   6.24400000e+01   3.12200000e+01   
1987    4.90000000e+00   3.80000000e+00   6.34400000e+01   3.17200000e+01   
1988    5.00000000e+00   3.80000000e+00   6.44400000e+01   3.22200000e+01   
1989    0.00000000e+00   3.90000000e+00   1.52100000e+01   7.60500000e+00   
1990    1.00000000e-01   3.90000000e+00   1.62100000e+01   8.10500000e+00   
1991    2.00000000e-01   3.90000000e+00   1.72100000e+01   8.60500000e+00   
1992    3.00000000e-01   3.90000000e+00   1.82100000e+01   9.10500000e+00   
1993    4.00000000e-01   3.90000000e+00   1.92100000e+01   9.60500000e+00   
1994    5.00000000e-01   3.90000000e+00   2.02100000e+01   1.01050000e+01   
1995    6.00000000e-01   3.90000000e+00   2.12100000e+01   1.06050000e+01   
1996    7.00000000e-01   3.90000000e+00   2.22100000e+01   1.11050000e+01   
1997    8.00000000e-01   3.90000000e+00   2.32100000e+01   1.16050000e+01   
1998    9.00000000e-01   3.90000000e+00   2.42100000e+01   1.21050000e+01   
1999    1.00000000e+00   3.90000000e+00   2.52100000e+01   1.26050000e+01   
2000    1.10000000e+00   3.90000000e+00   2.62100000e+01   1.31050000e+01   
2001    1.20000000e+00   3.90000000e+00   2.72100000e+01   1.36050000e+01   
2002    1.30000000e+00   3.90000000e+00   2.82100000e+01   1.41050000e+01   
2003    1.40000000e+00   3.90000000e+00   2.92100000e+01   1.46050000e+01   
2004    1.50000000e+00   3.90000000e+00   3.02100000e+01   1.51050000e+01   
2005    1.60000000e+00   3.90000000e+00   3.12100000e+01   1.56050000e+01   
2006    1.70000000e+00   3.90000000e+00   3.22100000e+01   1.61050000e+01   
2007    1.80000000e+00   3.90000000e+00   3.32100000e+01   1.66050000e+01   
2008    1.90000000e+00   3.90000000e+00   3.42100000e+01   1.71050000e+01   
2009    2.00000000e+00   3.90000000e+00   3.52100000e+01   1.76050000e+01   
2010    2.10000000e+00   3.90000000e+00   3.62100000e+01   1.81050000e+01   
2011    2.20000000e+00   3.90000000e+00   3.72100000e+01   1.86050000e+01   
2012    2.30000000e+00   3.90000000e+00   3.82100000e+01   1.91050000e+01   
2013    2.40000000e+00   3.90000000e+00   3.92100000e+01   1.96050000e+01   
2014    2.50000000e+00   3.90000000e+00   4.02100000e+01   2.01050000e+01   
2015    2.60000000e+00   3.90000000e+00   4.12100000e+01   2.06050000e+01   
2016    2.70000000e+00   3.90000000e+00   4.22100000e+01   2.11050000e+01   
2017    2.80000000e+00   3.90000000e+00   4.32100000e+01   2.16050000e+01   
2018    2.90000000e+00   3.90000000e+00   4.42100000e+01   2.21050000e+01   
2019    3.00000000e+00   3.90000000e+00   4.52100000e+01   2.26050000e+01   
2020    3.10000000e+00   3.90000000e+00   4.62100000e+01   2.31050000e+01   
2021    3.20000000e+00   3.90000000e+00   4.72100000e+01   2.36050000e+01   
2022    3.30000000e+00   3.90000000e+00   4.82100000e+01   2.41050000e+01   
2023    3.40000000e+00   3.90000000e+00   4.92100000e+01   2.46050000e+01   
2024    3.50000000e+00   3.90000000e+00   5.02100000e+01   2.51050000e+01   
2025    3.60000000e+00   3.90000000e+00   5.12100000e+01   2.56050000e+01   
2026    3.70000000e+00   3.90000000e+00   5.22100000e+01   2.61050000e+01   
2027    3.80000000e+00   3.90000000e+00   5.32100000e+01   2.66050000e+01   
2028    3.90000000e+00   3.90000000e+00   5.42100000e+01   2.71050000e+01   
2029    4.00000000e+00   3.90000000e+00   5.52100000e+01   2.76050000e+01   
2030    4.10000000e+00   3.90000000e+00   5.62100000e+01   2.81050000e+01   
2031    4.20000000e+00   3.90000000e+00   5.72100000e+01   2.86050000e+01   
2032    4.30000000e+00   3.90000000e+00   5.82100000e+01   2.91050000e+01   
2033    4.40000000e+00   3.90000000e+00   5.92100000e+01   2.96050000e+01   
2034    4.50000000e+00   3.90000000e+00   6.02100000e+01   3.01050000e+01   
2035    4.60000000e+00   3.90000000e+00   6.12100000e+01   3.06050000e+01   
2036    4.70000000e+00   3.90000000e+00   6.22100000e+01   3.11050000e+01   
2037    4.80000000e+00   3.90000000e+00   6.32100000e+01   3.16050000e+01   
2038    4.90000000e+00   3.90000000e+00   6.42100000e+01   3.21050000e+01   
2039    5.00000000e+00   3.90000000e+00   6.52100000e+01   3.26050000e+01   
2040    0.00000000e+00   4.00000000e+00   1.60000000e+01   8.00000000e+00   
2041    1.00000000e-01   4.00000000e+00   1.70000000e+01   8.50000000e+00   
2042    2.00000000e-01   4.00000000e+00   1.80000000e+01   9.00000000e+00   
2043    3.00000000e-01   4.00000000e+00   1.90000000e+01   9.50000000e+00   
2044    4.00000000e-01   4.00000000e+00   2.00000000e+01   1.00000000e+01   
2045    5.00000000e-01   4.00000000e+00   2.10000000e+01   1.05000000e+01   
2046    6.00000000e-01   4.00000000e+00   2.20000000e+01   1.10000000e+01   
2047    7.00000000e-01   4.00000000e+00   2.30000000e+01   1.15000000e+01   
2048    8.00000000e-01   4.00000000e+00   2.40000000e+01   1.20000000e+01   
2049    9.00000000e-01   4.00000000e+00   2.50000000e+01   1.25000000e+01   
2050    1.00000000e+00   4.00000000e+00   2.60000000e+01   1.30000000e+01   
2051    1.10000000e+00   4.00000000e+00   2.70000000e+01   1.35000000e+01   
2052    1.20000000e+00   4.00000000e+00   2.80000000e+01   1.40000000e+01   
2053    1.30000000e+00   4.00000000e+00   2.90000000e+01   1.45000000e+01   
2054    1.40000000e+00   4.00000000e+00   3.00000000e+01   1.50000000e+01   
2055    1.50000000e+00   4.00000000e+00   3.10000000e+01   1.55000000e+01   
2056    1.60000000e+00   4.00000000e+00   3.20000000e+01   1.60000000e+01   
2057    1.70000000e+00   4.00000000e+00   3.30000000e+01   1.65000000e+01   
2058    1.80000000e+00   4.00000000e+00   3.40000000e+01   1.70000000e+01   
2059    1.90000000e+00   4.00000000e+00   3.50000000e+01   1.75000000e+01   
2060    2.00000000e+00   4.00000000e+00   3.60000000e+01   1.80000000e+01   
2061    2.10000000e+00   4.00000000e+00   3.70000000e+01   1.85000000e+01   
2062    2.20000000e+00   4.00000000e+00   3.80000000e+01   1.90000000e+01   
2063    2.30000000e+00   4.00000000e+00   3.90000000e+01   1.95000000e+01   
2064    2.40000000e+00   4.00000000e+00   4.00000000e+01   2.00000000e+01   
2065    2.50000000e+00   4.00000000e+00   4.10000000e+01   2.05000000e+01   
2066    2.60000000e+00   4.00000000e+00   4.20000000e+01   2.10000000e+01   
2067    2.70000000e+00   4.00000000e+00   4.30000000e+01   2.15000000e+01   
2068    2.80000000e+00   4.00000000e+00   4.40000000e+01   2.20000000e+01   
2069    2.90000000e+00   4.00000000e+00   4.50000000e+01   2.25000000e+01   
2070    3.00000000e+00   4.00000000e+00   4.60000000e+01   2.30000000e+01   
2071    3.10000000e+00   4.00000000e+00   4.70000000e+01   2.35000000e+01   
2072    3.20000000e+00   4.00000000e+00   4.80000000e+01   2.40000000e+01   
2073    3.30000000e+00   4.00000000e+00   4.90000000e+01   2.45000000e+01   
2074    3.40000000e+00   4.00000000e+00   5.00000000e+01   2.50000000e+01   
2075    3.50000000e+00   4.00000000e+00   5.10000000e+01   2.55000000e+01   
2076    3.60000000e+00   4.00000000e+00   5.20000000e+01   2.60000000e+01   
2077    3.70000000e+00   4.00000000e+00   5.30000000e+01   2.65000000e+01   
2078    3.80000000e+00   4.00000000e+00   5.40000000e+01   2.70000000e+01   
2079    3.90000000e+00   4.00000000e+00   5.50000000e+01   2.75000000e+01   
2080    4.00000000e+00   4.00000000e+00   5.60000000e+01   2.80000000e+01   
2081    4.10000000e+00   4.00000000e+00   5.70000000e+01   2.85000000e+01   
2082    4.20000000e+00   4.00000000e+00   5.80000000e+01   2.90000000e+01   
2083    4.30000000e+00   4.00000000e+00   5.90000000e+01   2.95000000e+01   
2084    4.40000000e+00   4.00000000e+00   6.00000000e+01   3.00000000e+01   
2085    4.50000000e+00   4.00000000e+00   6.10000000e+01   3.05000000e+01   
2086    4.60000000e+00   4.00000000e+00   6.20000000e+01   3.10000000e+01   
2087    4.70000000e+00   4.00000000e+00   6.30000000e+01   3.15000000e+01   
2088    4.80000000e+00   4.00000000e+00   6.40000000e+01   3.20000000e+01   
2089    4.90000000e+00   4.00000000e+00   6.50000000e+01   3.25000000e+01   
2090    5.00000000e+00   4.00000000e+00   6.60000000e+01   3.30000000e+01   
2091    0.00000000e+00   4.10000000e+00   1.68100000e+01   8.40500000e+00   
2092    1.00000000e-01   4.10000000e+00   1.78100000e+01   8.90500000e+00   
2093    2.00000000e-01   4.10000000e+00   1.88100000e+01   9.40500000e+00   
2094    3.00000000e-01   4.10000000e+00   1.98100000e+01   9.90500000e+00   
2095    4.00000000e-01   4.10000000e+00   2.08100000e+01   1.04050000e+01   
2096    5.00000000e-01   4.10000000e+00   2.18100000e+01   1.09050000e+01   
2097    6.00000000e-01   4.10000000e+00   2.28100000e+01   1.14050000e+01   
2098    7.00000000e-01   4.10000000e+00   2.38100000e+01   1.19050000e+01   
2099    8.00000000e-01   4.10000000e+00   2.48100000e+01   1.24050000e+01   
2100    9.00000000e-01   4.10000000e+00   2.58100000e+01   1.29050000e+01   
2101    1.00000000e+00   4.10000000e+00   2.68100000e+01   1.34050000e+01   
2102    1.10000000e+00   4.10000000e+00   2.78100000e+01   1.39050000e+01   
2103    1.20000000e+00   4.10000000e+00   2.88100000e+01   1.44050000e+01   
2104    1.30000000e+00   4.10000000e+00   2.98100000e+01   1.49050000e+01   
2105    1.40000000e+00   4.10000000e+00   3.08100000e+01   1.54050000e+01   
2106    1.50000000e+00   4.10000000e+00   3.18100000e+01   1.59050000e+01   
2107    1.60000000e+00   4.10000000e+00   3.28100000e+01   1.64050000e+01   
2108    1.70000000e+00   4.10000000e+00   3.38100000e+01   1.69050000e+01   
2109    1.80000000e+00   4.10000000e+00   3.48100000e+01   1.74050000e+01   
2110    1.90000000e+00   4.10000000e+00   3.58100000e+01   1.79050000e+01   
2111    2.00000000e+00   4.10000000e+00   3.68100000e+01   1.84050000e+01   
2112    2.10000000e+00   4.10000000e+00   3.78100000e+01   1.89050000e+01   
2113    2.20000000e+00   4.10000000e+00   3.88100000e+01   1.94050000e+01   
2114    2.30000000e+00   4.10000000e+00   3.98100000e+01   1.99050000e+01   
2115    2.40000000e+00   4.10000000e+00   4.08100000e+01   2.04050000e+01   
2116    2.50000000e+00   4.10000000e+00   4.18100000e+01   2.09050000e+01   
2117    2.60000000e+00   4.10000000e+00   4.28100000e+01   2.14050000e+01   
2118    2.70000000e+00   4.10000000e+00   4.38100000e+01   2.19050000e+01   
2119    2.80000000e+00   4.10000000e+00   4.48100000e+01   2.24050000e+01   
2120    2.90000000e+00   4.10000000e+00   4.58100000e+01   2.29050000e+01   
2121    3.00000000e+00   4.10000000e+00   4.68100000e+01   2.34050000e+01   
2122    3.10000000e+00   4.10000000e+00   4.78100000e+01   2.39050000e+01   
2123    3.20000000e+00   4.10000000e+00   4.88100000e+01   2.44050000e+01   
2124    3.30000000e+00   4.10000000e+00   4.98100000e+01   2.49050000e+01   
2125    3.40000000e+00   4.10000000e+00   5.08100000e+01   2.54050000e+01   
2126    3.50000000e+00   4.10000000e+00   5.18100000e+01   2.59050000e+01   
2127    3.60000000e+00   4.10000000e+00   5.28100000e+01   2.64050000e+01   
2128    3.70000000e+00   4.10000000e+00   5.38100000e+01   2.69050000e+01   
2129    3.80000000e+00   4.10000000e+00   5.48100000e+01   2.74050000e+01   
2130    3.90000000e+00   4.10000000e+00   5.58100000e+01   2.79050000e+01   
2131    4.00000000e+00   4.10000000e+00   5.68100000e+01   2.84050000e+01   
2132    4.10000000e+00   4.10000000e+00   5.78100000e+01   2.89050000e+01   
2133    4.20000000e+00   4.10000000e+00   5.88100000e+01   2.94050000e+01   
2134    4.30000000e+00   4.10000000e+00   5.98100000e+01   2.99050000e+01   
2135    4.40000000e+00   4.10000000e+00   6.08100000e+01   3.04050000e+01   
2136    4.50000000e+00   4.10000000e+00   6.18100000e+01   3.09050000e+01   
2137    4.60000000e+00   4.10000000e+00   6.28100000e+01   3.14050000e+01   
2138    4.70000000e+00   4.10000000e+00   6.38100000e+01   3.19050000e+01   
2139    4.80000000e+00   4.10000000e+00   6.48100000e+01   3.24050000e+01   
2140    4.90000000e+00   4.10000000e+00   6.58100000e+01   3.29050000e+01   
2141    5.00000000e+00   4.10000000e+00   6.68100000e+01   3.34050000e+01   
2142    0.00000000e+00   4.20000000e+00   1.76400000e+01   8.82000000e+00   
2143    1.00000000e-01   4.20000000e+00   1.86400000e+01   9.32000000e+00   
2144    2.00000000e-01   4.20000000e+00   1.96400000e+01   9.82000000e+00   
2145    3.00000000e-01   4.20000000e+00   2.06400000e+01   1.03200000e+01   
2146    4.00000000e-01   4.20000000e+00   2.16400000e+01   1.08200000e+01   
2147    5.00000000e-01   4.20000000e+00   2.26400000e+01   1.13200000e+01   
2148    6.00000000e-01   4.20000000e+00   2.36400000e+01   1.18200000e+01   
2149    7.00000000e-01   4.20000000e+00   2.46400000e+01   1.23200000e+01   
2150    8.00000000e-01   4.20000000e+00   2.56400000e+01   1.28200000e+01   
2151    9.00000000e-01   4.20000000e+00   2.66400000e+01   1.33200000e+01   
2152    1.00000000e+00   4.20000000e+00   2.76400000e+01   1.38200000e+01   
2153    1.10000000e+00   4.20000000e+00   2.86400000e+01   1.43200000e+01   
2154    1.20000000e+00   4.20000000e+00   2.96400000e+01   1.48200000e+01   
2155    1.30000000e+00   4.20000000e+00   3.06400000e+01   1.53200000e+01   
2156    1.40000000e+00   4.20000000e+00   3.16400000e+01   1.58200000e+01   
2157    1.50000000e+00   4.20000000e+00   3.26400000e+01   1.63200000e+01   
2158    1.60000000e+00   4.20000000e+00   3.36400000e+01   1.68200000e+01   
2159    1.70000000e+00   4.20000000e+00   3.46400000e+01   1.73200000e+01   
2160    1.80000000e+00   4.20000000e+00   3.56400000e+01   1.78200000e+01   
2161    1.90000000e+00   4.20000000e+00   3.66400000e+01   1.83200000e+01   
2162    2.00000000e+00   4.20000000e+00   3.76400000e+01   1.88200000e+01   
2163    2.10000000e+00   4.20000000e+00   3.86400000e+01   1.93200000e+01   
2164    2.20000000e+00   4.20000000e+00   3.96400000e+01   1.98200000e+01   
2165    2.30000000e+00   4.20000000e+00   4.06400000e+01   2.03200000e+01   
2166    2.40000000e+00   4.20000000e+00   4.16400000e+01   2.08200000e+01   
2167    2.50000000e+00   4.20000000e+00   4.26400000e+01   2.13200000e+01   
2168    2.60000000e+00   4.20000000e+00   4.36400000e+01   2.18200000e+01   
2169    2.70000000e+00   4.20000000e+00   4.46400000e+01   2.23200000e+01   
2170    2.80000000e+00   4.20000000e+00   4.56400000e+01   2.28200000e+01   
2171    2.90000000e+00   4.20000000e+00   4.66400000e+01   2.33200000e+01   
2172    3.00000000e+00   4.20000000e+00   4.76400000e+01   2.38200000e+01   
2173    3.10000000e+00   4.20000000e+00   4.86400000e+01   2.43200000e+01   
2174    3.20000000e+00   4.20000000e+00   4.96400000e+01   2.48200000e+01   
2175    3.30000000e+00   4.20000000e+00   5.06400000e+01   2.53200000e+01   
2176    3.40000000e+00   4.20000000e+00   5.16400000e+01   2.58200000e+01   
2177    3.50000000e+00   4.20000000e+00   5.26400000e+01   2.63200000e+01   
2178    3.60000000e+00   4.20000000e+00   5.36400000e+01   2.68200000e+01   
2179    3.70000000e+00   4.20000000e+00   5.46400000e+01   2.73200000e+01   
2180    3.80000000e+00   4.20000000e+00   5.56400000e+01   2.78200000e+01   
2181    3.90000000e+00   4.20000000e+00   5.66400000e+01   2.83200000e+01   
2182    4.00000000e+00   4.20000000e+00   5.76400000e+01   2.88200000e+01   
2183    4.10000000e+00   4.20000000e+00   5.86400000e+01   2.93200000e+01   
2184    4.20000000e+00   4.20000000e+00   5.96400000e+01   2.98200000e+01   
2185    4.30000000e+00   4.20000000e+00   6.06400000e+01   3.03200000e+01   
2186    4.40000000e+00   4.20000000e+00   6.16400000e+01   3.08200000e+01   
2187    4.50000000e+00   4.20000000e+00   6.26400000e+01   3.13200000e+01   
2188    4.60000000e+00   4.20000000e+00   6.36400000e+01   3.18200000e+01   
2189    4.70000000e+00   4.20000000e+00   6.46400000e+01   3.23200000e+01   
2190    4.80000000e+00   4.20000000e+00   6.56400000e+01   3.28200000e+01   
2191    4.90000000e+00   4.20000000e+00   6.66400000e+01   3.33200000e+01   
2192    5.00000000e+00   4.20000000e+00   6.76400000e+01   3.38200000e+01   
2193    0.00000000e+00   4.30000000e+00   1.84900000e+01   9.24500000e+00   
2194    1.00000000e-01   4.30000000e+00   1.94900000e+01   9.74500000e+00   
2195    2.00000000e-01   4.30000000e+00   2.04900000e+01   1.02450000e+01   
2196    3.00000000e-01   4.30000000e+00   2.14900000e+01   1.07450000e+01   
2197    4.00000000e-01   4.30000000e+00   2.24900000e+01   1.12450000e+01   
2198    5.00000000e-01   4.30000000e+00   2.34900000e+01   1.17450000e+01   
2199    6.00000000e-01   4.30000000e+00   2.44900000e+01   1.22450000e+01   
2200    7.00000000e-01   4.30000000e+00   2.54900000e+01   1.27450000e+01   
2201    8.00000000e-01   4.30000000e+00   2.64900000e+01   1.32450000e+01   
2202    9.00000000e-01   4.30000000e+00   2.74900000e+01   1.37450000e+01   
2203    1.00000000e+00   4.30000000e+00   2.84900000e+01   1.42450000e+01   
2204    1.10000000e+00   4.30000000e+00   2.94900000e+01   1.47450000e+01   
2205    1.20000000e+00   4.30000000e+00   3.04900000e+01   1.52450000e+01   
2206    1.30000000e+00   4.30000000e+00   3.14900000e+01   1.57450000e+01   
2207    1.40000000e+00   4.30000000e+00   3.24900000e+01   1.62450000e+01   
2208    1.50000000e+00   4.30000000e+00   3.34900000e+01   1.67450000e+01   
2209    1.60000000e+00   4.30000000e+00   3.44900000e+01   1.72450000e+01   
2210    1.70000000e+00   4.30000000e+00   3.54900000e+01   1.77450000e+01   
2211    1.80000000e+00   4.30000000e+00   3.64900000e+01   1.82450000e+01   
2212    1.90000000e+00   4.30000000e+00   3.74900000e+01   1.87450000e+01   
2213    2.00000000e+00   4.30000000e+00   3.84900000e+01   1.92450000e+01   
2214    2.10000000e+00   4.30000000e+00   3.94900000e+01   1.97450000e+01   
2215    2.20000000e+00   4.30000000e+00   4.04900000e+01   2.02450000e+01   
2216    2.30000000e+00   4.30000000e+00   4.14900000e+01   2.07450000e+01   
2217    2.40000000e+00   4.30000000e+00   4.24900000e+01   2.12450000e+01   
2218    2.50000000e+00   4.30000000e+00   4.34900000e+01   2.17450000e+01   
2219    2.60000000e+00   4.30000000e+00   4.44900000e+01   2.22450000e+01   
2220    2.70000000e+00   4.30000000e+00   4.54900000e+01   2.27450000e+01   
2221    2.80000000e+00   4.30000000e+00   4.64900000e+01   2.32450000e+01   
2222    2.90000000e+00   4.30000000e+00   4.74900000e+01   2.37450000e+01   
2223    3.00000000e+00   4.30000000e+00   4.84900000e+01   2.42450000e+01   
2224    3.10000000e+00   4.30000000e+00   4.94900000e+01   2.47450000e+01   
2225    3.20000000e+00   4.30000000e+00   5.04900000e+01   2.52450000e+01   
2226    3.30000000e+00   4.30000000e+00   5.14900000e+01   2.57450000e+01   
2227    3.40000000e+00   4.30000000e+00   5.24900000e+01   2.62450000e+01   
2228    3.50000000e+00   4.30000000e+00   5.34900000e+01   2.67450000e+01   
2229    3.60000000e+00   4.30000000e+00   5.44900000e+01   2.72450000e+01   
2230    3.70000000e+00   4.30000000e+00   5.54900000e+01   2.77450000e+01   
2231    3.80000000e+00   4.30000000e+00   5.64900000e+01   2.82450000e+01   
2232    3.90000000e+00   4.30000000e+00   5.74900000e+01   2.87450000e+01   
2233    4.00000000e+00   4.30000000e+00   5.84900000e+01   2.92450000e+01   
2234    4.10000000e+00   4.30000000e+00   5.94900000e+01   2.97450000e+01   
2235    4.20000000e+00   4.30000000e+00   6.04900000e+01   3.02450000e+01   
2236    4.30000000e+00   4.30000000e+00   6.14900000e+01   3.07450000e+01   
2237    4.40000000e+00   4.30000000e+00   6.24900000e+01   3.12450000e+01   
2238    4.50000000e+00   4.30000000e+00   6.34900000e+01   3.17450000e+01   
2239    4.60000000e+00   4.30000000e+00   6.44900000e+01   3.22450000e+01   
2240    4.70000000e+00   4.30000000e+00   6.54900000e+01   3.27450000e+01   
2241    4.80000000e+00   4.30000000e+00   6.64900000e+01   3.32450000e+01   
2242    4.90000000e+00   4.30000000e+00   6.74900000e+01   3.37450000e+01   
2243    5.00000000e+00   4.30000000e+00   6.84900000e+01   3.42450000e+01   
2244    0.00000000e+00   4.40000000e+00   1.93600000e+01   9.68000000e+00   
2245    1.00000000e-01   4.40000000e+00   2.03600000e+01   1.01800000e+01   
2246    2.00000000e-01   4.40000000e+00   2.13600000e+01   1.06800000e+01   
2247    3.00000000e-01   4.40000000e+00   2.23600000e+01   1.11800000e+01   
2248    4.00000000e-01   4.40000000e+00   2.33600000e+01   1.16800000e+01   
2249    5.00000000e-01   4.40000000e+00   2.43600000e+01   1.21800000e+01   
2250    6.00000000e-01   4.40000000e+00   2.53600000e+01   1.26800000e+01   
2251    7.00000000e-01   4.40000000e+00   2.63600000e+01   1.31800000e+01   
2252    8.00000000e-01   4.40000000e+00   2.73600000e+01   1.36800000e+01   
2253    9.00000000e-01   4.40000000e+00   2.83600000e+01   1.41800000e+01   
2254    1.00000000e+00   4.40000000e+00   2.93600000e+01   1.46800000e+01   
2255    1.10000000e+00   4.40000000e+00   3.03600000e+01   1.51800000e+01   
2256    1.20000000e+00   4.40000000e+00   3.13600000e+01   1.56800000e+01   
2257    1.30000000e+00   4.40000000e+00   3.23600000e+01   1.61800000e+01   
2258    1.40000000e+00   4.40000000e+00   3.33600000e+01   1.66800000e+01   
2259    1.50000000e+00   4.40000000e+00   3.43600000e+01   1.71800000e+01   
2260    1.60000000e+00   4.40000000e+00   3.53600000e+01   1.76800000e+01   
2261    1.70000000e+00   4.40000000e+00   3.63600000e+01   1.81800000e+01   
2262    1.80000000e+00   4.40000000e+00   3.73600000e+01   1.86800000e+01   
2263    1.90000000e+00   4.40000000e+00   3.83600000e+01   1.91800000e+01   
2264    2.00000000e+00   4.40000000e+00   3.93600000e+01   1.96800000e+01   
2265    2.10000000e+00   4.40000000e+00   4.03600000e+01   2.01800000e+01   
2266    2.20000000e+00   4.40000000e+00   4.13600000e+01   2.06800000e+01   
2267    2.30000000e+00   4.40000000e+00   4.23600000e+01   2.11800000e+01   
2268    2.40000000e+00   4.40000000e+00   4.33600000e+01   2.16800000e+01   
2269    2.50000000e+00   4.40000000e+00   4.43600000e+01   2.21800000e+01   
2270    2.60000000e+00   4.40000000e+00   4.53600000e+01   2.26800000e+01   
2271    2.70000000e+00   4.40000000e+00   4.63600000e+01   2.31800000e+01   
2272    2.80000000e+00   4.40000000e+00   4.73600000e+01   2.36800000e+01   
2273    2.90000000e+00   4.40000000e+00   4.83600000e+01   2.41800000e+01   
2274    3.00000000e+00   4.40000000e+00   4.93600000e+01   2.46800000e+01   
2275    3.10000000e+00   4.40000000e+00   5.03600000e+01   2.51800000e+01   
2276    3.20000000e+00   4.40000000e+00   5.13600000e+01   2.56800000e+01   
2277    3.30000000e+00   4.40000000e+00   5.23600000e+01   2.61800000e+01   
2278    3.40000000e+00   4.40000000e+00   5.33600000e+01   2.66800000e+01   
2279    3.50000000e+00   4.40000000e+00   5.43600000e+01   2.71800000e+01   
2280    3.60000000e+00   4.40000000e+00   5.53600000e+01   2.76800000e+01   
2281    3.70000000e+00   4.40000000e+00   5.63600000e+01   2.81800000e+01   
2282    3.80000000e+00   4.40000000e+00   5.73600000e+01   2.86800000e+01   
2283    3.90000000e+00   4.40000000e+00   5.83600000e+01   2.91800000e+01   
2284    4.00000000e+00   4.40000000e+00   5.93600000e+01   2.96800000e+01   
2285    4.10000000e+00   4.40000000e+00   6.03600000e+01   3.01800000e+01   
2286    4.20000000e+00   4.40000000e+00   6.13600000e+01   3.06800000e+01   
2287    4.30000000e+00   4.40000000e+00   6.23600000e+01   3.11800000e+01   
2288    4.40000000e+00   4.40000000e+00   6.33600000e+01   3.16800000e+01   
2289    4.50000000e+00   4.40000000e+00   6.43600000e+01   3.21800000e+01   
2290    4.60000000e+00   4.40000000e+00   6.53600000e+01   3.26800000e+01   
2291    4.70000000e+00   4.40000000e+00   6.63600000e+01   3.31800000e+01   
2292    4.80000000e+00   4.40000000e+00   6.73600000e+01   3.36800000e+01   
2293    4.90000000e+00   4.40000000e+00   6.83600000e+01   3.41800000e+01   
2294    5.00000000e+00   4.40000000e+00   6.93600000e+01   3.46800000e+01   
2295    0.00000000e+00   4.50000000e+00   2.02500000e+01   1.01250000e+01   
2296    1.00000000e-01   4.50000000e+00   2.12500000e+01   1.06250000e+01   
2297    2.00000000e-01   4.50000000e+00   2.22500000e+01   1.11250000e+01   
2298    3.00000000e-01   4.50000000e+00   2.32500000e+01   1.16250000e+01   
2299    4.00000000e-01   4.50000000e+00   2.42500000e+01   1.21250000e+01   
2300    5.00000000e-01   4.50000000e+00   2.52500000e+01   1.26250000e+01   
2301    6.00000000e-01   4.50000000e+00   2.62500000e+01   1.31250000e+01   
2302    7.00000000e-01   4.50000000e+00   2.72500000e+01   1.36250000e+01   
2303    8.00000000e-01   4.50000000e+00   2.82500000e+01   1.41250000e+01   
2304    9.00000000e-01   4.50000000e+00   2.92500000e+01   1.46250000e+01   
2305    1.00000000e+00   4.50000000e+00   3.02500000e+01   1.51250000e+01   
2306    1.10000000e+00   4.50000000e+00   3.12500000e+01   1.56250000e+01   
2307    1.20000000e+00   4.50000000e+00   3.22500000e+01   1.61250000e+01   
2308    1.30000000e+00   4.50000000e+00   3.32500000e+01   1.66250000e+01   
2309    1.40000000e+00   4.50000000e+00   3.42500000e+01   1.71250000e+01   
2310    1.50000000e+00   4.50000000e+00   3.52500000e+01   1.76250000e+01   
2311    1.60000000e+00   4.50000000e+00   3.62500000e+01   1.81250000e+01   
2312    1.70000000e+00   4.50000000e+00   3.72500000e+01   1.86250000e+01   
2313    1.80000000e+00   4.50000000e+00   3.82500000e+01   1.91250000e+01   
2314    1.90000000e+00   4.50000000e+00   3.92500000e+01   1.96250000e+01   
2315    2.00000000e+00   4.50000000e+00   4.02500000e+01   2.01250000e+01   
2316    2.10000000e+00   4.50000000e+00   4.12500000e+01   2.06250000e+01   
2317    2.20000000e+00   4.50000000e+00   4.22500000e+01   2.11250000e+01   
2318    2.30000000e+00   4.50000000e+00   4.32500000e+01   2.16250000e+01   
2319    2.40000000e+00   4.50000000e+00   4.42500000e+01   2.21250000e+01   
2320    2.50000000e+00   4.50000000e+00   4.52500000e+01   2.26250000e+01   
2321    2.60000000e+00   4.50000000e+00   4.62500000e+01   2.31250000e+01   
2322    2.70000000e+00   4.50000000e+00   4.72500000e+01   2.36250000e+01   
2323    2.80000000e+00   4.50000000e+00   4.82500000e+01   2.41250000e+01   
2324    2.90000000e+00   4.50000000e+00   4.92500000e+01   2.46250000e+01   
2325    3.00000000e+00   4.50000000e+00   5.02500000e+01   2.51250000e+01   
2326    3.10000000e+00   4.50000000e+00   5.12500000e+01   2.56250000e+01   
2327    3.20000000e+00   4.50000000e+00   5.22500000e+01   2.61250000e+01   
2328    3.30000000e+00   4.50000000e+00   5.32500000e+01   2.66250000e+01   
2329    3.40000000e+00   4.50000000e+00   5.42500000e+01   2.71250000e+01   
