Index        TIME             V(51)            V(10)            V(20)            V(30)            V(40)
1711    2.34838542e-10   9.41856733e-01   2.65723209e-01   9.09291351e-02   2.19131312e-01   1.40962640e-01   
1712    2.34848486e-10   9.41892113e-01   2.65731327e-01   9.09320948e-02   2.19139098e-01   1.40967355e-01   
1713    2.34868373e-10   9.41962872e-01   2.65747562e-01   9.09380143e-02   2.19154669e-01   1.40976786e-01   
1714    2.34878316e-10   9.41998251e-01   2.65755679e-01   9.09409740e-02   2.19162455e-01   1.40981501e-01   
1715    2.34898203e-10   9.42069008e-01   2.65771914e-01   9.09468934e-02   2.19178026e-01   1.40990931e-01   
1716    2.34937977e-10   9.42210517e-01   2.65804386e-01   9.09587325e-02   2.19209169e-01   1.41009791e-01   
1717    2.34957863e-10   9.42281270e-01   2.65820620e-01   9.09646519e-02   2.19224740e-01   1.41019221e-01   
1718    2.34967807e-10   9.42316646e-01   2.65828736e-01   9.09676115e-02   2.19232525e-01   1.41023936e-01   
1719    2.34987694e-10   9.42387396e-01   2.65844970e-01   9.09735308e-02   2.19248095e-01   1.41033365e-01   
1720    2.34997637e-10   9.42422771e-01   2.65853085e-01   9.09764905e-02   2.19255880e-01   1.41038080e-01   
1721    2.35017524e-10   9.42493519e-01   2.65869319e-01   9.09824097e-02   2.19271450e-01   1.41047509e-01   
1722    2.35027467e-10   9.42528893e-01   2.65877434e-01   9.09853693e-02   2.19279235e-01   1.41052224e-01   
1723    2.35047354e-10   9.42599639e-01   2.65893667e-01   9.09912886e-02   2.19294805e-01   1.41061653e-01   
1724    2.35087128e-10   9.42741127e-01   2.65926136e-01   9.10031273e-02   2.19325946e-01   1.41080510e-01   
1725    2.35107015e-10   9.42811869e-01   2.65942368e-01   9.10090465e-02   2.19341515e-01   1.41089938e-01   
1726    2.35116958e-10   9.42847240e-01   2.65950483e-01   9.10120061e-02   2.19349300e-01   1.41094652e-01   
1727    2.35136845e-10   9.42917980e-01   2.65966715e-01   9.10179252e-02   2.19364869e-01   1.41104080e-01   
1728    2.35146789e-10   9.42953349e-01   2.65974830e-01   9.10208848e-02   2.19372653e-01   1.41108794e-01   
1729    2.35166675e-10   9.43024087e-01   2.65991061e-01   9.10268039e-02   2.19388222e-01   1.41118222e-01   
1730    2.35176619e-10   9.43059455e-01   2.65999176e-01   9.10297634e-02   2.19396007e-01   1.41122936e-01   
1731    2.35196506e-10   9.43130191e-01   2.66015407e-01   9.10356825e-02   2.19411575e-01   1.41132363e-01   
1732    2.35206449e-10   9.43165558e-01   2.66023521e-01   9.10386420e-02   2.19419359e-01   1.41137077e-01   
1733    2.35226336e-10   9.43236292e-01   2.66039752e-01   9.10445610e-02   2.19434928e-01   1.41146504e-01   
1734    2.35236279e-10   9.43271658e-01   2.66047866e-01   9.10475205e-02   2.19442712e-01   1.41151217e-01   
1735    2.35256166e-10   9.43342389e-01   2.66064096e-01   9.10534395e-02   2.19458280e-01   1.41160644e-01   
1736    2.35295940e-10   9.43483848e-01   2.66096560e-01   9.10652778e-02   2.19489417e-01   1.41179497e-01   
1737    2.35315827e-10   9.43554575e-01   2.66112789e-01   9.10711967e-02   2.19504985e-01   1.41188924e-01   
1738    2.35325770e-10   9.43589938e-01   2.66120903e-01   9.10741562e-02   2.19512768e-01   1.41193637e-01   
1739    2.35345657e-10   9.43660664e-01   2.66137132e-01   9.10800751e-02   2.19528336e-01   1.41203063e-01   
1740    2.35355601e-10   9.43696026e-01   2.66145245e-01   9.10830345e-02   2.19536119e-01   1.41207776e-01   
1741    2.35375488e-10   9.43766749e-01   2.66161474e-01   9.10889534e-02   2.19551686e-01   1.41217201e-01   
1742    2.35385431e-10   9.43802110e-01   2.66169587e-01   9.10919128e-02   2.19559470e-01   1.41221914e-01   
1743    2.35405318e-10   9.43872830e-01   2.66185816e-01   9.10978316e-02   2.19575037e-01   1.41231340e-01   
1744    2.35415261e-10   9.43908190e-01   2.66193929e-01   9.11007910e-02   2.19582820e-01   1.41236052e-01   
1745    2.35435148e-10   9.43978909e-01   2.66210157e-01   9.11067098e-02   2.19598387e-01   1.41245477e-01   
1746    2.35474922e-10   9.44120343e-01   2.66242616e-01   9.11185476e-02   2.19629521e-01   1.41264327e-01   
1747    2.35494809e-10   9.44191057e-01   2.66258843e-01   9.11244664e-02   2.19645087e-01   1.41273752e-01   
1748    2.35504752e-10   9.44226414e-01   2.66266956e-01   9.11274257e-02   2.19652870e-01   1.41278464e-01   
1749    2.35524639e-10   9.44297126e-01   2.66283183e-01   9.11333444e-02   2.19668436e-01   1.41287888e-01   
1750    2.35534582e-10   9.44332482e-01   2.66291295e-01   9.11363037e-02   2.19676218e-01   1.41292600e-01   
1751    2.35554469e-10   9.44403192e-01   2.66307521e-01   9.11422224e-02   2.19691784e-01   1.41302024e-01   
1752    2.35564413e-10   9.44438547e-01   2.66315635e-01   9.11451817e-02   2.19699567e-01   1.41306736e-01   
1753    2.35584300e-10   9.44509255e-01   2.66331861e-01   9.11511003e-02   2.19715132e-01   1.41316160e-01   
1754    2.35624073e-10   9.44650668e-01   2.66364317e-01   9.11629378e-02   2.19746263e-01   1.41335007e-01   
1755    2.35643960e-10   9.44721372e-01   2.66380542e-01   9.11688564e-02   2.19761828e-01   1.41344430e-01   
1756    2.35653904e-10   9.44756723e-01   2.66388654e-01   9.11718156e-02   2.19769611e-01   1.41349141e-01   
1757    2.35673790e-10   9.44827425e-01   2.66404879e-01   9.11777342e-02   2.19785175e-01   1.41358564e-01   
1758    2.35683734e-10   9.44862775e-01   2.66412990e-01   9.11806934e-02   2.19792958e-01   1.41363276e-01   
1759    2.35703621e-10   9.44933475e-01   2.66429214e-01   9.11866119e-02   2.19808522e-01   1.41372698e-01   
1760    2.35713564e-10   9.44968825e-01   2.66437326e-01   9.11895711e-02   2.19816304e-01   1.41377409e-01   
1761    2.35733451e-10   9.45039522e-01   2.66453550e-01   9.11954895e-02   2.19831868e-01   1.41386832e-01   
1762    2.35743394e-10   9.45074871e-01   2.66461661e-01   9.11984487e-02   2.19839650e-01   1.41391543e-01   
1763    2.35763281e-10   9.45145566e-01   2.66477885e-01   9.12043672e-02   2.19855214e-01   1.41400965e-01   
1764    2.35773225e-10   9.45180914e-01   2.66485995e-01   9.12073263e-02   2.19862996e-01   1.41405675e-01   
1765    2.35793112e-10   9.45251607e-01   2.66502219e-01   9.12132447e-02   2.19878560e-01   1.41415097e-01   
1766    2.35832885e-10   9.45392990e-01   2.66534669e-01   9.12250817e-02   2.19909687e-01   1.41433940e-01   
1767    2.35852772e-10   9.45463679e-01   2.66550891e-01   9.12310001e-02   2.19925250e-01   1.41443361e-01   
1768    2.35862716e-10   9.45499023e-01   2.66559002e-01   9.12339592e-02   2.19933032e-01   1.41448072e-01   
1769    2.35882602e-10   9.45569710e-01   2.66575224e-01   9.12398775e-02   2.19948595e-01   1.41457493e-01   
1770    2.35892546e-10   9.45605053e-01   2.66583334e-01   9.12428366e-02   2.19956376e-01   1.41462203e-01   
1771    2.35912433e-10   9.45675738e-01   2.66599556e-01   9.12487548e-02   2.19971939e-01   1.41471623e-01   
1772    2.35922376e-10   9.45711080e-01   2.66607666e-01   9.12517139e-02   2.19979720e-01   1.41476334e-01   
1773    2.35942263e-10   9.45781763e-01   2.66623887e-01   9.12576321e-02   2.19995282e-01   1.41485754e-01   
1774    2.35952206e-10   9.45817104e-01   2.66631997e-01   9.12605912e-02   2.20003063e-01   1.41490464e-01   
1775    2.35972093e-10   9.45887785e-01   2.66648218e-01   9.12665094e-02   2.20018626e-01   1.41499884e-01   
1776    2.36011867e-10   9.46029143e-01   2.66680663e-01   9.12783460e-02   2.20049750e-01   1.41518723e-01   
1777    2.36031754e-10   9.46099819e-01   2.66696884e-01   9.12842641e-02   2.20065312e-01   1.41528143e-01   
1778    2.36041697e-10   9.46135157e-01   2.66704993e-01   9.12872231e-02   2.20073093e-01   1.41532853e-01   
1779    2.36061584e-10   9.46205832e-01   2.66721213e-01   9.12931412e-02   2.20088654e-01   1.41542272e-01   
1780    2.36071528e-10   9.46241168e-01   2.66729322e-01   9.12961002e-02   2.20096435e-01   1.41546981e-01   
1781    2.36091414e-10   9.46311841e-01   2.66745541e-01   9.13020182e-02   2.20111996e-01   1.41556400e-01   
1782    2.36101358e-10   9.46347176e-01   2.66753650e-01   9.13049772e-02   2.20119776e-01   1.41561109e-01   
1783    2.36121245e-10   9.46417847e-01   2.66769869e-01   9.13108952e-02   2.20135337e-01   1.41570528e-01   
1784    2.36161018e-10   9.46559183e-01   2.66802311e-01   9.13227315e-02   2.20166459e-01   1.41589364e-01   
1785    2.36180905e-10   9.46629849e-01   2.66818529e-01   9.13286494e-02   2.20182020e-01   1.41598782e-01   
1786    2.36190849e-10   9.46665182e-01   2.66826639e-01   9.13316084e-02   2.20189800e-01   1.41603491e-01   
1787    2.36210736e-10   9.46735846e-01   2.66842857e-01   9.13375263e-02   2.20205360e-01   1.41612909e-01   
1788    2.36220679e-10   9.46771177e-01   2.66850965e-01   9.13404852e-02   2.20213140e-01   1.41617618e-01   
1789    2.36240566e-10   9.46841839e-01   2.66867183e-01   9.13464031e-02   2.20228700e-01   1.41627035e-01   
1790    2.36250509e-10   9.46877169e-01   2.66875290e-01   9.13493620e-02   2.20236480e-01   1.41631744e-01   
1791    2.36270396e-10   9.46947829e-01   2.66891508e-01   9.13552798e-02   2.20252039e-01   1.41641161e-01   
1792    2.36310170e-10   9.47089144e-01   2.66923945e-01   9.13671157e-02   2.20283159e-01   1.41659995e-01   
1793    2.36330057e-10   9.47159800e-01   2.66940162e-01   9.13730335e-02   2.20298718e-01   1.41669411e-01   
1794    2.36340000e-10   9.47195127e-01   2.66948269e-01   9.13759923e-02   2.20306497e-01   1.41674120e-01   
1795    2.36359887e-10   9.47265781e-01   2.66964485e-01   9.13819101e-02   2.20322056e-01   1.41683536e-01   
1796    2.36369831e-10   9.47301107e-01   2.66972592e-01   9.13848689e-02   2.20329836e-01   1.41688244e-01   
1797    2.36389717e-10   9.47371758e-01   2.66988808e-01   9.13907866e-02   2.20345394e-01   1.41697660e-01   
1798    2.36399661e-10   9.47407083e-01   2.66996915e-01   9.13937454e-02   2.20353173e-01   1.41702368e-01   
1799    2.36419548e-10   9.47477732e-01   2.67013130e-01   9.13996631e-02   2.20368732e-01   1.41711783e-01   
1800    2.36429491e-10   9.47513056e-01   2.67021237e-01   9.14026219e-02   2.20376511e-01   1.41716491e-01   
1801    2.36449378e-10   9.47583704e-01   2.67037452e-01   9.14085395e-02   2.20392069e-01   1.41725907e-01   
1802    2.36459321e-10   9.47619027e-01   2.67045558e-01   9.14114983e-02   2.20399848e-01   1.41730614e-01   
1803    2.36479208e-10   9.47689672e-01   2.67061772e-01   9.14174159e-02   2.20415406e-01   1.41740029e-01   
1804    2.36518982e-10   9.47830957e-01   2.67094205e-01   9.14292513e-02   2.20446522e-01   1.41758859e-01   
1805    2.36538869e-10   9.47901598e-01   2.67110419e-01   9.14351688e-02   2.20462080e-01   1.41768274e-01   
1806    2.36548812e-10   9.47936918e-01   2.67118524e-01   9.14381275e-02   2.20469858e-01   1.41772981e-01   
1807    2.36568699e-10   9.48007557e-01   2.67134738e-01   9.14440450e-02   2.20485415e-01   1.41782395e-01   
1808    2.36578643e-10   9.48042876e-01   2.67142843e-01   9.14470037e-02   2.20493194e-01   1.41787102e-01   
1809    2.36598529e-10   9.48113512e-01   2.67159056e-01   9.14529212e-02   2.20508751e-01   1.41796516e-01   
1810    2.36608473e-10   9.48148830e-01   2.67167164e-01   9.14558799e-02   2.20516529e-01   1.41801223e-01   
1811    2.36628360e-10   9.48219464e-01   2.67183376e-01   9.14617973e-02   2.20532086e-01   1.41810637e-01   
1812    2.36638303e-10   9.48254781e-01   2.67191482e-01   9.14647560e-02   2.20539864e-01   1.41815344e-01   
1813    2.36658190e-10   9.48325413e-01   2.67207694e-01   9.14706734e-02   2.20555420e-01   1.41824757e-01   
1814    2.36668133e-10   9.48360729e-01   2.67215799e-01   9.14736320e-02   2.20563198e-01   1.41829464e-01   
1815    2.36688020e-10   9.48431359e-01   2.67232011e-01   9.14795494e-02   2.20578754e-01   1.41838877e-01   
1816    2.36727794e-10   9.48572616e-01   2.67264438e-01   9.14913843e-02   2.20609867e-01   1.41857703e-01   
1817    2.36747681e-10   9.48643242e-01   2.67280649e-01   9.14973016e-02   2.20625423e-01   1.41867115e-01   
1818    2.36757624e-10   9.48678554e-01   2.67288753e-01   9.15002602e-02   2.20633200e-01   1.41871821e-01   
1819    2.36777511e-10   9.48749178e-01   2.67304964e-01   9.15061775e-02   2.20648756e-01   1.41881234e-01   
1820    2.36787455e-10   9.48784489e-01   2.67313068e-01   9.15091360e-02   2.20656533e-01   1.41885940e-01   
1821    2.36807341e-10   9.48855111e-01   2.67329278e-01   9.15150533e-02   2.20672088e-01   1.41895352e-01   
1822    2.36847115e-10   9.48996351e-01   2.67361702e-01   9.15268879e-02   2.20703199e-01   1.41914175e-01   
1823    2.36867002e-10   9.49066968e-01   2.67377912e-01   9.15328051e-02   2.20718754e-01   1.41923587e-01   
1824    2.36876945e-10   9.49102277e-01   2.67386015e-01   9.15357636e-02   2.20726531e-01   1.41928292e-01   
1825    2.36896832e-10   9.49172892e-01   2.67402225e-01   9.15416807e-02   2.20742085e-01   1.41937704e-01   
1826    2.36906776e-10   9.49208199e-01   2.67410328e-01   9.15446392e-02   2.20749862e-01   1.41942409e-01   
1827    2.36926663e-10   9.49278813e-01   2.67426537e-01   9.15505563e-02   2.20765416e-01   1.41951820e-01   
1828    2.36936606e-10   9.49314119e-01   2.67434640e-01   9.15535148e-02   2.20773193e-01   1.41956525e-01   
1829    2.36956493e-10   9.49384730e-01   2.67450848e-01   9.15594319e-02   2.20788747e-01   1.41965936e-01   
1830    2.36996267e-10   9.49525949e-01   2.67483268e-01   9.15712662e-02   2.20819855e-01   1.41984757e-01   
1831    2.37016153e-10   9.49596556e-01   2.67499476e-01   9.15771832e-02   2.20835409e-01   1.41994167e-01   
1832    2.37026097e-10   9.49631859e-01   2.67507580e-01   9.15801416e-02   2.20843185e-01   1.41998871e-01   
1833    2.37045984e-10   9.49702464e-01   2.67523788e-01   9.15860585e-02   2.20858738e-01   1.42008281e-01   
1834    2.37055927e-10   9.49737766e-01   2.67531890e-01   9.15890170e-02   2.20866515e-01   1.42012986e-01   
1835    2.37075814e-10   9.49808368e-01   2.67548097e-01   9.15949339e-02   2.20882068e-01   1.42022395e-01   
1836    2.37085757e-10   9.49843669e-01   2.67556199e-01   9.15978923e-02   2.20889844e-01   1.42027100e-01   
1837    2.37105644e-10   9.49914270e-01   2.67572406e-01   9.16038092e-02   2.20905397e-01   1.42036509e-01   
1838    2.37145418e-10   9.50055467e-01   2.67604822e-01   9.16156431e-02   2.20936502e-01   1.42055327e-01   
1839    2.37165305e-10   9.50126064e-01   2.67621027e-01   9.16215599e-02   2.20952054e-01   1.42064736e-01   
1840    2.37175248e-10   9.50161362e-01   2.67629129e-01   9.16245183e-02   2.20959830e-01   1.42069440e-01   
1841    2.37195135e-10   9.50231956e-01   2.67645334e-01   9.16304351e-02   2.20975382e-01   1.42078848e-01   
1842    2.37205079e-10   9.50267253e-01   2.67653436e-01   9.16333934e-02   2.20983158e-01   1.42083552e-01   
1843    2.37224965e-10   9.50337845e-01   2.67669640e-01   9.16393101e-02   2.20998709e-01   1.42092960e-01   
1844    2.37234909e-10   9.50373141e-01   2.67677742e-01   9.16422684e-02   2.21006485e-01   1.42097664e-01   
1845    2.37254796e-10   9.50443731e-01   2.67693946e-01   9.16481851e-02   2.21022037e-01   1.42107072e-01   
1846    2.37294569e-10   9.50584907e-01   2.67726358e-01   9.16600188e-02   2.21053140e-01   1.42125887e-01   
1847    2.37314456e-10   9.50655493e-01   2.67742562e-01   9.16659354e-02   2.21068690e-01   1.42135294e-01   
1848    2.37324400e-10   9.50690786e-01   2.67750663e-01   9.16688937e-02   2.21076466e-01   1.42139998e-01   
1849    2.37344287e-10   9.50761370e-01   2.67766866e-01   9.16748103e-02   2.21092016e-01   1.42149404e-01   
1850    2.37354230e-10   9.50796661e-01   2.67774966e-01   9.16777685e-02   2.21099792e-01   1.42154108e-01   
1851    2.37374117e-10   9.50867243e-01   2.67791169e-01   9.16836851e-02   2.21115342e-01   1.42163514e-01   
1852    2.37413891e-10   9.51008402e-01   2.67823578e-01   9.16955184e-02   2.21146443e-01   1.42182327e-01   
1853    2.37433778e-10   9.51078980e-01   2.67839780e-01   9.17014349e-02   2.21161993e-01   1.42191733e-01   
1854    2.37443721e-10   9.51114268e-01   2.67847882e-01   9.17043931e-02   2.21169768e-01   1.42196436e-01   
1855    2.37463608e-10   9.51184844e-01   2.67864084e-01   9.17103096e-02   2.21185317e-01   1.42205842e-01   
1856    2.37473551e-10   9.51220131e-01   2.67872184e-01   9.17132678e-02   2.21193092e-01   1.42210545e-01   
1857    2.37493438e-10   9.51290704e-01   2.67888385e-01   9.17191842e-02   2.21208641e-01   1.42219950e-01   
1858    2.37503382e-10   9.51325991e-01   2.67896484e-01   9.17221424e-02   2.21216416e-01   1.42224653e-01   
1859    2.37523268e-10   9.51396562e-01   2.67912685e-01   9.17280587e-02   2.21231965e-01   1.42234058e-01   
1860    2.37563042e-10   9.51537700e-01   2.67945091e-01   9.17398917e-02   2.21263063e-01   1.42252868e-01   
1861    2.37582929e-10   9.51608267e-01   2.67961291e-01   9.17458081e-02   2.21278612e-01   1.42262272e-01   
1862    2.37592872e-10   9.51643550e-01   2.67969389e-01   9.17487662e-02   2.21286386e-01   1.42266975e-01   
1863    2.37612759e-10   9.51714115e-01   2.67985589e-01   9.17546825e-02   2.21301935e-01   1.42276379e-01   
1864    2.37622703e-10   9.51749397e-01   2.67993688e-01   9.17576406e-02   2.21309709e-01   1.42281081e-01   
1865    2.37642590e-10   9.51819960e-01   2.68009887e-01   9.17635568e-02   2.21325257e-01   1.42290485e-01   
1866    2.37652533e-10   9.51855241e-01   2.68017986e-01   9.17665149e-02   2.21333031e-01   1.42295187e-01   
1867    2.37672420e-10   9.51925802e-01   2.68034185e-01   9.17724311e-02   2.21348578e-01   1.42304591e-01   
1868    2.37712194e-10   9.52066919e-01   2.68066586e-01   9.17842638e-02   2.21379674e-01   1.42323398e-01   
1869    2.37732080e-10   9.52137476e-01   2.68082784e-01   9.17901799e-02   2.21395222e-01   1.42332801e-01   
1870    2.37742024e-10   9.52172753e-01   2.68090882e-01   9.17931379e-02   2.21402995e-01   1.42337502e-01   
1871    2.37761911e-10   9.52243308e-01   2.68107080e-01   9.17990540e-02   2.21418542e-01   1.42346905e-01   
1872    2.37771854e-10   9.52278584e-01   2.68115179e-01   9.18020120e-02   2.21426316e-01   1.42351607e-01   
1873    2.37791741e-10   9.52349137e-01   2.68131377e-01   9.18079281e-02   2.21441863e-01   1.42361009e-01   
1874    2.37801684e-10   9.52384412e-01   2.68139474e-01   9.18108861e-02   2.21449636e-01   1.42365711e-01   
1875    2.37821571e-10   9.52454963e-01   2.68155671e-01   9.18168021e-02   2.21465183e-01   1.42375113e-01   
1876    2.37861345e-10   9.52596059e-01   2.68188068e-01   9.18286345e-02   2.21496276e-01   1.42393917e-01   
1877    2.37881232e-10   9.52666605e-01   2.68204265e-01   9.18345504e-02   2.21511822e-01   1.42403319e-01   
1878    2.37891175e-10   9.52701877e-01   2.68212361e-01   9.18375084e-02   2.21519595e-01   1.42408020e-01   
1879    2.37911062e-10   9.52772421e-01   2.68228557e-01   9.18434243e-02   2.21535141e-01   1.42417421e-01   
1880    2.37921006e-10   9.52807693e-01   2.68236654e-01   9.18463822e-02   2.21542914e-01   1.42422122e-01   
1881    2.37940892e-10   9.52878235e-01   2.68252849e-01   9.18522981e-02   2.21558459e-01   1.42431523e-01   
1882    2.37950836e-10   9.52913505e-01   2.68260946e-01   9.18552560e-02   2.21566232e-01   1.42436224e-01   
1883    2.37970723e-10   9.52984045e-01   2.68277141e-01   9.18611719e-02   2.21581777e-01   1.42445625e-01   
1884    2.38010496e-10   9.53125120e-01   2.68309534e-01   9.18730039e-02   2.21612868e-01   1.42464426e-01   
1885    2.38030383e-10   9.53195655e-01   2.68325728e-01   9.18789197e-02   2.21628413e-01   1.42473826e-01   
1886    2.38040327e-10   9.53230923e-01   2.68333824e-01   9.18818775e-02   2.21636186e-01   1.42478526e-01   
1887    2.38060214e-10   9.53301456e-01   2.68350018e-01   9.18877933e-02   2.21651730e-01   1.42487927e-01   
1888    2.38070157e-10   9.53336722e-01   2.68358113e-01   9.18907511e-02   2.21659502e-01   1.42492626e-01   
1889    2.38090044e-10   9.53407253e-01   2.68374307e-01   9.18966668e-02   2.21675047e-01   1.42502026e-01   
1890    2.38099987e-10   9.53442519e-01   2.68382402e-01   9.18996246e-02   2.21682819e-01   1.42506726e-01   
1891    2.38119874e-10   9.53513048e-01   2.68398595e-01   9.19055403e-02   2.21698363e-01   1.42516126e-01   
1892    2.38159648e-10   9.53654102e-01   2.68430985e-01   9.19173720e-02   2.21729451e-01   1.42534924e-01   
1893    2.38179535e-10   9.53724627e-01   2.68447177e-01   9.19232876e-02   2.21744995e-01   1.42544323e-01   
1894    2.38189478e-10   9.53759889e-01   2.68455274e-01   9.19262453e-02   2.21752767e-01   1.42549023e-01   
1895    2.38209365e-10   9.53830412e-01   2.68471466e-01   9.19321609e-02   2.21768310e-01   1.42558421e-01   
1896    2.38219308e-10   9.53865673e-01   2.68479560e-01   9.19351187e-02   2.21776081e-01   1.42563120e-01   
1897    2.38239195e-10   9.53936193e-01   2.68495752e-01   9.19410342e-02   2.21791625e-01   1.42572519e-01   
1898    2.38249139e-10   9.53971453e-01   2.68503846e-01   9.19439920e-02   2.21799396e-01   1.42577218e-01   
1899    2.38269026e-10   9.54041972e-01   2.68520037e-01   9.19499075e-02   2.21814939e-01   1.42586616e-01   
1900    2.38308799e-10   9.54183005e-01   2.68552422e-01   9.19617388e-02   2.21846025e-01   1.42605412e-01   
1901    2.38328686e-10   9.54253520e-01   2.68568613e-01   9.19676542e-02   2.21861567e-01   1.42614809e-01   
1902    2.38338630e-10   9.54288776e-01   2.68576706e-01   9.19706119e-02   2.21869338e-01   1.42619508e-01   
1903    2.38358516e-10   9.54359289e-01   2.68592896e-01   9.19765273e-02   2.21884880e-01   1.42628905e-01   
1904    2.38368460e-10   9.54394544e-01   2.68600990e-01   9.19794849e-02   2.21892651e-01   1.42633604e-01   
1905    2.38388347e-10   9.54465055e-01   2.68617179e-01   9.19854003e-02   2.21908193e-01   1.42643001e-01   
1906    2.38398290e-10   9.54500309e-01   2.68625273e-01   9.19883580e-02   2.21915964e-01   1.42647699e-01   
1907    2.38418177e-10   9.54570817e-01   2.68641462e-01   9.19942733e-02   2.21931505e-01   1.42657096e-01   
1908    2.38457951e-10   9.54711829e-01   2.68673843e-01   9.20061042e-02   2.21962589e-01   1.42675889e-01   
1909    2.38477838e-10   9.54782333e-01   2.68690031e-01   9.20120195e-02   2.21978130e-01   1.42685285e-01   
1910    2.38487781e-10   9.54817585e-01   2.68698126e-01   9.20149771e-02   2.21985900e-01   1.42689983e-01   
1911    2.38507668e-10   9.54888087e-01   2.68714314e-01   9.20208923e-02   2.22001441e-01   1.42699379e-01   
1912    2.38517611e-10   9.54923337e-01   2.68722406e-01   9.20238499e-02   2.22009211e-01   1.42704077e-01   
1913    2.38537498e-10   9.54993837e-01   2.68738594e-01   9.20297651e-02   2.22024752e-01   1.42713472e-01   
1914    2.38547442e-10   9.55029086e-01   2.68746686e-01   9.20327227e-02   2.22032522e-01   1.42718170e-01   
1915    2.38567329e-10   9.55099584e-01   2.68762873e-01   9.20386379e-02   2.22048063e-01   1.42727565e-01   
1916    2.38607102e-10   9.55240575e-01   2.68795251e-01   9.20504684e-02   2.22079144e-01   1.42746355e-01   
1917    2.38626989e-10   9.55311068e-01   2.68811437e-01   9.20563835e-02   2.22094683e-01   1.42755750e-01   
1918    2.38636933e-10   9.55346314e-01   2.68819529e-01   9.20593410e-02   2.22102453e-01   1.42760447e-01   
1919    2.38656819e-10   9.55416806e-01   2.68835714e-01   9.20652561e-02   2.22117993e-01   1.42769842e-01   
1920    2.38666763e-10   9.55452051e-01   2.68843806e-01   9.20682136e-02   2.22125762e-01   1.42774539e-01   
1921    2.38686650e-10   9.55522540e-01   2.68859991e-01   9.20741286e-02   2.22141302e-01   1.42783933e-01   
1922    2.38696593e-10   9.55557784e-01   2.68868083e-01   9.20770861e-02   2.22149071e-01   1.42788630e-01   
1923    2.38716480e-10   9.55628271e-01   2.68884268e-01   9.20830011e-02   2.22164610e-01   1.42798024e-01   
1924    2.38756254e-10   9.55769241e-01   2.68916641e-01   9.20948313e-02   2.22195689e-01   1.42816811e-01   
1925    2.38776141e-10   9.55839724e-01   2.68932825e-01   9.21007462e-02   2.22211227e-01   1.42826204e-01   
1926    2.38786084e-10   9.55874965e-01   2.68940918e-01   9.21037037e-02   2.22218997e-01   1.42830901e-01   
1927    2.38805971e-10   9.55945446e-01   2.68957102e-01   9.21096186e-02   2.22234535e-01   1.42840294e-01   
1928    2.38815914e-10   9.55980686e-01   2.68965193e-01   9.21125759e-02   2.22242304e-01   1.42844990e-01   
1929    2.38835801e-10   9.56051165e-01   2.68981376e-01   9.21184908e-02   2.22257842e-01   1.42854383e-01   
1930    2.38845745e-10   9.56086404e-01   2.68989466e-01   9.21214482e-02   2.22265611e-01   1.42859079e-01   
1931    2.38865631e-10   9.56156880e-01   2.69005649e-01   9.21273630e-02   2.22281149e-01   1.42868472e-01   
1932    2.38905405e-10   9.56297829e-01   2.69038019e-01   9.21391929e-02   2.22312225e-01   1.42887256e-01   
1933    2.38925292e-10   9.56368302e-01   2.69054201e-01   9.21451076e-02   2.22327762e-01   1.42896648e-01   
1934    2.38935235e-10   9.56403537e-01   2.69062291e-01   9.21480650e-02   2.22335531e-01   1.42901344e-01   
1935    2.38955122e-10   9.56474008e-01   2.69078472e-01   9.21539797e-02   2.22351068e-01   1.42910736e-01   
1936    2.38965066e-10   9.56509242e-01   2.69086562e-01   9.21569370e-02   2.22358836e-01   1.42915431e-01   
1937    2.38984953e-10   9.56579710e-01   2.69102743e-01   9.21628517e-02   2.22374373e-01   1.42924823e-01   
1938    2.38994896e-10   9.56614944e-01   2.69110832e-01   9.21658090e-02   2.22382141e-01   1.42929518e-01   
1939    2.39014783e-10   9.56685410e-01   2.69127013e-01   9.21717236e-02   2.22397678e-01   1.42938909e-01   
1940    2.39054557e-10   9.56826338e-01   2.69159379e-01   9.21835532e-02   2.22428751e-01   1.42957691e-01   
1941    2.39074443e-10   9.56896800e-01   2.69175559e-01   9.21894678e-02   2.22444287e-01   1.42967081e-01   
1942    2.39084387e-10   9.56932030e-01   2.69183650e-01   9.21924250e-02   2.22452055e-01   1.42971776e-01   
1943    2.39104274e-10   9.57002490e-01   2.69199830e-01   9.21983395e-02   2.22467591e-01   1.42981167e-01   
1944    2.39114217e-10   9.57037720e-01   2.69207918e-01   9.22012968e-02   2.22475359e-01   1.42985862e-01   
1945    2.39134104e-10   9.57108177e-01   2.69224097e-01   9.22072113e-02   2.22490894e-01   1.42995252e-01   
1946    2.39144047e-10   9.57143406e-01   2.69232186e-01   9.22101685e-02   2.22498662e-01   1.42999946e-01   
1947    2.39163934e-10   9.57213861e-01   2.69248365e-01   9.22160830e-02   2.22514197e-01   1.43009336e-01   
1948    2.39173878e-10   9.57249088e-01   2.69256453e-01   9.22190401e-02   2.22521965e-01   1.43014031e-01   
1949    2.39193765e-10   9.57319542e-01   2.69272631e-01   9.22249546e-02   2.22537500e-01   1.43023420e-01   
1950    2.39233538e-10   9.57460445e-01   2.69304992e-01   9.22367837e-02   2.22568570e-01   1.43042198e-01   
