Index        TIME          {V(2)+1.0}       {V(5)+1.0}
757     2.37444068e-08   1.00040317e+00   3.99948509e+00   
758     2.37872340e-08   1.00038102e+00   3.99954334e+00   
759     2.38232085e-08   1.00034914e+00   3.99960822e+00   
760     2.38552750e-08   1.00033744e+00   3.99963082e+00   
761     2.38873414e-08   1.00031086e+00   3.99967670e+00   
762     2.39194079e-08   1.00030118e+00   3.99969063e+00   
763     2.39514744e-08   1.00027673e+00   3.99972828e+00   
764     2.39835409e-08   1.00026880e+00   3.99973450e+00   
765     2.40124007e-08   1.00024797e+00   3.99976330e+00   
766     2.40383745e-08   1.00024416e+00   3.99976230e+00   
767     2.40643484e-08   1.00022528e+00   3.99978584e+00   
768     2.40903222e-08   1.00022166e+00   3.99978127e+00   
769     2.41162961e-08   1.00020417e+00   3.99980097e+00   
770     2.41422699e-08   1.00020156e+00   3.99979431e+00   
771     2.41942176e-08   1.00017567e+00   3.99981665e+00   
772     2.42409705e-08   1.00016750e+00   3.99981153e+00   
773     2.42877234e-08   1.00014718e+00   3.99982969e+00   
774     2.43298011e-08   1.00014204e+00   3.99982187e+00   
775     2.43660111e-08   1.00012466e+00   3.99983688e+00   
776     2.43982705e-08   1.00012559e+00   3.99982720e+00   
777     2.44305300e-08   1.00011641e+00   3.99984083e+00   
778     2.44627895e-08   1.00012199e+00   3.99983090e+00   
779     2.44950489e-08   1.00011549e+00   3.99984371e+00   
780     2.45273084e-08   1.00012419e+00   3.99983362e+00   
781     2.45563419e-08   1.00012672e+00   3.99984566e+00   
782     2.45824721e-08   1.00014110e+00   3.99983549e+00   
783     2.46086023e-08   1.00012997e+00   3.99984675e+00   
784     2.46347325e-08   1.00012379e+00   3.99983664e+00   
785     2.46608626e-08   1.00010629e+00   3.99984744e+00   
786     2.46869928e-08   1.00009560e+00   3.99983768e+00   
787     2.47392532e-08   1.00002332e+00   3.99984833e+00   
788     2.47862875e-08   9.99948153e-01   3.99983894e+00   
789     2.48333218e-08   9.99858407e-01   3.99984934e+00   
790     2.48756527e-08   9.99739834e-01   3.99983979e+00   
791     2.49114624e-08   9.99580406e-01   3.99984939e+00   
792     2.49434748e-08   9.99514770e-01   3.99984057e+00   
793     2.49754872e-08   9.99538917e-01   3.99985097e+00   
794     2.50074996e-08   9.99677297e-01   3.99984281e+00   
795     2.50395120e-08   9.99931908e-01   3.99985283e+00   
796     2.50715244e-08   1.00038193e+00   3.99984504e+00   
797     2.51003355e-08   1.00111969e+00   3.99985587e+00   
798     2.51262655e-08   1.00199454e+00   3.99984880e+00   
799     2.51521956e-08   1.00271233e+00   3.99985592e+00   
800     2.51781256e-08   1.00327416e+00   3.99984483e+00   
801     2.52040556e-08   1.00378187e+00   3.99985077e+00   
802     2.52299857e-08   1.00411759e+00   3.99984032e+00   
803     2.52818457e-08   1.00316769e+00   3.99983837e+00   
804     2.53337058e-08   9.99746069e-01   3.99981987e+00   
805     2.53855659e-08   9.93838607e-01   3.99982169e+00   
806     2.54374259e-08   9.85948294e-01   3.99981505e+00   
807     2.54841000e-08   9.77402529e-01   3.99982729e+00   
808     2.55307741e-08   9.68277885e-01   3.99982875e+00   
809     2.55774481e-08   9.59751041e-01   3.99985069e+00   
810     2.56241222e-08   9.52050318e-01   3.99985610e+00   
811     2.56707962e-08   9.45734482e-01   3.99987411e+00   
812     2.57174703e-08   9.42348724e-01   3.99988147e+00   
813     2.58108184e-08   9.51839814e-01   3.99992671e+00   
814     2.59041665e-08   9.92967478e-01   3.99996010e+00   
815     2.59975147e-08   1.08754164e+00   4.00003087e+00   
816     2.60139635e-08   1.11324025e+00   4.00004519e+00   
817     2.60304123e-08   1.14130013e+00   4.00006959e+00   
818     2.60633099e-08   1.21674242e+00   4.00017620e+00   
819     2.60962075e-08   1.31780003e+00   4.00030896e+00   
820     2.61291052e-08   1.43914890e+00   4.00038810e+00   
821     2.61620028e-08   1.58439285e+00   4.00044565e+00   
822     2.61949004e-08   1.74435387e+00   4.00039314e+00   
823     2.62606957e-08   2.07895257e+00   3.99958997e+00   
824     2.63264910e-08   2.42398409e+00   3.99795532e+00   
825     2.63857067e-08   2.72532991e+00   3.99581936e+00   
826     2.63949733e-08   2.77055189e+00   3.99540671e+00   
827     2.64042400e-08   2.81547655e+00   3.99494743e+00   
828     2.64227733e-08   2.90339207e+00   3.99376488e+00   
829     2.64413066e-08   2.99191101e+00   3.99193929e+00   
830     2.64598400e-08   3.07865271e+00   3.98964733e+00   
831     2.64783733e-08   3.15695189e+00   3.98767279e+00   
832     2.64969066e-08   3.22794185e+00   3.98607924e+00   
833     2.65154399e-08   3.29174416e+00   3.98485908e+00   
834     2.65339732e-08   3.34929926e+00   3.98423502e+00   
835     2.65710398e-08   3.44841981e+00   3.98535848e+00   
836     2.66081065e-08   3.53058674e+00   3.99044149e+00   
837     2.66451731e-08   3.58726992e+00   4.00193729e+00   
838     2.66766880e-08   3.62547732e+00   4.02161153e+00   
839     2.67050514e-08   3.66069697e+00   4.04614065e+00   
840     2.67334148e-08   3.69826345e+00   4.07062152e+00   
841     2.67617782e-08   3.73494167e+00   4.09683220e+00   
842     2.67901416e-08   3.76966095e+00   4.12279067e+00   
843     2.68185050e-08   3.80091856e+00   4.13902735e+00   
844     2.68468684e-08   3.82885561e+00   4.14030706e+00   
845     2.68752318e-08   3.85323208e+00   4.12155438e+00   
846     2.69035952e-08   3.87442628e+00   4.07863259e+00   
847     2.69319586e-08   3.89256827e+00   4.00785519e+00   
848     2.69603220e-08   3.90839200e+00   3.90399372e+00   
849     2.69886854e-08   3.92242527e+00   3.74297670e+00   
850     2.70170488e-08   3.93466278e+00   3.50761239e+00   
851     2.70454122e-08   3.94452788e+00   3.23287852e+00   
852     2.70737756e-08   3.95253304e+00   2.93592739e+00   
853     2.71021389e-08   3.95907615e+00   2.62074995e+00   
854     2.71305023e-08   3.96451598e+00   2.29714934e+00   
855     2.71588657e-08   3.96902499e+00   1.98403735e+00   
856     2.71872291e-08   3.97264731e+00   1.72303888e+00   
857     2.72127562e-08   3.97552461e+00   1.53369963e+00   
858     2.72382833e-08   3.97834360e+00   1.39141400e+00   
859     2.72638103e-08   3.98110657e+00   1.29547010e+00   
860     2.72893374e-08   3.98352696e+00   1.22588731e+00   
861     2.73148644e-08   3.98564153e+00   1.17680392e+00   
862     2.73403915e-08   3.98741147e+00   1.14230743e+00   
863     2.73914456e-08   3.99018841e+00   1.09754326e+00   
864     2.74373943e-08   3.99198077e+00   1.07515860e+00   
865     2.74833430e-08   3.99337498e+00   1.06050791e+00   
866     2.75292917e-08   3.99448837e+00   1.05436397e+00   
867     2.75683192e-08   3.99529811e+00   1.05336546e+00   
868     2.76017862e-08   3.99584684e+00   1.05141888e+00   
869     2.76352532e-08   3.99634133e+00   1.04722169e+00   
870     2.76687202e-08   3.99675689e+00   1.04203451e+00   
871     2.77021872e-08   3.99716001e+00   1.03651126e+00   
872     2.77356542e-08   3.99748902e+00   1.02972367e+00   
873     2.77652633e-08   3.99778354e+00   1.02442789e+00   
874     2.77919115e-08   3.99801194e+00   1.02162047e+00   
875     2.78185597e-08   3.99824397e+00   1.02017129e+00   
876     2.78452078e-08   3.99842100e+00   1.01919334e+00   
877     2.78718560e-08   3.99859547e+00   1.01822188e+00   
878     2.78985042e-08   3.99872363e+00   1.01718677e+00   
879     2.79251523e-08   3.99885731e+00   1.01592050e+00   
880     2.79518005e-08   3.99895427e+00   1.01460999e+00   
881     2.79784487e-08   3.99906212e+00   1.01318321e+00   
882     2.80050969e-08   3.99913849e+00   1.01182258e+00   
883     2.80317450e-08   3.99922742e+00   1.01044969e+00   
884     2.80583932e-08   3.99928824e+00   1.00927651e+00   
885     2.80850414e-08   3.99936216e+00   1.00822361e+00   
886     2.81116895e-08   3.99940910e+00   1.00730485e+00   
887     2.81383377e-08   3.99946765e+00   1.00630353e+00   
888     2.81649859e-08   3.99950225e+00   1.00539789e+00   
889     2.81916340e-08   3.99955023e+00   1.00454589e+00   
890     2.82182822e-08   3.99957676e+00   1.00385389e+00   
891     2.82449304e-08   3.99961617e+00   1.00323588e+00   
892     2.82715785e-08   3.99963542e+00   1.00271505e+00   
893     2.82982267e-08   3.99966716e+00   1.00224784e+00   
894     2.83248749e-08   3.99968151e+00   1.00197469e+00   
895     2.83515231e-08   3.99970757e+00   1.00174697e+00   
896     2.83781712e-08   3.99971676e+00   1.00157843e+00   
897     2.84048194e-08   3.99973719e+00   1.00138221e+00   
898     2.84314676e-08   3.99974283e+00   1.00122305e+00   
899     2.84581157e-08   3.99975957e+00   1.00103716e+00   
900     2.84847639e-08   3.99976319e+00   1.00089820e+00   
901     2.85114121e-08   3.99977741e+00   1.00074689e+00   
902     2.85380602e-08   3.99977968e+00   1.00064564e+00   
903     2.85647084e-08   3.99979180e+00   1.00053365e+00   
904     2.85913566e-08   3.99979298e+00   1.00046838e+00   
905     2.86180048e-08   3.99980327e+00   1.00039114e+00   
906     2.86446529e-08   3.99980358e+00   1.00035394e+00   
907     2.86713011e-08   3.99981227e+00   1.00029567e+00   
908     2.86979493e-08   3.99981191e+00   1.00026741e+00   
909     2.87245974e-08   3.99981935e+00   1.00021929e+00   
910     2.87512456e-08   3.99981860e+00   1.00020429e+00   
911     2.87778938e-08   3.99982500e+00   1.00016979e+00   
912     2.88045419e-08   3.99982396e+00   1.00016358e+00   
913     2.88311901e-08   3.99982945e+00   1.00013539e+00   
914     2.88578383e-08   3.99982827e+00   1.00013460e+00   
915     2.88844864e-08   3.99983303e+00   1.00011363e+00   
916     2.89111346e-08   3.99983162e+00   1.00011573e+00   
917     2.89377828e-08   3.99983557e+00   1.00009375e+00   
918     2.89644310e-08   3.99983417e+00   1.00009299e+00   
919     2.89910791e-08   3.99983766e+00   1.00007141e+00   
920     2.90443755e-08   3.99983705e+00   1.00006336e+00   
921     2.90923422e-08   3.99984070e+00   1.00004091e+00   
922     2.91403089e-08   3.99983978e+00   1.00004216e+00   
923     2.91834789e-08   3.99984261e+00   1.00002585e+00   
924     2.92192402e-08   3.99984091e+00   1.00003127e+00   
925     2.92514253e-08   3.99984396e+00   1.00001765e+00   
926     2.92836105e-08   3.99984363e+00   1.00002410e+00   
927     2.93157956e-08   3.99984691e+00   1.00001193e+00   
928     2.93479808e-08   3.99984680e+00   1.00001893e+00   
929     2.93801659e-08   3.99985003e+00   1.00000762e+00   
930     2.94091326e-08   3.99985104e+00   1.00001506e+00   
931     2.94352025e-08   3.99985445e+00   1.00000491e+00   
932     2.94612725e-08   3.99985209e+00   1.00001240e+00   
933     2.94873425e-08   3.99985086e+00   1.00000269e+00   
934     2.95134125e-08   3.99984740e+00   1.00001006e+00   
935     2.95394824e-08   3.99984478e+00   1.00000097e+00   
936     2.95655524e-08   3.99983772e+00   1.00000833e+00   
937     2.95916224e-08   3.99983108e+00   9.99999825e-01   
938     2.96176923e-08   3.99982233e+00   1.00000715e+00   
939     2.96437623e-08   3.99981566e+00   9.99999123e-01   
940     2.96698323e-08   3.99980841e+00   1.00000630e+00   
941     2.96959022e-08   3.99980293e+00   9.99998649e-01   
942     2.97219722e-08   3.99979240e+00   1.00000559e+00   
943     2.97480422e-08   3.99977514e+00   9.99998198e-01   
944     2.97741122e-08   3.99976055e+00   1.00000496e+00   
945     2.98001821e-08   3.99976286e+00   9.99998052e-01   
946     2.98262521e-08   3.99977865e+00   1.00000473e+00   
947     2.98523221e-08   3.99980992e+00   9.99998098e-01   
948     2.98783920e-08   3.99985572e+00   1.00000451e+00   
949     2.99044620e-08   3.99992164e+00   9.99998116e-01   
950     2.99305320e-08   4.00000920e+00   1.00000431e+00   
951     2.99566020e-08   4.00014414e+00   9.99998303e-01   
952     2.99826719e-08   4.00031227e+00   1.00000437e+00   
953     3.00087419e-08   4.00043473e+00   9.99997932e-01   
954     3.00348119e-08   4.00051496e+00   1.00000306e+00   
955     3.00608818e-08   4.00057552e+00   9.99996969e-01   
956     3.00869518e-08   4.00057337e+00   1.00000205e+00   
957     3.01390918e-08   4.00020577e+00   9.99995010e-01   
958     3.01860177e-08   3.99943448e+00   9.99999457e-01   
959     3.02329436e-08   3.99827204e+00   9.99993957e-01   
960     3.02751770e-08   3.99661013e+00   9.99998206e-01   
961     3.03111588e-08   3.99459035e+00   9.99991561e-01   
962     3.03435423e-08   3.99290020e+00   9.99999570e-01   
963     3.03759259e-08   3.99182225e+00   1.00000064e+00   
964     3.04083095e-08   3.99171247e+00   1.00001305e+00   
965     3.04406931e-08   3.99298495e+00   1.00001602e+00   
966     3.04730766e-08   3.99609705e+00   1.00002896e+00   
967     3.05022219e-08   4.00127730e+00   1.00003382e+00   
968     3.05313671e-08   4.00796558e+00   1.00004152e+00   
969     3.05605123e-08   4.01454607e+00   1.00002542e+00   
970     3.05896575e-08   4.02067052e+00   1.00001367e+00   
971     3.06479480e-08   4.03127661e+00   9.99983263e-01   
972     3.07062384e-08   4.03966817e+00   9.99976556e-01   
973     3.07645289e-08   4.04616446e+00   9.99973159e-01   
974     3.08228193e-08   4.05129190e+00   9.99984403e-01   
975     3.09394002e-08   4.05578203e+00   9.99986847e-01   
976     3.10559811e-08   4.03907977e+00   9.99969376e-01   
977     3.11725619e-08   3.98275307e+00   9.99943641e-01   
978     3.12891428e-08   3.87086482e+00   9.99938741e-01   
979     3.14057237e-08   3.66942205e+00   9.99880787e-01   
980     3.15106465e-08   3.35158323e+00   9.99746222e-01   
981     3.15941488e-08   2.98589045e+00   9.99803028e-01   
982     3.16693009e-08   2.58738058e+00   1.00026581e+00   
983     3.17444530e-08   2.14387747e+00   1.00117842e+00   
984     3.17569984e-08   2.06722788e+00   1.00140115e+00   
985     3.17695438e-08   1.99055964e+00   1.00164162e+00   
986     3.17946345e-08   1.83944072e+00   1.00226877e+00   
987     3.18197253e-08   1.69324978e+00   1.00352311e+00   
988     3.18448161e-08   1.55814769e+00   1.00526390e+00   
989     3.18699068e-08   1.45201357e+00   1.00663897e+00   
990     3.18949976e-08   1.37156769e+00   1.00784714e+00   
991     3.19200883e-08   1.30820446e+00   1.00894357e+00   
992     3.19451791e-08   1.25686323e+00   1.00917532e+00   
993     3.19953606e-08   1.18195242e+00   1.00531962e+00   
994     3.20455422e-08   1.13413146e+00   9.95223683e-01   
995     3.20957237e-08   1.10311707e+00   9.78615325e-01   
996     3.21408871e-08   1.08909915e+00   9.51708439e-01   
997     3.21782078e-08   1.08457900e+00   9.16856193e-01   
998     3.22108701e-08   1.07930078e+00   8.86131699e-01   
999     3.22435324e-08   1.07292769e+00   8.61562939e-01   
1000    3.22761947e-08   1.06581557e+00   8.49062680e-01   
1001    3.23088570e-08   1.05870428e+00   8.56463771e-01   
1002    3.23415193e-08   1.05024376e+00   8.97515880e-01   
1003    3.23708775e-08   1.04322609e+00   9.91377463e-01   
1004    3.23972999e-08   1.03884180e+00   1.12372130e+00   
1005    3.24237223e-08   1.03610371e+00   1.27484372e+00   
1006    3.24501447e-08   1.03395679e+00   1.44435927e+00   
1007    3.24765671e-08   1.03206558e+00   1.63429046e+00   
1008    3.25029896e-08   1.03016918e+00   1.83191047e+00   
1009    3.25294120e-08   1.02818791e+00   2.02723598e+00   
1010    3.25558344e-08   1.02615129e+00   2.21919706e+00   
1011    3.25822568e-08   1.02409399e+00   2.40494976e+00   
1012    3.26086792e-08   1.02207406e+00   2.58245292e+00   
1013    3.26351016e-08   1.02012147e+00   2.74937708e+00   
1014    3.26615241e-08   1.01833473e+00   2.89966992e+00   
1015    3.26879465e-08   1.01674341e+00   3.03776846e+00   
1016    3.27143689e-08   1.01529316e+00   3.16748684e+00   
1017    3.27407913e-08   1.01385541e+00   3.27739650e+00   
1018    3.27672137e-08   1.01249107e+00   3.36988575e+00   
1019    3.27936361e-08   1.01123395e+00   3.44724987e+00   
1020    3.28200585e-08   1.01012555e+00   3.51314905e+00   
1021    3.28464810e-08   1.00914827e+00   3.56904573e+00   
1022    3.28729034e-08   1.00827111e+00   3.60979627e+00   
1023    3.28993258e-08   1.00750040e+00   3.63982441e+00   
1024    3.29257482e-08   1.00690188e+00   3.66906018e+00   
1025    3.29521706e-08   1.00639881e+00   3.69913691e+00   
1026    3.29785930e-08   1.00597612e+00   3.73110663e+00   
1027    3.30050154e-08   1.00556918e+00   3.76252264e+00   
1028    3.30314379e-08   1.00519393e+00   3.79248010e+00   
1029    3.30578603e-08   1.00482286e+00   3.81974323e+00   
1030    3.30842827e-08   1.00448902e+00   3.84422056e+00   
1031    3.31107051e-08   1.00416740e+00   3.86574171e+00   
1032    3.31371275e-08   1.00388954e+00   3.88456742e+00   
1033    3.31635499e-08   1.00362343e+00   3.90081812e+00   
1034    3.31899723e-08   1.00339955e+00   3.91482644e+00   
1035    3.32163948e-08   1.00318393e+00   3.92719271e+00   
1036    3.32428172e-08   1.00300745e+00   3.93836137e+00   
1037    3.32692396e-08   1.00282733e+00   3.94805866e+00   
1038    3.32956620e-08   1.00267466e+00   3.95585367e+00   
1039    3.33220844e-08   1.00251595e+00   3.96214140e+00   
1040    3.33485068e-08   1.00238932e+00   3.96727285e+00   
1041    3.33749292e-08   1.00225516e+00   3.97154152e+00   
1042    3.34013517e-08   1.00214994e+00   3.97513952e+00   
1043    3.34277741e-08   1.00203158e+00   3.97795923e+00   
1044    3.34541965e-08   1.00193984e+00   3.98031368e+00   
1045    3.34806189e-08   1.00183741e+00   3.98273773e+00   
1046    3.35070413e-08   1.00175913e+00   3.98507450e+00   
1047    3.35334637e-08   1.00166358e+00   3.98719765e+00   
1048    3.35598862e-08   1.00159040e+00   3.98901288e+00   
1049    3.35863086e-08   1.00150090e+00   3.99055030e+00   
1050    3.36127310e-08   1.00143489e+00   3.99178463e+00   
1051    3.36391534e-08   1.00135354e+00   3.99281765e+00   
1052    3.36655758e-08   1.00129592e+00   3.99364946e+00   
1053    3.36919982e-08   1.00122276e+00   3.99436767e+00   
1054    3.37184206e-08   1.00117258e+00   3.99495468e+00   
1055    3.37448431e-08   1.00110640e+00   3.99548772e+00   
1056    3.37712655e-08   1.00106246e+00   3.99594389e+00   
1057    3.37976879e-08   1.00100217e+00   3.99638544e+00   
1058    3.38241103e-08   1.00096322e+00   3.99674286e+00   
1059    3.38505327e-08   1.00090769e+00   3.99706528e+00   
1060    3.38769551e-08   1.00087321e+00   3.99731970e+00   
1061    3.39033775e-08   1.00082247e+00   3.99758178e+00   
1062    3.39298000e-08   1.00079223e+00   3.99779693e+00   
1063    3.39562224e-08   1.00074568e+00   3.99802617e+00   
1064    3.39826448e-08   1.00071900e+00   3.99820254e+00   
1065    3.40090672e-08   1.00067616e+00   3.99839911e+00   
1066    3.40354896e-08   1.00065283e+00   3.99856466e+00   
1067    3.40619120e-08   1.00061337e+00   3.99874725e+00   
1068    3.40883344e-08   1.00059272e+00   3.99887411e+00   
1069    3.41411793e-08   1.00052969e+00   3.99911115e+00   
1070    3.41940241e-08   1.00048915e+00   3.99925838e+00   
1071    3.42468689e-08   1.00043629e+00   3.99939958e+00   
1072    3.42944293e-08   1.00040847e+00   3.99947812e+00   
1073    3.43372336e-08   1.00036996e+00   3.99956420e+00   
1074    3.43732156e-08   1.00035473e+00   3.99959908e+00   
1075    3.44054591e-08   1.00032674e+00   3.99965004e+00   
1076    3.44377027e-08   1.00031639e+00   3.99966679e+00   
1077    3.44699462e-08   1.00029074e+00   3.99970865e+00   
1078    3.45021897e-08   1.00028221e+00   3.99971765e+00   
1079    3.45344333e-08   1.00025862e+00   3.99975137e+00   
1080    3.45634525e-08   1.00025337e+00   3.99975226e+00   
1081    3.45895697e-08   1.00023423e+00   3.99977823e+00   
1082    3.46156870e-08   1.00023054e+00   3.99977446e+00   
1083    3.46418043e-08   1.00021203e+00   3.99979623e+00   
1084    3.46679215e-08   1.00020936e+00   3.99978950e+00   
1085    3.46940388e-08   1.00019220e+00   3.99980852e+00   
1086    3.47462733e-08   1.00018080e+00   3.99980502e+00   
1087    3.47932844e-08   1.00015845e+00   3.99982508e+00   
1088    3.48402955e-08   1.00015244e+00   3.99981793e+00   
1089    3.48826055e-08   1.00013310e+00   3.99983491e+00   
1090    3.49182943e-08   1.00012990e+00   3.99982510e+00   
1091    3.49503682e-08   1.00011766e+00   3.99983971e+00   
1092    3.49824421e-08   1.00012245e+00   3.99982922e+00   
1093    3.50145161e-08   1.00011461e+00   3.99984298e+00   
1094    3.50465900e-08   1.00012165e+00   3.99983231e+00   
1095    3.50786640e-08   1.00011719e+00   3.99984529e+00   
1096    3.51075305e-08   1.00013264e+00   3.99983452e+00   
1097    3.51335104e-08   1.00013389e+00   3.99984674e+00   
1098    3.51594903e-08   1.00013518e+00   3.99983595e+00   
1099    3.51854702e-08   1.00011672e+00   3.99984747e+00   
1100    3.52114500e-08   1.00011159e+00   3.99983699e+00   
1101    3.52374299e-08   1.00008858e+00   3.99984810e+00   
1102    3.52893897e-08   1.00002832e+00   3.99983813e+00   
1103    3.53361535e-08   9.99941783e-01   3.99984914e+00   
1104    3.53829173e-08   9.99864288e-01   3.99983932e+00   
1105    3.54250047e-08   9.99735045e-01   3.99984976e+00   
1106    3.54607499e-08   9.99587224e-01   3.99983961e+00   
1107    3.54927186e-08   9.99508931e-01   3.99985023e+00   
1108    3.55246874e-08   9.99542599e-01   3.99984146e+00   
1109    3.55566562e-08   9.99667737e-01   3.99985217e+00   
1110    3.55886249e-08   9.99930051e-01   3.99984360e+00   
1111    3.56205937e-08   1.00036508e+00   3.99985412e+00   
1112    3.56493656e-08   1.00110921e+00   3.99984693e+00   
1113    3.56752603e-08   1.00197314e+00   3.99985758e+00   
1114    3.57011550e-08   1.00270343e+00   3.99984738e+00   
1115    3.57270497e-08   1.00325453e+00   3.99985331e+00   
1116    3.57529444e-08   1.00377379e+00   3.99984255e+00   
1117    3.57788391e-08   1.00411070e+00   3.99984854e+00   
1118    3.58047338e-08   1.00396620e+00   3.99983577e+00   
1119    3.58306285e-08   1.00321698e+00   3.99983814e+00   
1120    3.58824179e-08   9.99822209e-01   3.99981980e+00   
1121    3.59342073e-08   9.93948300e-01   3.99982181e+00   
1122    3.59859967e-08   9.86108260e-01   3.99981506e+00   
1123    3.60326072e-08   9.77579454e-01   3.99982725e+00   
1124    3.60792176e-08   9.68466382e-01   3.99982844e+00   
1125    3.61258281e-08   9.59932841e-01   3.99985051e+00   
1126    3.61724386e-08   9.52225842e-01   3.99985580e+00   
1127    3.62190490e-08   9.45862220e-01   3.99987390e+00   
1128    3.62656595e-08   9.42374016e-01   3.99988088e+00   
1129    3.63588804e-08   9.51462897e-01   3.99992612e+00   
1130    3.64521014e-08   9.91867025e-01   3.99995924e+00   
1131    3.65453223e-08   1.08498559e+00   4.00002911e+00   
1132    3.66385432e-08   1.29537913e+00   4.00023260e+00   
1133    3.67125601e-08   1.58892275e+00   4.00044397e+00   
1134    3.67748674e-08   1.89851686e+00   4.00014984e+00   
1135    3.68371747e-08   2.22257867e+00   3.99902815e+00   
1136    3.68994820e-08   2.54765826e+00   3.99717936e+00   
1137    3.69555586e-08   2.82604390e+00   3.99477694e+00   
1138    3.69644095e-08   2.86788621e+00   3.99425521e+00   
1139    3.69732604e-08   2.90978220e+00   3.99363774e+00   
1140    3.69909623e-08   2.99442206e+00   3.99185675e+00   
1141    3.70086642e-08   3.07726114e+00   3.98968584e+00   
1142    3.70263660e-08   3.15233500e+00   3.98779366e+00   
1143    3.70440679e-08   3.22075300e+00   3.98625077e+00   
1144    3.70794716e-08   3.33861640e+00   3.98437889e+00   
1145    3.71148754e-08   3.43565854e+00   3.98503581e+00   
1146    3.71502791e-08   3.51629602e+00   3.98915305e+00   
1147    3.71856828e-08   3.57352337e+00   3.99886606e+00   
1148    3.72175462e-08   3.61167048e+00   4.01744126e+00   
1149    3.72462232e-08   3.64707675e+00   4.04168016e+00   
1150    3.72749002e-08   3.68589480e+00   4.06632203e+00   
1151    3.73035772e-08   3.72403532e+00   4.09217622e+00   
1152    3.73322543e-08   3.76012470e+00   4.11836815e+00   
1153    3.73609313e-08   3.79294741e+00   4.13682447e+00   
1154    3.73896083e-08   3.82217293e+00   4.14100733e+00   
1155    3.74182853e-08   3.84779349e+00   4.12548686e+00   
1156    3.74469624e-08   3.86994979e+00   4.08585003e+00   
1157    3.74756394e-08   3.88899255e+00   4.01828805e+00   
1158    3.75043164e-08   3.90543173e+00   3.91794906e+00   
1159    3.75329934e-08   3.91992840e+00   3.76726600e+00   
1160    3.75616704e-08   3.93251937e+00   3.54503939e+00   
1161    3.75903475e-08   3.94300179e+00   3.27193375e+00   
1162    3.76190245e-08   3.95139694e+00   2.97519366e+00   
1163    3.76477015e-08   3.95825812e+00   2.65883873e+00   
1164    3.76763785e-08   3.96388787e+00   2.33232432e+00   
1165    3.77050556e-08   3.96861676e+00   2.01151844e+00   
1166    3.77337326e-08   3.97233640e+00   1.74089417e+00   
1167    3.77595419e-08   3.97526347e+00   1.54643397e+00   
1168    3.77853512e-08   3.97811751e+00   1.40117206e+00   
1169    3.78111605e-08   3.98092228e+00   1.30160104e+00   
1170    3.78369699e-08   3.98337225e+00   1.22943994e+00   
1171    3.78885885e-08   3.98736267e+00   1.14040109e+00   
1172    3.79402071e-08   3.99017170e+00   1.09661669e+00   
1173    3.79918258e-08   3.99219015e+00   1.07263624e+00   
1174    3.80382825e-08   3.99351900e+00   1.05890673e+00   
1175    3.80800936e-08   3.99454252e+00   1.05355979e+00   
1176    3.81177236e-08   3.99528902e+00   1.05285636e+00   
1177    3.81510019e-08   3.99586938e+00   1.05127056e+00   
1178    3.81842801e-08   3.99632810e+00   1.04741678e+00   
1179    3.82175583e-08   3.99677201e+00   1.04233230e+00   
1180    3.82508366e-08   3.99714093e+00   1.03705618e+00   
1181    3.82841148e-08   3.99749884e+00   1.03027771e+00   
1182    3.83139025e-08   3.99776187e+00   1.02467450e+00   
1183    3.83407114e-08   3.99802290e+00   1.02168204e+00   
1184    3.83675203e-08   3.99822824e+00   1.02028872e+00   
1185    3.83943292e-08   3.99843647e+00   1.01929239e+00   
1186    3.84211381e-08   3.99858353e+00   1.01836493e+00   
1187    3.84479470e-08   3.99874039e+00   1.01730802e+00   
1188    3.84747559e-08   3.99884720e+00   1.01606944e+00   
1189    3.85015649e-08   3.99897097e+00   1.01471880e+00   
1190    3.85283738e-08   3.99905309e+00   1.01330800e+00   
1191    3.85551827e-08   3.99915473e+00   1.01190201e+00   
1192    3.85819916e-08   3.99921919e+00   1.01054184e+00   
1193    3.86088005e-08   3.99930383e+00   1.00932370e+00   
1194    3.86356094e-08   3.99935457e+00   1.00828474e+00   
1195    3.86624183e-08   3.99942393e+00   1.00732711e+00   
1196    3.86892272e-08   3.99946053e+00   1.00634237e+00   
1197    3.87160361e-08   3.99951617e+00   1.00540097e+00   
1198    3.87428450e-08   3.99954346e+00   1.00456825e+00   
1199    3.87696539e-08   3.99958974e+00   1.00384540e+00   
1200    3.87964628e-08   3.99960968e+00   1.00324927e+00   
1201    3.88232718e-08   3.99964743e+00   1.00270067e+00   
1202    3.88500807e-08   3.99966088e+00   1.00225672e+00   
1203    3.88768896e-08   3.99969258e+00   1.00196056e+00   
1204    3.89036985e-08   3.99970148e+00   1.00175684e+00   
1205    3.89305074e-08   3.99972689e+00   1.00156382e+00   
1206    3.89573163e-08   3.99973125e+00   1.00138792e+00   
1207    3.89841252e-08   3.99975209e+00   1.00120547e+00   
1208    3.90109341e-08   3.99975384e+00   1.00104019e+00   
1209    3.90377430e-08   3.99977170e+00   1.00087998e+00   
1210    3.90645519e-08   3.99977193e+00   1.00074953e+00   
1211    3.90913608e-08   3.99978750e+00   1.00062861e+00   
1212    3.91181697e-08   3.99978657e+00   1.00053722e+00   
1213    3.91449787e-08   3.99980017e+00   1.00045353e+00   
1214    3.91717876e-08   3.99979829e+00   1.00039627e+00   
