Index        TIME          {V(20)+1.0}      {V(2)+1.0}
464     5.02323065e-08   1.69691935e+00   4.09491746e+00   
465     5.02323100e-08   1.69693003e+00   4.09491794e+00   
466     5.02323171e-08   1.69695140e+00   4.09491891e+00   
467     5.02323207e-08   1.69696208e+00   4.09491939e+00   
468     5.02323278e-08   1.69698345e+00   4.09492035e+00   
469     5.02323421e-08   1.69702618e+00   4.09492228e+00   
470     5.02323705e-08   1.69711164e+00   4.09492613e+00   
471     5.02323990e-08   1.69719710e+00   4.09492998e+00   
472     5.02324560e-08   1.69736803e+00   4.09493769e+00   
473     5.02325130e-08   1.69753895e+00   4.09494539e+00   
474     5.02325272e-08   1.69758168e+00   4.09494732e+00   
475     5.02325557e-08   1.69766714e+00   4.09495117e+00   
476     5.02325700e-08   1.69770988e+00   4.09495310e+00   
477     5.02325717e-08   1.69771522e+00   4.09495334e+00   
478     5.02325753e-08   1.69772590e+00   4.09495382e+00   
479     5.02325824e-08   1.69774727e+00   4.09495478e+00   
480     5.02325860e-08   1.69775795e+00   4.09495527e+00   
481     5.02325878e-08   1.69776329e+00   4.09495551e+00   
482     5.02325913e-08   1.69777397e+00   4.09495599e+00   
483     5.02325931e-08   1.69777931e+00   4.09495623e+00   
484     5.02325967e-08   1.69779000e+00   4.09495671e+00   
485     5.02326038e-08   1.69781136e+00   4.09495767e+00   
486     5.02326109e-08   1.69783273e+00   4.09495864e+00   
487     5.02326252e-08   1.69787546e+00   4.09496056e+00   
488     5.02326536e-08   1.69796092e+00   4.09496442e+00   
489     5.02326821e-08   1.69804638e+00   4.09496827e+00   
490     5.02326839e-08   1.69805172e+00   4.09496851e+00   
491     5.02326875e-08   1.69806241e+00   4.09496899e+00   
492     5.02326946e-08   1.69808377e+00   4.09496996e+00   
493     5.02327088e-08   1.69812650e+00   4.09497188e+00   
494     5.02327106e-08   1.69813184e+00   4.09497212e+00   
495     5.02327115e-08   1.69813452e+00   4.09497224e+00   
496     5.02327133e-08   1.69813986e+00   4.09497248e+00   
497     5.02327142e-08   1.69814253e+00   4.09497260e+00   
498     5.02327160e-08   1.69814787e+00   4.09497285e+00   
499     5.02327168e-08   1.69815054e+00   4.09497297e+00   
500     5.02327186e-08   1.69815588e+00   4.09497321e+00   
501     5.02327195e-08   1.69815855e+00   4.09497333e+00   
502     5.02327213e-08   1.69816389e+00   4.09497357e+00   
503     5.02327222e-08   1.69816656e+00   4.09497369e+00   
504     5.02327240e-08   1.69817191e+00   4.09497393e+00   
505     5.02327275e-08   1.69818259e+00   4.09497441e+00   
506     5.02327347e-08   1.69820395e+00   4.09497537e+00   
507     5.02327418e-08   1.69822532e+00   4.09497634e+00   
508     5.02327489e-08   1.69824668e+00   4.09497730e+00   
509     5.02327560e-08   1.69826805e+00   4.09497826e+00   
510     5.02327578e-08   1.69827339e+00   4.09497851e+00   
511     5.02327587e-08   1.69827606e+00   4.09497863e+00   
512     5.02327591e-08   1.69827740e+00   4.09497869e+00   
513     5.02327600e-08   1.69828007e+00   4.09497881e+00   
514     5.02327605e-08   1.69828140e+00   4.09497887e+00   
515     5.02327614e-08   1.69828407e+00   4.09497899e+00   
516     5.02327631e-08   1.69828942e+00   4.09497923e+00   
517     5.02327667e-08   1.69830010e+00   4.09497971e+00   
518     5.02327703e-08   1.69831078e+00   4.09498019e+00   
519     5.02327774e-08   1.69833215e+00   4.09498115e+00   
520     5.02327845e-08   1.69835351e+00   4.09498212e+00   
521     5.02327916e-08   1.69837488e+00   4.09498308e+00   
522     5.02327987e-08   1.69839624e+00   4.09498404e+00   
523     5.02328005e-08   1.69840158e+00   4.09498429e+00   
524     5.02328041e-08   1.69841227e+00   4.09498477e+00   
525     5.02328076e-08   1.69842295e+00   4.09498525e+00   
526     5.02328148e-08   1.69844432e+00   4.09498621e+00   
527     5.02328290e-08   1.69848705e+00   4.09498814e+00   
528     5.02328408e-08   1.69852242e+00   4.09498973e+00   
529     5.02328415e-08   1.69852463e+00   4.09498983e+00   
530     5.02328430e-08   1.69852905e+00   4.09499003e+00   
531     5.02328460e-08   1.69853790e+00   4.09499043e+00   
532     5.02328474e-08   1.69854232e+00   4.09499063e+00   
533     5.02328504e-08   1.69855116e+00   4.09499103e+00   
534     5.02328508e-08   1.69855227e+00   4.09499108e+00   
535     5.02328515e-08   1.69855448e+00   4.09499118e+00   
536     5.02328519e-08   1.69855558e+00   4.09499123e+00   
537     5.02328526e-08   1.69855780e+00   4.09499133e+00   
538     5.02328541e-08   1.69856222e+00   4.09499153e+00   
539     5.02328548e-08   1.69856443e+00   4.09499163e+00   
540     5.02328552e-08   1.69856553e+00   4.09499168e+00   
541     5.02328559e-08   1.69856774e+00   4.09499178e+00   
542     5.02328574e-08   1.69857217e+00   4.09499198e+00   
543     5.02328581e-08   1.69857438e+00   4.09499208e+00   
544     5.02328596e-08   1.69857880e+00   4.09499228e+00   
545     5.02328625e-08   1.69858764e+00   4.09499268e+00   
546     5.02328655e-08   1.69859649e+00   4.09499307e+00   
547     5.02328714e-08   1.69861417e+00   4.09499387e+00   
548     5.02328832e-08   1.69864955e+00   4.09499547e+00   
549     5.02328938e-08   1.69868138e+00   4.09499690e+00   
550     5.02328945e-08   1.69868337e+00   4.09499699e+00   
551     5.02328948e-08   1.69868437e+00   4.09499704e+00   
552     5.02328955e-08   1.69868636e+00   4.09499713e+00   
553     5.02328958e-08   1.69868735e+00   4.09499717e+00   
554     5.02328964e-08   1.69868934e+00   4.09499726e+00   
555     5.02328978e-08   1.69869332e+00   4.09499744e+00   
556     5.02329004e-08   1.69870128e+00   4.09499780e+00   
557     5.02329018e-08   1.69870526e+00   4.09499798e+00   
558     5.02329024e-08   1.69870725e+00   4.09499807e+00   
559     5.02329027e-08   1.69870825e+00   4.09499811e+00   
560     5.02329034e-08   1.69871024e+00   4.09499820e+00   
561     5.02329037e-08   1.69871123e+00   4.09499825e+00   
562     5.02329044e-08   1.69871322e+00   4.09499834e+00   
563     5.02329057e-08   1.69871720e+00   4.09499852e+00   
564     5.02329064e-08   1.69871919e+00   4.09499861e+00   
565     5.02329077e-08   1.69872317e+00   4.09499879e+00   
566     5.02329104e-08   1.69873113e+00   4.09499915e+00   
567     5.02329130e-08   1.69873909e+00   4.09499950e+00   
568     5.02329144e-08   1.69874307e+00   4.09499968e+00   
569     5.02329150e-08   1.69874506e+00   4.09499977e+00   
570     5.02329154e-08   1.69874605e+00   4.09499982e+00   
571     5.02329160e-08   1.69874804e+00   4.09499991e+00   
572     5.02329173e-08   1.69875202e+00   4.09500009e+00   
573     5.02329180e-08   1.69875401e+00   4.09500018e+00   
574     5.02329193e-08   1.69875799e+00   4.09500036e+00   
575     5.02329220e-08   1.69876595e+00   4.09500072e+00   
576     5.02329246e-08   1.69877391e+00   4.09500107e+00   
577     5.02329299e-08   1.69878983e+00   4.09500179e+00   
578     5.02329352e-08   1.69880575e+00   4.09500251e+00   
579     5.02329459e-08   1.69883758e+00   4.09500395e+00   
580     5.02329565e-08   1.69886942e+00   4.09500538e+00   
581     5.02329591e-08   1.69887738e+00   4.09500574e+00   
582     5.02329644e-08   1.69889330e+00   4.09500646e+00   
583     5.02329658e-08   1.69889728e+00   4.09500664e+00   
584     5.02329664e-08   1.69889927e+00   4.09500673e+00   
585     5.02329668e-08   1.69890026e+00   4.09500677e+00   
586     5.02329674e-08   1.69890225e+00   4.09500686e+00   
587     5.02329687e-08   1.69890623e+00   4.09500704e+00   
588     5.02329694e-08   1.69890822e+00   4.09500713e+00   
589     5.02329697e-08   1.69890922e+00   4.09500718e+00   
590     5.02329704e-08   1.69891121e+00   4.09500727e+00   
591     5.02329717e-08   1.69891519e+00   4.09500745e+00   
592     5.02329744e-08   1.69892315e+00   4.09500780e+00   
593     5.02329797e-08   1.69893906e+00   4.09500852e+00   
594     5.02329903e-08   1.69897090e+00   4.09500996e+00   
595     5.02330009e-08   1.69900274e+00   4.09501139e+00   
596     5.02330221e-08   1.69906641e+00   4.09501427e+00   
597     5.02330412e-08   1.69912372e+00   4.09501685e+00   
598     5.02330460e-08   1.69913804e+00   4.09501750e+00   
599     5.02330466e-08   1.69913984e+00   4.09501758e+00   
600     5.02330478e-08   1.69914342e+00   4.09501774e+00   
601     5.02330484e-08   1.69914521e+00   4.09501782e+00   
602     5.02330496e-08   1.69914879e+00   4.09501798e+00   
603     5.02330502e-08   1.69915058e+00   4.09501806e+00   
604     5.02330514e-08   1.69915416e+00   4.09501822e+00   
605     5.02330520e-08   1.69915595e+00   4.09501830e+00   
606     5.02330532e-08   1.69915953e+00   4.09501847e+00   
607     5.02330538e-08   1.69916133e+00   4.09501855e+00   
608     5.02330550e-08   1.69916491e+00   4.09501871e+00   
609     5.02330556e-08   1.69916670e+00   4.09501879e+00   
610     5.02330568e-08   1.69917028e+00   4.09501895e+00   
611     5.02330574e-08   1.69917207e+00   4.09501903e+00   
612     5.02330586e-08   1.69917565e+00   4.09501919e+00   
613     5.02330591e-08   1.69917744e+00   4.09501927e+00   
614     5.02330603e-08   1.69918102e+00   4.09501943e+00   
615     5.02330609e-08   1.69918282e+00   4.09501952e+00   
616     5.02330621e-08   1.69918640e+00   4.09501968e+00   
617     5.02330645e-08   1.69919356e+00   4.09502000e+00   
618     5.02330693e-08   1.69920789e+00   4.09502065e+00   
619     5.02330788e-08   1.69923654e+00   4.09502194e+00   
620     5.02330979e-08   1.69929385e+00   4.09502452e+00   
621     5.02331171e-08   1.69935115e+00   4.09502711e+00   
622     5.02331553e-08   1.69946577e+00   4.09503228e+00   
623     5.02331896e-08   1.69956892e+00   4.09503693e+00   
624     5.02331982e-08   1.69959470e+00   4.09503809e+00   
625     5.02331993e-08   1.69959793e+00   4.09503824e+00   
626     5.02332015e-08   1.69960438e+00   4.09503853e+00   
627     5.02332058e-08   1.69961727e+00   4.09503911e+00   
628     5.02332079e-08   1.69962372e+00   4.09503940e+00   
629     5.02332122e-08   1.69963661e+00   4.09503998e+00   
630     5.02332208e-08   1.69966240e+00   4.09504115e+00   
631     5.02332219e-08   1.69966562e+00   4.09504129e+00   
632     5.02332240e-08   1.69967207e+00   4.09504158e+00   
633     5.02332283e-08   1.69968496e+00   4.09504216e+00   
634     5.02332305e-08   1.69969141e+00   4.09504245e+00   
635     5.02332348e-08   1.69970430e+00   4.09504304e+00   
636     5.02332369e-08   1.69971075e+00   4.09504333e+00   
637     5.02332380e-08   1.69971397e+00   4.09504347e+00   
638     5.02332401e-08   1.69972042e+00   4.09504376e+00   
639     5.02332444e-08   1.69973331e+00   4.09504434e+00   
640     5.02332530e-08   1.69975910e+00   4.09504551e+00   
641     5.02332702e-08   1.69981068e+00   4.09504783e+00   
642     5.02332874e-08   1.69986225e+00   4.09505016e+00   
643     5.02333218e-08   1.69996541e+00   4.09505481e+00   
644     5.02333562e-08   1.70006856e+00   4.09505947e+00   
645     5.02333906e-08   1.70017171e+00   4.09506412e+00   
646     5.02333992e-08   1.70019750e+00   4.09506528e+00   
647     5.02334035e-08   1.70021039e+00   4.09506586e+00   
648     5.02334121e-08   1.70023618e+00   4.09506703e+00   
649     5.02334164e-08   1.70024907e+00   4.09506761e+00   
650     5.02334185e-08   1.70025552e+00   4.09506790e+00   
651     5.02334228e-08   1.70026841e+00   4.09506848e+00   
652     5.02334250e-08   1.70027486e+00   4.09506877e+00   
653     5.02334293e-08   1.70028775e+00   4.09506935e+00   
654     5.02334314e-08   1.70029420e+00   4.09506965e+00   
655     5.02334357e-08   1.70030709e+00   4.09507023e+00   
656     5.02334443e-08   1.70033288e+00   4.09507139e+00   
657     5.02334615e-08   1.70038446e+00   4.09507372e+00   
658     5.02334959e-08   1.70048761e+00   4.09507837e+00   
659     5.02335303e-08   1.70059076e+00   4.09508302e+00   
660     5.02335646e-08   1.70069391e+00   4.09508768e+00   
661     5.02335990e-08   1.70079706e+00   4.09509233e+00   
662     5.02336678e-08   1.70100337e+00   4.09510164e+00   
663     5.02337297e-08   1.70118904e+00   4.09511002e+00   
664     5.02337916e-08   1.70137471e+00   4.09511840e+00   
665     5.02339154e-08   1.70174606e+00   4.09513515e+00   
666     5.02340391e-08   1.70211740e+00   4.09515191e+00   
667     5.02341629e-08   1.70248875e+00   4.09516867e+00   
668     5.02342867e-08   1.70286009e+00   4.09518544e+00   
669     5.02343176e-08   1.70295293e+00   4.09518963e+00   
670     5.02343331e-08   1.70299935e+00   4.09519172e+00   
671     5.02343409e-08   1.70302256e+00   4.09519277e+00   
672     5.02343563e-08   1.70306898e+00   4.09519487e+00   
673     5.02343873e-08   1.70316181e+00   4.09519906e+00   
674     5.02344027e-08   1.70320823e+00   4.09520115e+00   
675     5.02344105e-08   1.70323144e+00   4.09520220e+00   
676     5.02344260e-08   1.70327786e+00   4.09520430e+00   
677     5.02344569e-08   1.70337069e+00   4.09520849e+00   
678     5.02345188e-08   1.70355637e+00   4.09521687e+00   
679     5.02345807e-08   1.70374204e+00   4.09522525e+00   
680     5.02347045e-08   1.70411339e+00   4.09524202e+00   
681     5.02348282e-08   1.70448473e+00   4.09525879e+00   
682     5.02349520e-08   1.70485608e+00   4.09527556e+00   
683     5.02350758e-08   1.70522742e+00   4.09529234e+00   
684     5.02351068e-08   1.70532026e+00   4.09529653e+00   
685     5.02351222e-08   1.70536668e+00   4.09529863e+00   
686     5.02351532e-08   1.70545951e+00   4.09530282e+00   
687     5.02351686e-08   1.70550593e+00   4.09530492e+00   
688     5.02351764e-08   1.70552914e+00   4.09530597e+00   
689     5.02351919e-08   1.70557556e+00   4.09530806e+00   
690     5.02351996e-08   1.70559877e+00   4.09530911e+00   
691     5.02352151e-08   1.70564519e+00   4.09531121e+00   
692     5.02352460e-08   1.70573802e+00   4.09531540e+00   
693     5.02353079e-08   1.70592369e+00   4.09532379e+00   
694     5.02354317e-08   1.70629504e+00   4.09534057e+00   
695     5.02355555e-08   1.70666639e+00   4.09535735e+00   
696     5.02358030e-08   1.70740908e+00   4.09539091e+00   
697     5.02360506e-08   1.70815177e+00   4.09542449e+00   
698     5.02362982e-08   1.70889446e+00   4.09545807e+00   
699     5.02365457e-08   1.70963715e+00   4.09549165e+00   
700     5.02365612e-08   1.70968357e+00   4.09549375e+00   
701     5.02365921e-08   1.70977640e+00   4.09549795e+00   
702     5.02366076e-08   1.70982282e+00   4.09550005e+00   
703     5.02366386e-08   1.70991566e+00   4.09550425e+00   
704     5.02366540e-08   1.70996208e+00   4.09550635e+00   
705     5.02366850e-08   1.71005491e+00   4.09551055e+00   
706     5.02367004e-08   1.71010133e+00   4.09551265e+00   
707     5.02367314e-08   1.71019417e+00   4.09551685e+00   
708     5.02367933e-08   1.71037984e+00   4.09552525e+00   
709     5.02369171e-08   1.71075119e+00   4.09554205e+00   
710     5.02371646e-08   1.71149388e+00   4.09557565e+00   
711     5.02374122e-08   1.71223657e+00   4.09560927e+00   
712     5.02376598e-08   1.71297926e+00   4.09564289e+00   
713     5.02379073e-08   1.71372195e+00   4.09567652e+00   
714     5.02384024e-08   1.71520733e+00   4.09574380e+00   
715     5.02393927e-08   1.71817809e+00   4.09587848e+00   
716     5.02402050e-08   1.72061487e+00   4.09598905e+00   
717     5.02410172e-08   1.72305165e+00   4.09609971e+00   
718     5.02418295e-08   1.72548843e+00   4.09621048e+00   
719     5.02426417e-08   1.72792521e+00   4.09632134e+00   
720     5.02428448e-08   1.72853440e+00   4.09634907e+00   
721     5.02429463e-08   1.72883900e+00   4.09636294e+00   
722     5.02429971e-08   1.72899130e+00   4.09636987e+00   
723     5.02430986e-08   1.72929590e+00   4.09638374e+00   
724     5.02433017e-08   1.72990509e+00   4.09641148e+00   
725     5.02434032e-08   1.73020969e+00   4.09642536e+00   
726     5.02436063e-08   1.73081889e+00   4.09645311e+00   
727     5.02437078e-08   1.73112348e+00   4.09646699e+00   
728     5.02439109e-08   1.73173268e+00   4.09649475e+00   
729     5.02441140e-08   1.73234187e+00   4.09652252e+00   
730     5.02445201e-08   1.73356026e+00   4.09657809e+00   
731     5.02453323e-08   1.73599704e+00   4.09668931e+00   
732     5.02461446e-08   1.73843382e+00   4.09680064e+00   
733     5.02469569e-08   1.74087060e+00   4.09691210e+00   
734     5.02485814e-08   1.74574416e+00   4.09713542e+00   
735     5.02502059e-08   1.75061771e+00   4.09735924e+00   
736     5.02518304e-08   1.75549127e+00   4.09758359e+00   
737     5.02534549e-08   1.76036483e+00   4.09780848e+00   
738     5.02538611e-08   1.76158322e+00   4.09786477e+00   
739     5.02540641e-08   1.76219241e+00   4.09789292e+00   
740     5.02544703e-08   1.76341080e+00   4.09794925e+00   
741     5.02546733e-08   1.76402000e+00   4.09797743e+00   
742     5.02550795e-08   1.76523839e+00   4.09803382e+00   
743     5.02552825e-08   1.76584758e+00   4.09806203e+00   
744     5.02556887e-08   1.76706597e+00   4.09811848e+00   
745     5.02565009e-08   1.76950275e+00   4.09823150e+00   
746     5.02569070e-08   1.77072114e+00   4.09828805e+00   
747     5.02571101e-08   1.77133034e+00   4.09831634e+00   
748     5.02575162e-08   1.77254872e+00   4.09837295e+00   
749     5.02583285e-08   1.77498550e+00   4.09848631e+00   
750     5.02591408e-08   1.77742228e+00   4.09859983e+00   
751     5.02607653e-08   1.78229584e+00   4.09882742e+00   
752     5.02623898e-08   1.78716940e+00   4.09905565e+00   
753     5.02640143e-08   1.79204296e+00   4.09928456e+00   
754     5.02644204e-08   1.79326135e+00   4.09934185e+00   
755     5.02646235e-08   1.79387054e+00   4.09937051e+00   
756     5.02650296e-08   1.79508893e+00   4.09942787e+00   
757     5.02658419e-08   1.79752571e+00   4.09954274e+00   
758     5.02662480e-08   1.79874410e+00   4.09960023e+00   
759     5.02664511e-08   1.79935329e+00   4.09962899e+00   
760     5.02668572e-08   1.80057168e+00   4.09968655e+00   
761     5.02670603e-08   1.80118088e+00   4.09971534e+00   
762     5.02671618e-08   1.80148548e+00   4.09972974e+00   
763     5.02673649e-08   1.80209467e+00   4.09975855e+00   
764     5.02674664e-08   1.80239927e+00   4.09977295e+00   
765     5.02676695e-08   1.80300846e+00   4.09980178e+00   
766     5.02680756e-08   1.80422685e+00   4.09985947e+00   
767     5.02688879e-08   1.80666363e+00   4.09997501e+00   
768     5.02705124e-08   1.81153719e+00   4.10020676e+00   
769     5.02721369e-08   1.81641075e+00   4.10043925e+00   
770     5.02729492e-08   1.81884753e+00   4.10055572e+00   
771     5.02733553e-08   1.82006591e+00   4.10061401e+00   
772     5.02735584e-08   1.82067511e+00   4.10064318e+00   
773     5.02739645e-08   1.82189350e+00   4.10070154e+00   
774     5.02747768e-08   1.82433028e+00   4.10081845e+00   
775     5.02751829e-08   1.82554867e+00   4.10087697e+00   
776     5.02759951e-08   1.82798545e+00   4.10099418e+00   
777     5.02776197e-08   1.83285900e+00   4.10122932e+00   
778     5.02792442e-08   1.83773256e+00   4.10146527e+00   
779     5.02824932e-08   1.84747968e+00   4.10194020e+00   
780     5.02857423e-08   1.85722679e+00   4.10241855e+00   
781     5.02889913e-08   1.86697391e+00   4.10290043e+00   
782     5.02954894e-08   1.88646814e+00   4.10387748e+00   
783     5.02987384e-08   1.89621526e+00   4.10437048e+00   
784     5.03052365e-08   1.91570949e+00   4.10537095e+00   
785     5.03108699e-08   1.93260963e+00   4.10625100e+00   
786     5.03165033e-08   1.94950978e+00   4.10714399e+00   
787     5.03179116e-08   1.95373482e+00   4.10736848e+00   
788     5.03186158e-08   1.95584733e+00   4.10748096e+00   
789     5.03200241e-08   1.96007237e+00   4.10770674e+00   
790     5.03214325e-08   1.96429741e+00   4.10793338e+00   
791     5.03221366e-08   1.96640992e+00   4.10804695e+00   
792     5.03235450e-08   1.97063496e+00   4.10827491e+00   
793     5.03263617e-08   1.97908503e+00   4.10873408e+00   
794     5.03270659e-08   1.98119755e+00   4.10884920e+00   
795     5.03284742e-08   1.98542259e+00   4.10908028e+00   
796     5.03312909e-08   1.99387266e+00   4.10954578e+00   
797     5.03369243e-08   2.01077281e+00   4.11049029e+00   
798     5.03481910e-08   2.04457310e+00   4.11243427e+00   
799     5.03707246e-08   2.11217368e+00   4.11655184e+00   
800     5.03932581e-08   2.17977426e+00   4.12095186e+00   
801     5.04157916e-08   2.24737484e+00   4.12567074e+00   
802     5.04608587e-08   2.38257600e+00   4.13613916e+00   
803     5.04988173e-08   2.49645187e+00   4.14659107e+00   
804     5.05367759e-08   2.61032774e+00   4.15855219e+00   
805     5.05747345e-08   2.72420361e+00   4.17235841e+00   
806     5.06506518e-08   2.95195534e+00   4.20683460e+00   
807     5.07105358e-08   3.13160738e+00   4.24473667e+00   
808     5.07704198e-08   3.31125941e+00   4.29394346e+00   
809     5.08243154e-08   3.47294624e+00   4.34868323e+00   
810     5.08782110e-08   3.63463307e+00   4.41197055e+00   
811     5.09252222e-08   3.77566668e+00   4.47041951e+00   
812     5.09722334e-08   3.91670030e+00   4.51931665e+00   
813     5.10000000e-08   4.00000000e+00   4.53854604e+00   
814     5.10277666e-08   4.00000000e+00   4.52060602e+00   
815     5.10347082e-08   4.00000000e+00   4.51659226e+00   
816     5.10416499e-08   4.00000000e+00   4.51296051e+00   
817     5.10555331e-08   4.00000000e+00   4.50680371e+00   
818     5.10694164e-08   4.00000000e+00   4.50150834e+00   
819     5.10971830e-08   4.00000000e+00   4.49336749e+00   
820     5.11221729e-08   4.00000000e+00   4.48727129e+00   
821     5.11471628e-08   4.00000000e+00   4.48204608e+00   
822     5.11721527e-08   4.00000000e+00   4.47746540e+00   
823     5.12221325e-08   4.00000000e+00   4.46927834e+00   
824     5.12721124e-08   4.00000000e+00   4.46309239e+00   
825     5.13220922e-08   4.00000000e+00   4.45768953e+00   
826     5.13720720e-08   4.00000000e+00   4.45287453e+00   
827     5.14720316e-08   4.00000000e+00   4.44412925e+00   
828     5.15619953e-08   4.00000000e+00   4.43784775e+00   
829     5.16519590e-08   4.00000000e+00   4.43213855e+00   
830     5.17419227e-08   4.00000000e+00   4.42680727e+00   
831     5.19218500e-08   4.00000000e+00   4.41637478e+00   
832     5.20719728e-08   4.00000000e+00   4.40740036e+00   
833     5.22070834e-08   4.00000000e+00   4.39807082e+00   
834     5.23421939e-08   4.00000000e+00   4.38669753e+00   
835     5.24773044e-08   4.00000000e+00   4.37239267e+00   
836     5.27475255e-08   4.00000000e+00   4.33286290e+00   
837     5.29869355e-08   4.00000000e+00   4.27146018e+00   
838     5.32024045e-08   4.00000000e+00   4.19637943e+00   
839     5.34178735e-08   4.00000000e+00   4.10861208e+00   
840     5.36333425e-08   4.00000000e+00   4.00914985e+00   
841     5.40642805e-08   4.00000000e+00   3.78438049e+00   
842     5.44074335e-08   4.00000000e+00   3.57414476e+00   
843     5.47505864e-08   4.00000000e+00   3.34776406e+00   
844     5.50937394e-08   4.00000000e+00   3.10901772e+00   
845     5.54833747e-08   4.00000000e+00   2.85094110e+00   
846     5.58730099e-08   4.00000000e+00   2.63692040e+00   
847     5.62109540e-08   4.00000000e+00   2.47998707e+00   
848     5.65488981e-08   4.00000000e+00   2.34482409e+00   
849     5.68868422e-08   4.00000000e+00   2.22665292e+00   
850     5.75627303e-08   4.00000000e+00   2.02224372e+00   
851     5.79940885e-08   4.00000000e+00   1.91923788e+00   
852     5.84254467e-08   4.00000000e+00   1.82709267e+00   
853     5.88568049e-08   4.00000000e+00   1.74450223e+00   
854     5.97195213e-08   4.00000000e+00   1.59890542e+00   
855     6.02553735e-08   4.00000000e+00   1.52680979e+00   
856     6.07376403e-08   4.00000000e+00   1.46882039e+00   
857     6.12199072e-08   4.00000000e+00   1.41707211e+00   
858     6.17021741e-08   4.00000000e+00   1.37093299e+00   
859     6.26667079e-08   4.00000000e+00   1.29021279e+00   
860     6.31379278e-08   4.00000000e+00   1.25867237e+00   
861     6.36091477e-08   4.00000000e+00   1.23050054e+00   
862     6.40332456e-08   4.00000000e+00   1.20763204e+00   
863     6.44573435e-08   4.00000000e+00   1.18701337e+00   
864     6.48814414e-08   4.00000000e+00   1.16842846e+00   
865     6.57296372e-08   4.00000000e+00   1.13544869e+00   
866     6.61709632e-08   4.00000000e+00   1.12148507e+00   
867     6.66122892e-08   4.00000000e+00   1.10895219e+00   
868     6.70094826e-08   4.00000000e+00   1.09872742e+00   
869     6.74066760e-08   4.00000000e+00   1.08945972e+00   
870     6.78038695e-08   4.00000000e+00   1.08106020e+00   
871     6.85982563e-08   4.00000000e+00   1.06605134e+00   
872     6.90301733e-08   4.00000000e+00   1.05936118e+00   
873     6.94620904e-08   4.00000000e+00   1.05334708e+00   
874     6.98940075e-08   4.00000000e+00   1.04794152e+00   
875     7.07578417e-08   4.00000000e+00   1.03836956e+00   
876     7.11900109e-08   4.00000000e+00   1.03447953e+00   
877     7.16221801e-08   4.00000000e+00   1.03098340e+00   
878     7.20543494e-08   4.00000000e+00   1.02784157e+00   
879     7.29186879e-08   4.00000000e+00   1.02227806e+00   
880     7.33504562e-08   4.00000000e+00   1.02002094e+00   
881     7.37822246e-08   4.00000000e+00   1.01799235e+00   
882     7.42139930e-08   4.00000000e+00   1.01616926e+00   
883     7.50775297e-08   4.00000000e+00   1.01294042e+00   
884     7.55099304e-08   4.00000000e+00   1.01162756e+00   
885     7.59423310e-08   4.00000000e+00   1.01044785e+00   
886     7.60000000e-08   4.00000000e+00   1.01029285e+00   
887     7.60050000e-08   3.98500000e+00   1.00292923e+00   
888     7.60056250e-08   3.98312500e+00   1.00200686e+00   
889     7.60068750e-08   3.97937500e+00   1.00015314e+00   
890     7.60079170e-08   3.97624893e+00   9.98601603e-01   
891     7.60089590e-08   3.97312286e+00   9.97043981e-01   
892     7.60110431e-08   3.96687073e+00   9.93905932e-01   
893     7.60131271e-08   3.96061859e+00   9.90746673e-01   
894     7.60172952e-08   3.94811432e+00   9.84353292e-01   
895     7.60210465e-08   3.93686047e+00   9.78545205e-01   
896     7.60247978e-08   3.92560662e+00   9.72688485e-01   
897     7.60323004e-08   3.90309893e+00   9.60812243e-01   
898     7.60390412e-08   3.88287636e+00   9.50030608e-01   
899     7.60457821e-08   3.86265379e+00   9.39153604e-01   
900     7.60525229e-08   3.84243121e+00   9.28194491e-01   
901     7.60660046e-08   3.80198607e+00   9.06122716e-01   
902     7.60794864e-08   3.76154093e+00   8.83738065e-01   
903     7.60929681e-08   3.72109578e+00   8.61213384e-01   
904     7.61064498e-08   3.68065064e+00   8.38589900e-01   
905     7.61199315e-08   3.64020549e+00   8.15903116e-01   
906     7.61468949e-08   3.55931521e+00   7.70516940e-01   
907     7.61644625e-08   3.50661250e+00   7.40946987e-01   
908     7.61820301e-08   3.45390980e+00   7.11493970e-01   
909     7.61995976e-08   3.40120710e+00   6.82274925e-01   
910     7.62347328e-08   3.29580169e+00   6.28398126e-01   
911     7.62625774e-08   3.21226791e+00   5.92747086e-01   
912     7.62904220e-08   3.12873412e+00   5.67246097e-01   
913     7.63136231e-08   3.05913073e+00   5.55084478e-01   
914     7.63345041e-08   2.99648768e+00   5.52841358e-01   
915     7.63532970e-08   2.94010893e+00   5.58745994e-01   
916     7.63720899e-08   2.88373018e+00   5.73256792e-01   
917     7.63908829e-08   2.82735143e+00   5.96992389e-01   
918     7.64284687e-08   2.71459393e+00   6.69126134e-01   
919     7.64616205e-08   2.61513845e+00   7.68095605e-01   
920     7.64947723e-08   2.51568297e+00   9.07118723e-01   
921     7.65176746e-08   2.44697631e+00   1.03076622e+00   
922     7.65317833e-08   2.40465017e+00   1.12040418e+00   
923     7.65458920e-08   2.36232404e+00   1.22275919e+00   
924     7.65600007e-08   2.31999790e+00   1.34144329e+00   
925     7.65741094e-08   2.27767176e+00   1.47708565e+00   
926     7.65788123e-08   2.26356305e+00   1.52549479e+00   
927     7.65835152e-08   2.24945434e+00   1.57529662e+00   
928     7.65882181e-08   2.23534562e+00   1.62636824e+00   
